"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"43925",65783,"col","Bargate Beds",-0.63,51.209999,"Compton, Bargate Beds",NA,"",6,"Aptian","",125,113,18892,"gp_mid",25.58,41.29,"315",119,1
"43926",65785,"col","",-1.58,51.650002,"Faringdon",NA,"",5,"Aptian","",125,113,18892,"gp_mid",24.86,41.8,"315",119,1
"43927",65786,"col","Hythe",0.52,51.27,"Maidstone (BMNH)",NA,"",2,"Aptian","",125,113,18892,"gp_mid",26.54,41.27,"315",119,1
"43928",65787,"col","Hythe",1.08,51.07,"Hythe",NA,"",3,"Aptian","",125,113,18892,"gp_mid",26.97,41.03,"315",119,1
"43929",65788,"col","",-2.08,51.34,"Seend",NA,"",2,"Aptian","",125,113,18892,"gp_mid",24.4,41.53,"315",119,1
"43930",65789,"col","",-0.21,52.119999,"Potton",NA,"",4,"Aptian","",125,113,18892,"gp_mid",26.07,42.16,"315",119,1
"43936",65801,"col","Garschella",9.9,47.416668,"Garschella Fm - Bezeck near Bezau, Vorarlberg",NA,"",5,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43937",65802,"col","Garschella",9.9,47.416668,"Garschella Fm - Fieldkirch, near St Antoni, Vorarlberg",NA,"",2,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43938",65803,"col","Garschella",9.9,47.416668,"Garschella Fm - Fluhereck, Vorarlberg",NA,"",4,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43939",65804,"col","Garschella",9.9,47.416668,"Garschella Fm - Lädtobel, Vorarlberg",NA,"",1,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43940",65805,"col","Garschella",9.9,47.416668,"Garschella Fm - Klien, Vorarlberg",NA,"",1,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43941",65806,"col","Garschella",9.9,47.416668,"Garschella Fm - Klaus-Plattenwald, Vorarlberg",NA,"",4,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43942",65807,"col","Garschella",9.9,47.416668,"Garschella Fm - Hirschberg, Vorarlberg",NA,"",1,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43943",65808,"col","Garschella",9.9,47.416668,"Garschella Fm - Gütle power station, Vorarlberg",NA,"",2,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43944",65809,"col","Garschella",9.9,47.416668,"Garschella Fm - Bregenzer Ach, Vorarlberg",NA,"",2,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"43945",65810,"col","Garschella",9.9,47.416668,"Garschella Fm - Rappenloch Bridge, Vorarlberg",NA,"",1,"Aptian","",125,113,15037,"gp_mid",33.9,36.86,"305",119,1
"44584",66782,"col","Bhuj",68.900002,23.799999,"Sahera, Kutch, Bhuj Formation, Ukra Member",NA,"",5,"Aptian","",125,113,19018,"gp_mid",41.44,-38.07,"501",119,1
"45016",67438,"col","",20.1,41.966667,"Mt. Munella, bed 7, Mirdita zone, Puke",NA,"",8,"Aptian","",125,113,19227,"gp_mid",36.46,19.58,"307",119,1
"45810",68448,"col","",-2.088279,42.084515,"Los Cayos A tracksite",NA,"",3,"Aptian","",125,113,28579,"gp_mid",23.29,32.13,"304",119,1
"46360",69012,"col","Torcer",-105.550003,31.233334,"Malone Mountains [Torcer Fm]",NA,"",6,"Aptian","",125,113,19914,"gp_mid",-47.47,35.94,"101",119,1
"46383",69056,"col","",4.516667,44.299999,"Laval-Saint-Roman, Gard",NA,"",9,"Aptian","",125,113,19918,"gp_mid",29,34.06,"305",119,1
"46501",69180,"col","",35.533333,33.733334,"Olive Locality",NA,"Abeih",57,"Aptian","",125,113,19942,"gp_mid",43.07,7.57,"508",119,1
"46531",69260,"col","Patuxent",-77.421112,38.262501,"Ferry Farm tracksite",NA,"",4,"Aptian","",125,113,19959,"gp_mid",-17.61,36.14,"109",119,1
"46855",69900,"col","San Juan Raya",-97.625,18.316668,"San Juan Raya, San Juan Raya Formation, Puebla",NA,"",40,"Aptian","",125,113,23451,"gp_mid",-43.26,21.63,"104",119,1
"46860",69905,"col","San Juan Raya",-97.625,18.316668,"Loma del Coco, San Juan Raya Formation, Puebla",NA,"",2,"Aptian","",125,113,23451,"gp_mid",-43.26,21.63,"104",119,1
"46861",69906,"col","San Juan Raya",-97.625,18.316668,"Reparo Pinto, San Juan Raya Formation, Puebla",NA,"",5,"Aptian","",125,113,23451,"gp_mid",-43.26,21.63,"104",119,1
"50879",76998,"col","",6.083333,46.416668,"Perte du Rhône",NA,"",58,"Aptian","",125,113,26025,"gp_mid",30.57,36.07,"305",119,1
"50880",76999,"col","",6.85,46.150002,"Bossetan, Mount Chablais",NA,"",1,"Aptian","",125,113,26025,"gp_mid",31.2,35.76,"305",119,1
"50883",77002,"col","",6.683333,46.933334,"La Presta",NA,"",2,"Aptian","",125,113,26025,"gp_mid",31.14,36.55,"305",119,1
"53650",82135,"col","Mural",-111.889999,30.815001,"Sierra El Chanate section [Cerro La Ceja Mbr, Mural Fm]",NA,"",2,"Aptian","",125,113,27697,"gp_mid",-54.13,36.95,"101",119,1
"53652",82136,"col","Mural",-111.633331,29.033333,"Santa Ana section [Cerro La Ceja Mbr, Mural Fm]",NA,"",3,"Aptian","",125,113,27697,"gp_mid",-54.42,35.17,"104",119,1
"53653",82137,"col","Mural",-110.699997,30.133333,"Tuape section [Cerro La Ceja Mbr, Mural Fm]",NA,"",6,"Aptian","",125,113,27697,"gp_mid",-53.11,36.03,"101",119,1
"53654",82138,"col","Mural",-110.033333,31.266666,"Sierra San José section [Cerro La Ceja Mbr, Mural Fm]",NA,"",2,"Aptian","",125,113,27697,"gp_mid",-52.06,36.98,"101",119,1
"53655",82139,"col","Mural",-109.566666,31.083332,"Rancho Bufalo section [Cerro La Ceja Mbr, Mural Fm]",NA,"",2,"Aptian","",125,113,27697,"gp_mid",-51.64,36.7,"101",119,1
"53657",82140,"col","Mural",-111.633331,29.033333,"Santa Ana section [Tuape Shale Mbr, Mural Fm]",NA,"",7,"Aptian","",125,113,27697,"gp_mid",-54.42,35.17,"104",119,1
"53658",82141,"col","Mural",-110.699997,30.133333,"Tuape section [Tuape Shale Mbr, Mural Fm]",NA,"",5,"Aptian","",125,113,27697,"gp_mid",-53.11,36.03,"101",119,1
"53660",82143,"col","Mural",-109.116669,31,"Cerro El Caloso Pitaycachi section [Tuape Shale Mbr, Mural Fm]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-51.2,36.52,"101",119,1
"53711",82201,"col","Mural",-109.566666,31.083332,"Rancho Bufalo section [Cerro La Puerta Shale Mbr, Mural Fm]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-51.64,36.7,"101",119,1
"53712",82202,"col","Mural",-110.033333,31.266666,"Sierra San José section [Cerro La Puerta Shale Mbr, Mural Fm]",NA,"",4,"Aptian","",125,113,27697,"gp_mid",-52.06,36.98,"101",119,1
"53713",82203,"col","Mural",-111.633331,29.033333,"Santa Ana section [Cerro La Puerta Shale Mbr, Mural Fm]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-54.42,35.17,"104",119,1
"53714",82204,"col","Mural",-111.48333,30.566668,"El Ocuca section [Cerro La Puerta Shale Mbr, Mural Fm]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-53.79,36.62,"101",119,1
"53715",82205,"col","Mural",-111.48333,30.566668,"El Ocuca section [Cerro La Espina Mbr, Mural Fm]",NA,"",10,"Aptian","",125,113,27697,"gp_mid",-53.79,36.62,"101",119,1
"53716",82206,"col","Mural",-110.349998,27.733334,"Cerro Pimas section [Mesa Quemada Mbr, Mural Fm]",NA,"",2,"Aptian","",125,113,27697,"gp_mid",-53.48,33.63,"104",119,1
"53717",82207,"col","Mural",-111.633331,29.033333,"Santa Ana section [Cerro La Espina Mbr, Mural Fm]",NA,"",3,"Aptian","",125,113,27697,"gp_mid",-54.42,35.17,"104",119,1
"53718",82208,"col","Mural",-111.099998,30.583332,"Santa Marta section [Cerro La Espina Mbr, Mural Fm]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-53.38,36.55,"101",119,1
"53719",82209,"col","Mural",-110.033333,31.266666,"Sierra San José section [Cerro La Espina Mbr, Mural Fm]",NA,"",3,"Aptian","",125,113,27697,"gp_mid",-52.06,36.98,"101",119,1
"53720",82210,"col","Mural",-109.566666,31.083332,"Rancho Bufalo section [Cerro La Espina Mbr, Mural Fm]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-51.64,36.7,"101",119,1
"53721",82211,"col","Mural",-110.349998,27.733334,"Cerro Pimas section [Cerro La Espina Mbr]",NA,"",1,"Aptian","",125,113,27697,"gp_mid",-53.48,33.63,"104",119,1
"54995",83901,"col","",143.699997,-16.516666,"Walsh River [Roma Series]",NA,"",13,"Aptian","",125,113,28110,"gp_mid",140.07,-62.04,"801",119,1
"54998",83904,"col","",142.71666,-16.083332,"Palmer River [Roma Series]",NA,"",2,"Aptian","",125,113,28110,"gp_mid",138.2,-61.49,"801",119,1
"55000",83906,"col","",141.583328,-15.2,"Mitchell River [Roma Series]",NA,"",1,"Aptian","",125,113,28110,"gp_mid",136.25,-60.46,"801",119,1
"55001",83907,"col","",144.199997,-20.85,"Hughenden, Flinders River [Roma Series]",NA,"",1,"Aptian","",125,113,28110,"gp_mid",139.99,-66.4,"801",119,1
"55006",83912,"col","",143.516663,-20.75,"Lind River [Roma Series]",NA,"",1,"Aptian","",125,113,28110,"gp_mid",138.45,-66.22,"801",119,1
"55551",84712,"col","",-2.054444,42.206112,"Era del Peladillo 1 tracksite",NA,"",3,"Aptian","",125,113,69239,"gp_mid",23.4,32.22,"304",119,1
"56280",85729,"col","Botucatu",-47.400002,-20.1,"Chave do Calixto quarry, Rifaina",NA,"Leonardi locality 53",3,"Aptian","",125,113,69655,"gp_mid",-5.43,-18.02,"201",119,1
"56281",85730,"col","Botucatu",-48.333332,-22.883333,"SP 300, Serra de Botucatu",NA,"Leonardi locality 54",1,"Aptian","",125,113,59104,"gp_mid",-6.53,-20.74,"201",119,1
"56282",85731,"col","Botucatu",-52.433334,-29.716667,"Adolf Kessler Quarry, Sete Curvas",NA,"Leonardi locality 58, Santa Cruz do Sul",2,"Aptian","",125,113,59104,"gp_mid",-11.02,-27.33,"201",119,1
"57055",86971,"col","Chalk Marl",2.180833,51.203609,"Warminster [Chalk Marl]",NA,"",1,"Aptian","",125,113,29264,"gp_mid",27.9,41.08,"315",119,1
"57056",86972,"col","Chalk Marl",-1.916667,51.25,"Wilts [Chalk Marl]",NA,"",1,"Aptian","",125,113,29264,"gp_mid",24.52,41.43,"315",119,1
"57057",86973,"col","Lower Greensand",-0.483333,52.849998,"Ingoldsthorpe, Norfolk [Lower Greensand]",NA,"",1,"Aptian","",125,113,29264,"gp_mid",25.97,42.91,"315",119,1
"57058",86974,"col","Lower Greensand",-1.366667,50.599998,"Atherfield, Isle of Wright [Lower Greensand]",NA,"",5,"Aptian","",125,113,29264,"gp_mid",24.87,40.74,"315",119,1
"57845",87926,"col","",-103.866669,25.6,"La Peña Fm",NA,"",22,"Aptian","",125,113,29564,"gp_mid",-47.5,30.12,"104",119,1
"57846",87927,"col","",-103.5,24.700001,"Huasteca Canyon N.P., layer 8 [La Peña Fm]",NA,"",12,"Aptian","",125,113,29566,"gp_mid",-47.39,29.16,"104",119,1
"59283",90131,"col","Schrattenkalk",8.51706,46.964935,"Risleten Quarry tracksite",NA,"Beckenried",8,"Aptian","",125,113,68760,"gp_mid",32.69,36.48,"305",119,1
"59656",90683,"col","Hythe",-1.083333,51.066666,"Hythe, Kent [Hythe Fm]",NA,"Kentish Rag",1,"Aptian","",125,113,30508,"gp_mid",25.18,41.18,"315",119,1
"59662",90691,"col","Hythe",0.516667,51.266666,"Maidstone, Kent [Hythe Fm]",NA,"",1,"Aptian","",125,113,30518,"gp_mid",26.53,41.26,"315",119,1
"60086",91390,"col","Bedoulian",27.866667,44.400002,"ISPH drilling F.135 Fetesti, 120-140 m [Bedoulian Fm]",NA,"",34,"Aptian","",125,113,30757,"gp_mid",41.03,15.22,"308",119,1
"60103",91393,"col","Bedoulian",27.866667,44.400002,"ISPH drilling F.135 Fetesti, 140-160 m [Bedoulian Fm]",NA,"",9,"Aptian","",125,113,30757,"gp_mid",41.03,15.22,"308",119,1
"60104",91394,"col","Bedoulian",27.866667,44.400002,"ISPH drilling F.135 Fetesti, 160-180 m [Bedoulian Fm]",NA,"",1,"Aptian","",125,113,30757,"gp_mid",41.03,15.22,"308",119,1
"65241",97942,"col","Patuxent",-77.403755,38.251472,"Cosner Park tracksite",NA,"",6,"Aptian","",125,113,60832,"gp_mid",-17.6,36.13,"109",119,1
"66366",99154,"col","Travis Peak",-97.960556,32.846943,"Garner local fauna",NA,"",4,"Aptian","",125,113,34100,"gp_mid",-39.29,35.75,"101",119,1
"67141",100235,"col","Wallumbilla",143.133331,-20.221111,"Army Downs, 35 miles north of Richmond",NA,"",1,"Aptian","",125,113,35729,"gp_mid",137.76,-65.65,"801",119,1
"71296",106404,"col","Walumbilla",143.679993,-20.76,"Flinders River",NA,"",2,"Aptian","",125,113,48850,"gp_mid",138.82,-66.25,"801",119,1
"75046",110854,"col","Wallumbilla",144.536118,-20.669443,"Glendower Station, near Prairie ",NA,"",1,"Aptian","",125,113,36419,"gp_mid",140.82,-66.26,"801",119,1
"75643",111536,"col","",-2.716667,43.416668,"Bermeo",NA,"",1,"Aptian","",125,113,36504,"gp_mid",23.73,33.5,"304",119,1
"76072",112208,"col","",4.65,44.366669,"Bourg-Saint-Andeol",NA,"",1,"Aptian","",125,113,36504,"gp_mid",29.13,34.12,"305",119,1
"78560",115197,"col","Cumburindio",-100.948997,18.535999,"JP-92384 - Los Hornos Section, western Huetamo area",NA,"",3,"Aptian","",125,113,37312,"gp_mid",-46.51,22.61,"104",119,1
"78561",115198,"col","Cumburindio",-100.948997,18.535999,"JP-92373 - Los Hornos Section, western Huetamo area",NA,"",1,"Aptian","",125,113,37312,"gp_mid",-46.51,22.61,"104",119,1
"78562",115199,"col","Cumburindio",-100.948997,18.535999,"JP-92303 - Los Hornos Section, western Huetamo area",NA,"",4,"Aptian","",125,113,37312,"gp_mid",-46.51,22.61,"104",119,1
"78563",115200,"col","Cumburindio",-100.948997,18.535999,"JP-91263 - Los Hornos Section, western Huetamo area",NA,"",1,"Aptian","",125,113,37312,"gp_mid",-46.51,22.61,"104",119,1
"78564",115201,"col","Cumburindio",-100.948997,18.535999,"JP-91235 - Los Hornos Section, western Huetamo area",NA,"",1,"Aptian","",125,113,37312,"gp_mid",-46.51,22.61,"104",119,1
"78565",115202,"col","Cumburindio",-100.942001,18.521999,"JP-93406 - Loma San Juan, western Huetamo area",NA,"",5,"Aptian","",125,113,37312,"gp_mid",-46.5,22.59,"104",119,1
"78566",115203,"col","Cumburindio",-100.942001,18.521999,"JP-93407 - Loma San Juan, western Huetamo area",NA,"",5,"Aptian","",125,113,37312,"gp_mid",-46.5,22.59,"104",119,1
"78567",115204,"col","Cumburindio",-100.942001,18.521999,"Lower biostrome - Loma San Juan, western Huetamo area",NA,"",3,"Aptian","",125,113,37312,"gp_mid",-46.5,22.59,"104",119,1
"79182",116300,"col","Douiret",10.480556,32.477779,"Oued Zefrat",NA,"",3,"Aptian","",125,113,37486,"gp_mid",23.98,16.75,"715",119,1
"85034",123442,"col","Douiret",10.424,32.967999,"Merbah el Asfer",NA,"",1,"Aptian","",125,113,39617,"gp_mid",24.22,17.19,"715",119,1
"86251",146639,"col","Patuxent",-77.450279,38.375832,"Potomac Creek tracksite (bed 4)",NA,"Bachman locality",2,"Aptian","",125,113,47408,"gp_mid",-17.6,36.25,"109",119,1
"98101",140247,"col","Baqueró",-69,-48.833332,"Ticó",NA,"",1,"Aptian","",125,113,45288,"gp_mid",-27.75,-45.26,"291",119,1
"99676",142198,"col","Alamein",29,29," Ghazalat-1 well, 13B",NA,"",49,"Aptian","",125,113,46190,"gp_mid",36.24,5.77,"715",119,1
"99677",142199,"col","Alamein",29,29," Ghazalat-1 well, 13a",NA,"",48,"Aptian","",125,113,46190,"gp_mid",36.24,5.77,"715",119,1
"99678",142200,"col","Alamein",29,29," Ghazalat-1 well, S. 4",NA,"",48,"Aptian","",125,113,46190,"gp_mid",36.24,5.77,"715",119,1
"99679",142201,"col","Alamein",29,29," Ghazalat-1 well, 11",NA,"",10,"Aptian","",125,113,46190,"gp_mid",36.24,5.77,"715",119,1
"99699",142220,"col","",29,29,"Faddah-I well, Mingar-IX well, Sharib-IX well (P-S1/P-S2, Aptian)",NA,"Three boreholes from northern Western Desert (Egypt)",33,"Aptian","",125,113,46191,"gp_mid",36.24,5.77,"715",119,1
"99888",142434,"col","Marizal",-39.009167,-10.505556,"Euclides da Cunha",NA,"",1,"Aptian","",125,113,46245,"gp_mid",3.5,-8.96,"201",119,1
"101007",143830,"col","San Juan Raya",-97.742096,18.399134,"San Martín Atexcal tracksite",NA,"",3,"Aptian","",125,113,47964,"gp_mid",-43.35,21.74,"104",119,1
"102714",146640,"col","Patuxent",-77.450279,38.375832,"Potomac Creek tracksite (bed 3)",NA,"Bachman locality",3,"Aptian","",125,113,47408,"gp_mid",-17.6,36.25,"109",119,1
