"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"77962",149406,"col","",6.07,47.150002,"Mérey, zone a",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.31,32.85,"305",1,204.9,"rhaetian",1
"77963",149407,"col","",5.97,47.285,"Miserey, bed 15",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.16,32.94,"305",1,204.9,"rhaetian",1
"77964",149408,"col","",5.59,46.715,"Lavigny, bed 1",NA,"",4,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.2,32.31,"305",1,204.9,"rhaetian",1
"77965",149409,"col","",6,47.209999,"Beure, zone b",NA,"",2,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.22,32.88,"305",1,204.9,"rhaetian",1
"77966",149410,"col","",5.7,46.889999,"Grozon, lower zone a",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.18,32.5,"305",1,204.9,"rhaetian",1
"77967",149411,"col","",6,47.209999,"Beure, zone c",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.22,32.88,"305",1,204.9,"rhaetian",1
"77968",149412,"col","",5.995,46.974998,"Nans-sous-Sainte-Anne, zone c",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.35,32.67,"305",1,204.9,"rhaetian",1
"77969",149413,"col","",5.895,46.91,"Boisset, zone a",NA,"",2,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.31,32.58,"305",1,204.9,"rhaetian",1
"77970",149414,"col","",5.895,46.895,"Moutaine",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.32,32.57,"305",1,204.9,"rhaetian",1
"77971",149415,"col","",5.93,47.154999,"Vorges",NA,"",1,"Rhaetian","",208.5,201.3,30573,"gp_mid",17.2,32.81,"305",1,204.9,"rhaetian",1
"77977",149423,"col","",6.377,48.964001,"Tragny TGV excavation",NA,"",1,"Rhaetian","",208.5,201.3,47871,"gp_mid",16.51,34.55,"315",1,204.9,"rhaetian",1
"80569",153897,"col","Ngutunui",174.735474,-38.123421,"AU 1554, Arataura (R15/f138)",NA,"",1,"Otapirian","",205.6,201.6,49861,"gp_mid",87.61,-66.63,"806",1,203.6,"rhaetian",1
"80570",153898,"col","Ngutunui",174.734146,-38.124081,"AU 14977, Kawhia coast (R15/f285)",NA,"",1,"Otapirian","",205.6,201.6,49861,"gp_mid",87.61,-66.63,"806",1,203.6,"rhaetian",1
"80571",153899,"col","Ngutunui",174.737518,-38.12207,"AU 14973, Kawhia coast (R15/f289)",NA,"",1,"Otapirian","",205.6,201.6,49861,"gp_mid",87.61,-66.63,"806",1,203.6,"rhaetian",1
"80572",153900,"col","Ngutunui",174.739166,-38.120701,"AU 14972, Kawhia coast (R15/f290)",NA,"",1,"Otapirian","",205.6,201.6,49861,"gp_mid",87.62,-66.63,"806",1,203.6,"rhaetian",1
