"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"47857",71192,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3204 - Pleito Fm",NA,"",10,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47858",71193,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3205 - Pleito Fm",NA,"",6,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47859",71194,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3206 - Pleito Fm",NA,"",6,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47860",71195,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3207 - Pleito Fm",NA,"",12,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47861",71196,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3208 - Pleito Fm",NA,"",5,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47862",71197,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3216 - Pleito Fm",NA,"",12,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47863",71198,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3217 - Pleito Fm",NA,"",12,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47864",71199,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3218 - Pleito Fm",NA,"",5,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47865",71200,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3219 - Pleito Fm",NA,"",7,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47866",71201,"col","Pleito",-119.19,34.99,"Univ. Cal. Loc. 3220 - Pleito Fm",NA,"",9,"Early Oligocene","",33.9,28.4,23848,"gp_mid",-104.18,38.72,"105",31.15,"rupelian",11703,-109.657,32.9139,12,1
"47901",71236,"col","Glen Aire Clay",143.48,-38.83,"Point Flinders - Glen Aire Clay",NA,"Assemblage 5; FL 19",70,"Early Oligocene","",33.9,28.4,23859,"gp_mid",153.12,-53.82,"801",31.15,"rupelian",11716,140.4245,-56.1371,12,1
"47981",71402,"col","San Julián",-67.72,-49.3,"Gran Bajo de San Julian - San Julian Fm",NA,"",42,"Early Oligocene","",33.9,28.4,12860,"gp_mid",-62.33,-49.36,"291",31.15,"rupelian",11719,-59.5367,-53.8903,12,1
"48127",71657,"col","San Julián",-67.68,-49.3,"La Mina Beach, Santa Cruz - San Julian Fm",NA,"",4,"Early Oligocene","",33.9,28.4,24209,"gp_mid",-62.3,-49.36,"291",31.15,"rupelian",11765,-59.5367,-53.8903,12,1
"48325",71943,"col","Jebel Qatrani",30.58,29.45,"Quarry G (Jebel Qatrani Formation) (= ""upper sequence"")",NA,"",9,"Rupelian","",33.9,28.1,24335,"gp_mid",31.91,20.56,"715",31,"rupelian",1481,25.3985,25.4583,12,1
"49778",74630,"col","Eptachorion",21.17,40.13,"Mesolouri (Eptachorion Fm)",NA,"",7,"Rupelian","",33.9,28.1,25005,"gp_mid",23.13,31.32,"307",31,"rupelian",12170,19.4362,34.6993,12,1
"50617",76196,"col","Qom",52.74,31.52,"AB/16 - Abadeh (Qom Fm)",NA,"",3,"Rupelian","",33.9,28.1,25005,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"50618",76197,"col","Qom",52.74,31.52,"AB/18 - Abadeh (Qom Fm)",NA,"",4,"Rupelian","",33.9,28.1,25005,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"50619",76198,"col","Qom",52.74,31.52,"AB/31 - Abadeh (Qom Fm)",NA,"",4,"Rupelian","",33.9,28.1,25005,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"50620",76199,"col","Qom",52.74,31.52,"AB/41 - Abadeh (Qom Fm)",NA,"",42,"Rupelian","",33.9,28.1,25005,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"50621",76200,"col","Qom",52.74,31.52,"AB/53 - Abadeh (Qom Fm)",NA,"",4,"Rupelian","",33.9,28.1,25005,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"50629",76208,"col","Qom",52.74,31.52,"AB/58 - Abadeh (Qom Fm)",NA,"",3,"Rupelian","",33.9,28.1,25005,"gp_mid",52.46,23.39,"512",31,"rupelian",12481,47.7279,32.3541,12,1
"50780",76716,"col","Bridgeboro",-84.21,30.88,"Grady Aggregate Company quarry",NA,"Cairo",1,"Early Oligocene","",33.9,28.4,25957,"gp_mid",-71.18,33.93,"109",31.15,"rupelian",12552,-75.6885,28.4949,12,1
"50993",77157,"col","Nari",67,30.17,"Nari beds - NE of Quetta, Baluchistan",NA,"",19,"Early Oligocene","",33.9,28.4,26063,"gp_mid",67.02,25.41,"506",31.15,"rupelian",12622,63.2164,25.3416,12,1
"50994",77158,"col","Nari",66,28,"Nari beds - Kudin, Baluchistan",NA,"",21,"Early Oligocene","",33.9,28.4,26063,"gp_mid",66.22,23.19,"507",31.15,"rupelian",12623,61.8402,17.8793,12,1
"50995",77159,"col","Nari",67.86,26.36,"Bhagothoro Hill",NA,"",81,"Rupelian","",33.9,28.1,26063,"gp_mid",69.23,11.91,"501",31,"rupelian",12624,61.8402,17.8793,12,1
"50997",77161,"col","Nari",67.84,26.26,"Near Radak, SSW of Bhagothoro",NA,"",1,"Rupelian","",33.9,28.1,26063,"gp_mid",69.19,11.82,"501",31,"rupelian",12625,61.8402,17.8793,12,1
"51166",77401,"col","Nari",66,28,"Nari beds - Takatu, Baluchistan",NA,"",6,"Early Oligocene","",33.9,28.4,26063,"gp_mid",66.22,23.19,"507",31.15,"rupelian",12623,61.8402,17.8793,12,1
"51189",77450,"col","Nari",66.79,26.14,"Loc. 2 - Chat Nai (Nari Fm)",NA,"",50,"Early Oligocene","",33.9,28.4,26212,"gp_mid",68.22,11.92,"501",31.15,"rupelian",12667,62.8056,20.356,12,1
"51190",77451,"col","Nari",67.8,25.38,"Loc. 11 - Thano Bula Khan (Nari Fm)",NA,"",7,"Early Oligocene","",33.9,28.4,26212,"gp_mid",68.95,10.96,"501",31.15,"rupelian",12668,62.8056,20.356,12,1
"51191",77452,"col","Nari",67.8,25.38,"Loc. 12 - Thano Bula Khan (Nari Fm)",NA,"",3,"Early Oligocene","",33.9,28.4,26212,"gp_mid",68.95,10.96,"501",31.15,"rupelian",12668,62.8056,20.356,12,1
"51192",77453,"col","Nari",67.8,25.38,"Loc. 13 - Thano Bula Khan (Nari Fm)",NA,"",4,"Early Oligocene","",33.9,28.4,26212,"gp_mid",68.95,10.96,"501",31.15,"rupelian",12668,62.8056,20.356,12,1
"51279",77774,"col","Moneague",-76.97,18.1,"Jackson Town [Browns Town Lmst, Moneague Fm]",NA,"",1,"Early Oligocene","",33.9,28.4,26266,"gp_mid",NA,NA,"coordinates not computable using this model",31.15,"rupelian",12707,-82.2093,12.2528,12,1
"51280",77775,"col","Moneague",-77.18,18.32,"Saint Ann [Browns Town Lmst, Moneague Fm]",NA,"",7,"Early Oligocene","",33.9,28.4,26266,"gp_mid",NA,NA,"coordinates not computable using this model",31.15,"rupelian",12708,-82.2093,12.2528,12,1
"51290",77785,"col","Chitarwata",69.12,28.85,"Lando Chur",NA,"Bugti Hills; Chur Lando; Lundo Chur",5,"Rupelian","",33.9,28.1,26268,"gp_mid",70.92,14.08,"501",31,"rupelian",12709,63.2164,25.3416,12,1
"51684",78396,"col","Arita",129.75,33.33,"Arita 1",NA,"",1,"Early Oligocene","",33.9,28.4,26376,"gp_mid",126.62,35.68,"610",31.15,"rupelian",12833,128.7004,36.3002,12,1
"51685",78397,"col","Arita",129.9,33.2,"Arita 2",NA,"",1,"Early Oligocene","",33.9,28.4,26376,"gp_mid",126.8,35.57,"610",31.15,"rupelian",12834,128.7004,36.3002,12,1
"51687",78399,"col","Kiuragi",129.75,33.33,"Kiuragi",NA,"",1,"Early Oligocene","",33.9,28.4,26376,"gp_mid",126.62,35.68,"610",31.15,"rupelian",12833,128.7004,36.3002,12,1
"51797",78520,"col","Chitarwata",69.13,28.85,"Paali Nala level C2 (DBC2)",NA,"Bugti Hills; Gandoï syncline; DB-C2; Dera Bugti C2",43,"Early Oligocene","",33.9,28.4,26396,"gp_mid",70.94,14.08,"501",31.15,"rupelian",12862,63.2164,25.3416,12,1
"52101",78983,"col","Gianti",51.08,11.28,"Loc. 8 - Gianti Fm",NA,"",8,"Early Oligocene","",33.9,28.4,26500,"gp_mid",49.62,2.34,"709",31.15,"rupelian",12936,47.7334,8.4684,12,1
"52110",78995,"col","Gheldeis",50.15,10.28,"Loc. 4, Bed F [Gheldeis Fm]",NA,"",2,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.72,1.32,"709",31.15,"rupelian",12942,44.1183,5.8395,12,1
"52111",78996,"col","Gheldeis",50.15,10.28,"Loc. 4, Bed D [Gheldeis Fm]",NA,"",1,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.72,1.32,"709",31.15,"rupelian",12942,44.1183,5.8395,12,1
"52112",78997,"col","Gheldeis",50.15,10.28,"Loc. 4, Bed C [Gheldeis Fm]",NA,"",1,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.72,1.32,"709",31.15,"rupelian",12942,44.1183,5.8395,12,1
"52113",78998,"col","Gheldeis",50.15,10.28,"Loc. 4, Bed B [Gheldeis Fm]",NA,"",2,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.72,1.32,"709",31.15,"rupelian",12942,44.1183,5.8395,12,1
"52114",78999,"col","Gheldeis",50.15,10.28,"Loc. 4, Bed A [Gheldeis Fm]",NA,"",5,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.72,1.32,"709",31.15,"rupelian",12942,44.1183,5.8395,12,1
"52115",79009,"col","Chitarwata",69.2,28.85,"Y-GSP 417",NA,"Bugti",12,"Early Oligocene","",33.9,28.4,26501,"gp_mid",71,14.07,"501",31.15,"rupelian",12943,63.2164,25.3416,12,1
"52137",79049,"col","Gheldeis",50.4,9.32,"Loc. 66 - Gheldeis Fm",NA,"",4,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.99,0.36,"709",31.15,"rupelian",12952,44.1183,5.8395,12,1
"52138",79050,"col","Gheldeis",50.4,9.32,"Loc. 68 - Gheldeis Fm",NA,"",3,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.99,0.36,"709",31.15,"rupelian",12952,44.1183,5.8395,12,1
"52142",79055,"col","Gheldeis",49.32,8.85,"Loc. 73 - Gheldeis Fm",NA,"",3,"Early Oligocene","",33.9,28.4,26500,"gp_mid",47.93,-0.13,"709",31.15,"rupelian",12953,44.1183,5.8395,12,1
"52144",79056,"col","Gheldeis",49.5,10,"Loc. 74 - Gheldeis Fm",NA,"",2,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.09,1.02,"709",31.15,"rupelian",12954,44.1183,5.8395,12,1
"52145",79057,"col","Gheldeis",49.05,8.43,"Loc. 87 - Gheldeis Fm",NA,"",1,"Early Oligocene","",33.9,28.4,26500,"gp_mid",47.67,-0.55,"709",31.15,"rupelian",12955,44.2009,3.3409,12,1
"52146",79058,"col","Gheldeis",49.82,7.92,"Loc. 89 - Gheldeis Fm",NA,"",2,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.44,-1.05,"709",31.15,"rupelian",12956,44.2009,3.3409,12,1
"52147",79059,"col","Gheldeis",49.8,7.87,"Loc. 91 - Gheldeis Fm",NA,"",9,"Early Oligocene","",33.9,28.4,26500,"gp_mid",48.42,-1.1,"709",31.15,"rupelian",12957,44.2009,3.3409,12,1
"52149",79061,"col","",55.58,26.95,"Khamir (Oligocene limestone)",NA,"",6,"Early Oligocene","",33.9,28.4,26552,"gp_mid",53.3,14.16,"503",31.15,"rupelian",12959,50.48,18.9122,12,1
"52150",79062,"col","",55.58,26.95,"Kuh-i-Namak (Oligocene limestone)",NA,"",1,"Early Oligocene","",33.9,28.4,26552,"gp_mid",53.3,14.16,"503",31.15,"rupelian",12959,50.48,18.9122,12,1
"52160",79072,"col","",42.88,41.49,"Süngülü",NA,"",11,"Early Oligocene","",33.9,28.4,26491,"gp_mid",43.75,35.8,"511",31.15,"rupelian",12964,35.6709,42.0559,12,1
"52161",79073,"col","",68.05,30.82,"Nisai Group (upper)",NA,"",13,"Early Oligocene","",33.9,28.4,26170,"gp_mid",70.46,16.21,"501",31.15,"rupelian",12965,63.2164,25.3416,12,1
"52386",79603,"col","Eptachorion",21.14,40.13,"Doutsiko, Mesohellenic Basin",NA,"Reef 3798",30,"Rupelian","",33.9,28.1,26716,"gp_mid",23.1,31.32,"307",31,"rupelian",13020,19.4362,34.6993,12,1
"52456",79737,"col","Villarrosano",-1.27,40.58,"Aguatón",NA,"Aguaton",8,"MP 21","",33.9,28.4,26808,"gp_mid",3.05,35.92,"304",31.15,"rupelian",13054,-3.8765,36.8637,12,1
"52646",80184,"col","Suwannee Limestone",-82.18,28.23,"Terramar Pit [Suwannee Limestone]",NA,"",79,"Early Oligocene","",33.9,28.4,26976,"gp_mid",-69.61,31.04,"109",31.15,"rupelian",13124,-75.9334,26.0044,12,1
"53040",81044,"col","",11.75,45.5,"Nummulitic limestone, Valle dell'Onte",NA,"",17,"Early Oligocene","",33.9,28.4,27270,"gp_mid",16.49,38.16,"307",31.15,"rupelian",13260,9.6638,40.8005,12,1
"53124",81199,"col","",130.33,33.58,"Atagoyama Quarry, Meinohama",NA,"",8,"Rupelian","",33.9,28.1,27364,"gp_mid",127.17,36,"610",31,"rupelian",13282,128.7004,36.3002,12,1
"53352",81596,"col","",6.77,51.43,"Duisburg",NA,"Kaiserberg",1,"Rupelian","",33.9,28.1,27521,"gp_mid",11.14,46.1,"315",31,"rupelian",13378,1.7417,49.9604,12,1
"53353",81597,"col","",6.85,51.3,"Ratingen",NA,"Fliegselskamp",1,"Rupelian","",33.9,28.1,27521,"gp_mid",11.2,45.96,"315",31,"rupelian",13379,1.7417,49.9604,12,1
"53354",81598,"col","",6.88,51.58,"Lake Kirchheller Heide",NA,"Bottrop",1,"Rupelian","",33.9,28.1,27521,"gp_mid",11.25,46.24,"315",31,"rupelian",13380,1.7417,49.9604,12,1
"55348",84461,"col","Vachères limestones",5.67,43.97,"Revest-des-Brousses",NA,"Luberon",2,"MP 24","",33.9,28.4,28309,"gp_mid",9.56,38.69,"305",31.15,"rupelian",14073,2.5854,42.483,12,1
"55629",84793,"col","",11.47,45.57,"Ligniti di Monteviale",NA,"",21,"Early Oligocene","",33.9,28.4,28452,"gp_mid",16.27,38.28,"307",31.15,"rupelian",14176,9.6638,40.8005,12,1
"55659",84825,"col","",8.45,50.08,"Hofheim-Wallau",NA,"",1,"Rupelian","",33.9,28.1,28479,"gp_mid",12.55,44.69,"315",31,"rupelian",14192,2.0493,47.4687,12,1
"55785",85001,"col","",21.68,37.55,"Lapinthas Mountain",NA,"",5,"Rupelian","",33.9,28.1,28527,"gp_mid",NA,NA,"coordinates not computable using this model",31,"rupelian",14219,18.4391,31.983,12,1
"56291",85745,"col","Rancho Berlin Sandstone",-92.92,16.85,"Colonia Manguito",NA,"Reef 3913",13,"Early Oligocene","",33.9,28.4,8422,"gp_mid",-82.34,21.17,"205",31.15,"rupelian",14415,-87.9758,16.9264,12,1
"56292",85755,"col","Rancho Berlin Sandstone",-92.7,17.08,"Simojovel road section B-8230",NA,"",3,"Early Oligocene","",33.9,28.4,8422,"gp_mid",-82.09,21.38,"205",31.15,"rupelian",14416,-87.9758,16.9264,12,1
"57300",87248,"col","",6.8,51.98,"Ratum",NA,"",6,"Rupelian","",33.9,28.1,29207,"gp_mid",11.22,46.64,"315",31,"rupelian",14824,1.7417,49.9604,12,1
"57301",87249,"col","",5.41,52.2,"Kuiperberg",NA,"",32,"Rupelian","",33.9,28.1,29207,"gp_mid",10,46.92,"315",31,"rupelian",14825,-1.7885,49.7759,12,1
"57302",87250,"col","",6.69,51.96,"Te Siepe & De Vlijt",NA,"",20,"Rupelian","",33.9,28.1,29207,"gp_mid",11.12,46.62,"315",31,"rupelian",14826,1.7417,49.9604,12,1
"58138",88287,"col","",-22.05,70.15,"Coeloma beds, Kap Brewster",NA,"",11,"Early Oligocene","",33.9,28.4,29643,"gp_mid",0.03,64.27,"102",31.15,"rupelian",15085,-15.9331,65.4311,12,1
"58199",88347,"col","Jebel Qatrani",30.58,29.45,"Northwest of Quarry A",NA,"",2,"Rupelian","",33.9,28.1,29671,"gp_mid",31.91,20.56,"715",31,"rupelian",1481,25.3985,25.4583,12,1
"58200",88348,"col","Jebel Qatrani",30.58,29.45,"Stuttgart Fayum collection",NA,"",4,"Rupelian","",33.9,28.1,29671,"gp_mid",31.91,20.56,"715",31,"rupelian",1481,25.3985,25.4583,12,1
"58856",92084,"col","Son Sastre Sandstones and Lutites",2.93,39.5,"S'Aresteta, Mallorca",NA,"Reef 4016",7,"Rupelian","",33.9,28.1,30997,"gp_mid",NA,NA,"coordinates not computable using this model",31,"rupelian",15304,-0.7823,37.3354,12,1
"59571",90547,"col","Red Bluff",-88.68,30.68,"Red Bluff [Red Bluff Clay]",NA,"",11,"Rupelian","",33.9,28.1,30459,"gp_mid",-75.81,34.33,"109",31,"rupelian",15592,-83.0695,29.0788,12,1
"59575",90551,"col","Red Bluff",-87.15,31.15,"Escambia County, deep well [Red Bluff Clay]",NA,"",17,"Rupelian","",33.9,28.1,30459,"gp_mid",-74.14,34.59,"109",31,"rupelian",15595,-79.3741,28.7841,12,1
"59580",90561,"col","Marianna Limestone",-87.1,31.07,"Murder Creek [Marianna Limestone]",NA,"",37,"Rupelian","",33.9,28.1,30459,"gp_mid",-74.11,34.5,"109",31,"rupelian",15598,-79.3741,28.7841,12,1
"59581",90562,"col","Marianna Limestone",-87.15,31.15,"Conecuh River [Marianna Limestone]",NA,"",60,"Rupelian","",33.9,28.1,30459,"gp_mid",-74.14,34.59,"109",31,"rupelian",15595,-79.3741,28.7841,12,1
"59586",90567,"col","Bridgeboro Limestone",-83.98,31.4,"Bridgeboro Quarry",NA,"",28,"Early Oligocene","",33.9,28.4,30468,"gp_mid",-70.85,34.41,"109",31.15,"rupelian",15602,-75.4317,30.9849,12,1
"59863",91095,"col","",11.33,53.22,"Septarienton, Malliss",NA,"",5,"Rupelian","",33.9,28.1,30662,"gp_mid",15.36,47.72,"315",31,"rupelian",15714,5.2844,50.1555,12,1
"59864",91096,"col","Septarienton",14,52.79,"Septarienton, Bad Freienwalde",NA,"",6,"Rupelian","",33.9,28.1,30662,"gp_mid",17.71,47.22,"315",31,"rupelian",15715,8.8406,50.3606,12,1
"59926",91160,"col","",-77.85,21.35,"Morón, Camagüey",NA,"",2,"Early Oligocene","",33.9,28.4,30664,"gp_mid",-66.41,23.64,"206",31.15,"rupelian",15734,-72.6986,20.7384,12,1
"59927",91161,"col","",-83.13,22.98,"Las Cuevas, Pinar del Río",NA,"",1,"Early Oligocene","",33.9,28.4,30664,"gp_mid",-71.48,25.98,"206",31.15,"rupelian",15735,-76.3942,21.0222,12,1
"59948",91194,"col","Moneague",-77.37,18.4,"Browns Town, Parish of St Ann [Browns Town Lmst, Moneague Fm]",NA,"",1,"Early Oligocene","",33.9,28.4,30678,"gp_mid",NA,NA,"coordinates not computable using this model",31.15,"rupelian",11433,-82.2093,12.2528,12,1
"60051",91341,"col","",2.5,61.75,"Saga 2/2-4 well, 1800-1900 m",NA,"",1,"Early Oligocene","",33.9,28.4,30729,"gp_mid",8.62,56.56,"313",31.15,"rupelian",15769,-3.3363,59.7366,12,1
"60053",91343,"col","",2,58,"Phillips (UK) 22/14-1x well, 7000-7100 m",NA,"",2,"Early Oligocene","",33.9,28.4,30729,"gp_mid",7.63,52.84,"302",31.15,"rupelian",15771,-2.4669,54.7587,12,1
"60162",91468,"col","",-2.55,38.12,"Ciruelos 1A",NA,"CIR1A",4,"Rupelian","",33.9,28.1,30812,"gp_mid",1.72,33.5,"304",31,"rupelian",15815,-7.3936,34.2908,12,1
"60175",91482,"col","Ashley",-80.12,32.89,"PQ-ARMP09 ",NA,"",1,"Rupelian","",33.9,28.1,43401,"gp_mid",-66.62,35.35,"109",31,"rupelian",15819,-71.7627,30.7029,12,1
"60290",91608,"col","",-123.3,46.93,"N. P. 51 Porter Creek",NA,"",1,"Early Oligocene","",33.9,28.4,30879,"gp_mid",-106.23,51.95,"129",31.15,"rupelian",15848,-114.3346,48.667,12,1
"60298",91620,"col","Lincoln Creek",-123.48,47.25,"Middle Fork Satsop River, UWBM B6782",NA,"",2,"Rupelian","",33.9,28.1,30882,"gp_mid",-106.4,52.27,"129",31,"rupelian",15854,-114.3346,48.667,12,1
"60312",91634,"col","Castelgomberto",11.38,45.58,"Monte Grumi, Castelgomberto",NA,"Reef 684",59,"Rupelian","",33.9,28.1,30888,"gp_mid",16.21,38.31,"307",31,"rupelian",11491,9.6638,40.8005,12,1
"60320",91645,"col","Castelgomberto",11.38,45.58,"Monte Castellaro, Castelgomberto",NA,"Reef 684",22,"Rupelian","",33.9,28.1,30888,"gp_mid",16.21,38.31,"307",31,"rupelian",11491,9.6638,40.8005,12,1
"60321",91646,"col","Castelgomberto",11.38,45.55,"Monte delle Carrioli",NA,"Reef 684",16,"Rupelian","",33.9,28.1,30888,"gp_mid",16.19,38.28,"307",31,"rupelian",15863,9.6638,40.8005,12,1
"60322",91647,"col","Castelgomberto",11.45,45.55,"Monteviale",NA,"Reef 684",11,"Rupelian","",33.9,28.1,30888,"gp_mid",16.25,38.27,"307",31,"rupelian",15864,9.6638,40.8005,12,1
"60323",91648,"col","Castelgomberto",11.45,45.55,"Monte Rivon",NA,"",3,"Rupelian","",33.9,28.1,30888,"gp_mid",16.25,38.27,"307",31,"rupelian",15864,9.6638,40.8005,12,1
"60324",91649,"col","Castelgomberto",11.45,45.55,"Monte Carlotta",NA,"",7,"Rupelian","",33.9,28.1,30888,"gp_mid",16.25,38.27,"307",31,"rupelian",15864,9.6638,40.8005,12,1
"60325",91651,"col","Castelgomberto",11.4,45.5,"Montecchio Maggiore",NA,"Bernuffi",26,"Rupelian","",33.9,28.1,30888,"gp_mid",16.19,38.23,"307",31,"rupelian",15865,9.6638,40.8005,12,1
"60326",91652,"col","Castelgomberto",11.48,45.52,"Monte Spiado",NA,"",8,"Rupelian","",33.9,28.1,30888,"gp_mid",16.27,38.23,"307",31,"rupelian",15866,9.6638,40.8005,12,1
"60327",91653,"col","Castelgomberto",11.5,45.75,"Sangonini",NA,"",6,"Rupelian","",33.9,28.1,30888,"gp_mid",16.36,38.45,"307",31,"rupelian",15867,9.6638,40.8005,12,1
"60328",91654,"col","Castelgomberto",11.57,45.75,"Ponte",NA,"",3,"Rupelian","",33.9,28.1,30888,"gp_mid",16.42,38.44,"307",31,"rupelian",15868,9.6638,40.8005,12,1
"60329",91655,"col","Castelgomberto",11.38,45.62,"Montepulgo",NA,"",6,"Rupelian","",33.9,28.1,30888,"gp_mid",16.22,38.34,"307",31,"rupelian",15869,9.6638,40.8005,12,1
"60330",91656,"col","Castelgomberto",11.5,45.42,"Zovencedo",NA,"",2,"Rupelian","",33.9,28.1,30888,"gp_mid",16.25,38.13,"307",31,"rupelian",15870,9.6638,40.8005,12,1
"60331",91657,"col","Castelgomberto",11.45,45.55,"Canal di Peruzzo",NA,"",7,"Rupelian","",33.9,28.1,30888,"gp_mid",16.25,38.27,"307",31,"rupelian",15864,9.6638,40.8005,12,1
"60563",91899,"col","Castelgomberto",11.4,45.52,"Monte Bastia",NA,"Reef 684",20,"Rupelian","",33.9,28.1,30940,"gp_mid",16.2,38.24,"307",31,"rupelian",15950,9.6638,40.8005,12,1
"60740",92080,"col","Son Sastre Sandstones and Lutites",2.97,39.54,"Son Sastre, Mallorca",NA,"Reef 4016",13,"Rupelian","",33.9,28.1,30997,"gp_mid",NA,NA,"coordinates not computable using this model",31,"rupelian",15977,-0.7823,37.3354,12,1
"60741",92081,"col","Alaro Calcarenite",2.45,39.53,"Puig de Peguera, Mallorca",NA,"",3,"Rupelian","",33.9,28.1,30997,"gp_mid",NA,NA,"coordinates not computable using this model",31,"rupelian",15978,-0.7823,37.3354,12,1
"60743",92083,"col","Alaro Calcarenite",2.36,39.55,"Cala d'Egos, Mallorca",NA,"",5,"Rupelian","",33.9,28.1,30997,"gp_mid",NA,NA,"coordinates not computable using this model",31,"rupelian",15980,-0.7823,37.3354,12,1
"60814",92154,"col","Flint River",-81.62,32.82,"M 326",NA,"",1,"Rupelian","",33.9,28.1,11845,"gp_mid",-68.17,35.49,"109",31,"rupelian",16011,-75.4317,30.9849,12,1
"60815",92155,"col","Flint River",-81.62,32.82,"M 327",NA,"",1,"Rupelian","",33.9,28.1,11845,"gp_mid",-68.17,35.49,"109",31,"rupelian",16011,-75.4317,30.9849,12,1
"61152",92572,"col","Moneague",-77.13,18.33,"TU 1015 - Orange Park [Browns Town Lmst, Moneague Fm]",NA,"",1,"Early Oligocene","",33.9,28.4,31182,"gp_mid",NA,NA,"coordinates not computable using this model",31.15,"rupelian",16129,-82.2093,12.2528,12,1
"61675",93366,"col","Cipero Marl",-61.48,10.25,"Alley Creek shell bed, Cipero River [Cipero Marl]",NA,"",3,"Early Oligocene","",33.9,28.4,31588,"gp_mid",-51.46,9.68,"201",31.15,"rupelian",16301,-54.4087,6.3127,12,1
"61957",93722,"col","Septarienton",9.78,54.08,"Innien Brick-pit",NA,"",14,"Rupelian","",33.9,28.1,31845,"gp_mid",14.06,48.64,"315",31,"rupelian",16411,4.9231,52.6454,12,1
"62318",94159,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2H",NA,"",2,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62319",94160,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2G bis",NA,"",1,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62320",94161,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2G",NA,"",3,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62321",94162,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2F bis",NA,"",2,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
"62322",94163,"col","Huasteca",-98.03,21.5,"Huasteca Sample 2F",NA,"",3,"Early Oligocene","",33.9,28.4,32000,"gp_mid",-86.93,26.4,"101",31.15,"rupelian",16492,-91.2456,22.2106,12,1
