"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"39280",59390,"col","Smithers",-126.35,56.21,"GSC loc. 93236 - McConnell Creek",NA,"",2,"Middle Toarcian","",182,175.6,15025,"gp_mid",-47.83,37.31,"123",178.8,"toarcian",8544,-50.2342,38.7504,39,1
"39281",59391,"col","Smithers",-126.35,56.21,"GSC loc. 93132 - McConnell Creek",NA,"",2,"Middle Toarcian","",182,175.6,15025,"gp_mid",-47.83,37.31,"123",178.8,"toarcian",8544,-50.2342,38.7504,39,1
"39282",59392,"col","Smithers",-126.35,56.21,"GSC loc. 93142 - McConnell Creek",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-47.42,37.62,"123",177.85,"toarcian",8544,-50.2342,38.7504,39,1
"39285",59395,"col","Whiteaves",-132.26,53.42,"GSC loc. C-156882 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8391,-63.8364,23.1001,39,1
"39286",59396,"col","Whiteaves",-132.26,53.42,"GSC loc. C-149679 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8391,-63.8364,23.1001,39,1
"39287",59397,"col","Whiteaves",-132.26,53.42,"GSC loc. C-149684 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8391,-63.8364,23.1001,39,1
"39288",59398,"col","Whiteaves",-132.26,53.42,"GSC loc. C-149683 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8391,-63.8364,23.1001,39,1
"39289",59399,"col","Whiteaves",-132.26,53.42,"GSC loc. C-159786 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.75,42.04,"128",177.85,"toarcian",8391,-63.8364,23.1001,39,1
"39290",59400,"col","Whiteaves",-132.26,53.42,"GSC loc. C-159796 - Graham Island",NA,"",1,"Middle Toarcian","Late Toarcian",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8391,-63.8364,23.1001,39,1
"39304",59414,"col","Jurensismergel",7.82,47.95,"Bed 71, Kernbohrung Wittnau, Baden-Württemberg",NA,"",5,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39305",59415,"col","Jurensismergel",7.82,47.95,"Bed 70, Kernbohrung Wittnau, Baden-Württemberg",NA,"",4,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39306",59416,"col","Jurensismergel",7.82,47.95,"Bed 69, Kernbohrung Wittnau, Baden-Württemberg",NA,"",3,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39307",59417,"col","Jurensismergel",7.82,47.95,"Bed 68, Kernbohrung Wittnau, Baden-Württemberg",NA,"",4,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39308",59418,"col","Jurensismergel",7.82,47.95,"Bed 67, Kernbohrung Wittnau, Baden-Württemberg",NA,"",1,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39309",59419,"col","Jurensismergel",7.82,47.95,"Bed 65, Kernbohrung Wittnau, Baden-Württemberg",NA,"",3,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39311",59421,"col","Jurensismergel",7.82,47.95,"Bed 64, Kernbohrung Wittnau, Baden-Württemberg",NA,"",1,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39312",59422,"col","Jurensismergel",7.82,47.95,"Bed 63, Kernbohrung Wittnau, Baden-Württemberg",NA,"",3,"Thouarsense","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39313",59423,"col","Jurensismergel",7.82,47.95,"Bed 61, Kernbohrung Wittnau, Baden-Württemberg",NA,"",3,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39314",59424,"col","Jurensismergel",7.82,47.95,"Bed 59, Kernbohrung Wittnau, Baden-Württemberg",NA,"",1,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39315",59425,"col","Jurensismergel",7.82,47.95,"Bed 57, Kernbohrung Wittnau, Baden-Württemberg",NA,"",4,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39316",59426,"col","Jurensismergel",7.82,47.95,"Bed 56, Kernbohrung Wittnau, Baden-Württemberg",NA,"",3,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39317",59428,"col","Jurensismergel",7.82,47.95,"Bed 54, Kernbohrung Wittnau, Baden-Württemberg",NA,"",45,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39318",59427,"col","Jurensismergel",7.82,47.95,"Bed 55, Kernbohrung Wittnau, Baden-Württemberg",NA,"",7,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39319",59429,"col","Jurensismergel",7.82,47.95,"Bed 53, Kernbohrung Wittnau, Baden-Württemberg",NA,"",8,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39320",59430,"col","Jurensismergel",7.82,47.95,"Bed 52, Kernbohrung Wittnau, Baden-Württemberg",NA,"",47,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39321",59431,"col","Jurensismergel",7.82,47.95,"Bed 51, Kernbohrung Wittnau, Baden-Württemberg",NA,"",55,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39322",59432,"col","Jurensismergel",7.82,47.95,"Bed 50, Kernbohrung Wittnau, Baden-Württemberg",NA,"",8,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39323",59433,"col","Jurensismergel",7.82,47.95,"Bed 49, Kernbohrung Wittnau, Baden-Württemberg",NA,"",25,"Toarcian","",182.7,174.1,17049,"gp_mid",28.52,36.84,"305",178.4,"toarcian",9507,30.6439,38.4206,39,1
"39324",59434,"col","Jurensismergel",7.82,47.95,"Bed 48, Kernbohrung Wittnau, Baden-Württemberg",NA,"",30,"Levesquei","",182,175.6,17049,"gp_mid",28.2,37.35,"305",178.8,"toarcian",9507,30.6439,38.4206,39,1
"39325",59435,"col","Jurensismergel",7.82,47.95,"Bed 47, Kernbohrung Wittnau, Baden-Württemberg",NA,"",10,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39326",59436,"col","Jurensismergel",7.82,47.95,"Bed 46, Kernbohrung Wittnau, Baden-Württemberg",NA,"",13,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39327",59437,"col","Jurensismergel",7.82,47.95,"Bed 45, Kernbohrung Wittnau, Baden-Württemberg",NA,"",31,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39328",59438,"col","Jurensismergel",7.82,47.95,"Bed 44, Kernbohrung Wittnau, Baden-Württemberg",NA,"",14,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39329",59439,"col","Jurensismergel",7.82,47.95,"Bed 43, Kernbohrung Wittnau, Baden-Württemberg",NA,"",28,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39330",59440,"col","Jurensismergel",7.82,47.95,"Bed 42, Kernbohrung Wittnau, Baden-Württemberg",NA,"",7,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39331",59441,"col","Jurensismergel",7.82,47.95,"Bed 41, Kernbohrung Wittnau, Baden-Württemberg",NA,"",19,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39332",59442,"col","Jurensismergel",7.82,47.95,"Bed 40, Kernbohrung Wittnau, Baden-Württemberg",NA,"",7,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39333",59443,"col","Jurensismergel",7.82,47.95,"Bed 39, Kernbohrung Wittnau, Baden-Württemberg",NA,"",15,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39334",59444,"col","Jurensismergel",7.82,47.95,"Bed 38, Kernbohrung Wittnau, Baden-Württemberg",NA,"",20,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39335",59445,"col","Jurensismergel",7.82,47.95,"Bed 37, Kernbohrung Wittnau, Baden-Württemberg",NA,"",20,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39336",59446,"col","Jurensismergel",7.82,47.95,"Bed 36, Kernbohrung Wittnau, Baden-Württemberg",NA,"",5,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39337",59447,"col","Jurensismergel",7.82,47.95,"Bed 35, Kernbohrung Wittnau, Baden-Württemberg",NA,"",16,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39338",59448,"col","Jurensismergel",7.82,47.95,"Bed 34, Kernbohrung Wittnau, Baden-Württemberg",NA,"",18,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39339",59449,"col","Jurensismergel",7.82,47.95,"Bed 33, Kernbohrung Wittnau, Baden-Württemberg",NA,"",66,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39340",59450,"col","Jurensismergel",7.82,47.95,"Bed 32, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",25,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39341",59451,"col","Jurensismergel",7.82,47.95,"Bed 31, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",59,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39342",59452,"col","Jurensismergel",7.82,47.95,"Bed 30, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",20,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39343",59453,"col","Jurensismergel",7.82,47.95,"Bed 29, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",62,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39344",59454,"col","Jurensismergel",7.82,47.95,"Bed 28, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",35,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39345",59455,"col","Jurensismergel",7.82,47.95,"Bed 27, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",22,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39346",59456,"col","Jurensismergel",7.82,47.95,"Bed 26, Kernbohrung/Tongrube Wittnau, Baden-Württemberg",NA,"",28,"Late Toarcian","",180.1,175.6,17049,"gp_mid",28.52,36.84,"305",177.85,"toarcian",9507,30.6439,38.4206,39,1
"39370",59480,"col","Whiteaves",-132.27,53.42,"GSC loc. C-159890 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8388,-63.8364,23.1001,39,1
"39371",59481,"col","Whiteaves",-132.27,53.42,"GSC loc. C-159895 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8388,-63.8364,23.1001,39,1
"39372",59482,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156380 - Graham Island",NA,"",2,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8388,-63.8364,23.1001,39,1
"39373",59483,"col","Whiteaves",-132.27,53.42,"GSC loc. C-176566 - Graham Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8388,-63.8364,23.1001,39,1
"39411",59521,"col","Jurensismergel",10.1,48.83,"Bed 1, Wasseralfingen, Baden-Württemberg",NA,"",2,"Levesquei","",182,175.6,16953,"gp_mid",29.72,38.63,"305",178.8,"toarcian",4739,31.8079,41.8215,39,1
"39412",59522,"col","Jurensismergel",10.1,48.83,"Bed 2, Wasseralfingen, Baden-Württemberg",NA,"",3,"Levesquei","",182,175.6,16953,"gp_mid",29.72,38.63,"305",178.8,"toarcian",4739,31.8079,41.8215,39,1
"39413",59523,"col","Jurensismergel",10.1,48.83,"Beds 7/8, Wasseralfingen, Baden-Württemberg",NA,"",8,"Levesquei","",182,175.6,16953,"gp_mid",29.72,38.63,"305",178.8,"toarcian",4739,31.8079,41.8215,39,1
"39414",59524,"col","Jurensismergel",10.1,48.83,"Beds 3/4, Wasseralfingen, Baden-Württemberg",NA,"",2,"Levesquei","",182,175.6,16953,"gp_mid",29.72,38.63,"305",178.8,"toarcian",4739,31.8079,41.8215,39,1
"39415",59525,"col","Jurensismergel",10.1,48.83,"Beds 5/6, Wasseralfingen, Baden-Württemberg",NA,"",1,"Levesquei","",182,175.6,16953,"gp_mid",29.72,38.63,"305",178.8,"toarcian",4739,31.8079,41.8215,39,1
"39416",59526,"col","Whiteaves",-132.27,53.42,"GSC loc. C-87139 - Graham Island",NA,"",4,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.47,41.65,"128",178.8,"toarcian",8388,-63.8364,23.1001,39,1
"39419",59529,"col","Whiteaves",-132.27,53.42,"GSC loc. C-157723 - Graham Island",NA,"",4,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39420",59530,"col","Whiteaves",-132.27,53.42,"GSC loc. C-159879 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39422",59532,"col","Whiteaves",-132.27,53.42,"GSC loc. C-157724 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39423",59533,"col","Whiteaves",-132.27,53.42,"GSC loc. C-87134 - Graham Island",NA,"",3,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39426",59536,"col","Whiteaves",-132.27,53.42,"GSC loc. C-159397 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39427",59537,"col","Whiteaves",-132.27,53.42,"GSC loc. C-159882 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39428",59538,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156375 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39430",59540,"col","Whiteaves",-132.27,53.42,"GSC loc. C-159398 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39431",59541,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156374 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39432",59542,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156895 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39433",59543,"col","Whiteaves",-132.27,53.42,"GSC loc. C-157729 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39434",59544,"col","Whiteaves",-132.27,53.42,"GSC loc. C-157730 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39435",59545,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156373 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39436",59546,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156896 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39437",59547,"col","Whiteaves",-132.27,53.42,"GSC loc. C-157731 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39438",59548,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156897 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39440",59550,"col","Whiteaves",-132.27,53.42,"GSC loc. C-157733 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39441",59551,"col","Whiteaves",-132.27,53.42,"GSC loc. C-156372 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39442",59552,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-156369 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39443",59553,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87109 - Graham Island",NA,"",3,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39444",59554,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87111 - Graham Island",NA,"",4,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39445",59555,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87116 - Graham Island",NA,"",3,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39446",59556,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87110 - Graham Island",NA,"",3,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39447",59557,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87114 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39448",59558,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87117 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39449",59559,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87120 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39450",59560,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87127 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39451",59561,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-157746 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39452",59562,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-157745 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39453",59563,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-157741 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39454",59564,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87107 - Graham Island",NA,"",3,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39455",59565,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-87118 - Graham Island",NA,"",6,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39456",59566,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-157742 - Graham Island",NA,"",5,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39457",59567,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-157743 - Graham Island",NA,"",4,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39458",59568,"col","Phantom Creek",-132.27,53.42,"GSC loc. C-157739 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.04,"128",177.85,"toarcian",8388,-63.8364,23.1001,39,1
"39460",59570,"col","Whiteaves",-132.26,53.39,"GSC loc. C-157711 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.01,"128",177.85,"toarcian",8390,-63.8364,23.1001,39,1
"39461",59571,"col","Whiteaves",-132.26,53.39,"GSC loc. C-156364 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.01,"128",177.85,"toarcian",8390,-63.8364,23.1001,39,1
"39462",59572,"col","Whiteaves",-132.26,53.39,"GSC loc. C-156366 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.01,"128",177.85,"toarcian",8390,-63.8364,23.1001,39,1
"39463",59573,"col","Whiteaves",-132.26,53.39,"GSC loc. C-157712 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.01,"128",177.85,"toarcian",8390,-63.8364,23.1001,39,1
"39464",59574,"col","Whiteaves",-132.26,53.39,"GSC loc. C-156883 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.01,"128",177.85,"toarcian",8390,-63.8364,23.1001,39,1
"39465",59575,"col","Whiteaves",-132.26,53.39,"GSC loc. C-156367 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.76,42.01,"128",177.85,"toarcian",8390,-63.8364,23.1001,39,1
"39466",59576,"col","Whiteaves",-132.02,53.19,"GSC loc. C-156878 - Moresby Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.4,41.38,"128",178.8,"toarcian",8791,-63.8364,23.1001,39,1
"39467",59577,"col","Whiteaves",-132.02,53.19,"GSC loc. C-156880 - Moresby Island",NA,"",1,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.4,41.38,"128",178.8,"toarcian",8791,-63.8364,23.1001,39,1
"39504",59614,"col","Whiteaves",-132.33,53.49,"GSC loc. C-156887 - Graham Island",NA,"",3,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.77,42.12,"128",177.85,"toarcian",9521,-63.8364,23.1001,39,1
"39505",59615,"col","Whiteaves",-132.26,53.42,"GSC loc. C-149661 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.75,42.04,"128",177.85,"toarcian",8391,-63.8364,23.1001,39,1
"39506",59616,"col","Whiteaves",-132.26,53.42,"GSC loc. C-149665 - Graham Island",NA,"",2,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.75,42.04,"128",177.85,"toarcian",8391,-63.8364,23.1001,39,1
"39507",59617,"col","Whiteaves",-132.26,53.42,"GSC loc. C-156361 - Graham Island",NA,"",1,"Late Toarcian","",180.1,175.6,15025,"gp_mid",-72.75,42.04,"128",177.85,"toarcian",8391,-63.8364,23.1001,39,1
"39508",59618,"col","Whiteaves",-131.61,52.96,"GSC loc. C-159872 - Louise Island",NA,"",2,"Middle Toarcian","",182,175.6,15025,"gp_mid",-73.2,41.08,"128",178.8,"toarcian",8876,-63.8364,23.1001,39,1
"42540",63809,"col","",169.44,-46.61,"G47/f7492 - Tautuku Bay, Otago",NA,"GS 146",2,"Toarcian","",182.7,174.1,18330,"gp_mid",61.22,-75.6,"807",178.4,"toarcian",10252,45.7614,-79.6772,39,1
"42545",63814,"col","",168.45,-46.04,"E45/f9440 - Otapiri Gorge, Southland",NA,"GS 337; S169/0440",13,"Toarcian","",182.7,174.1,18330,"gp_mid",64.23,-76.09,"807",178.4,"toarcian",10254,39.4747,-81.971,39,1
"42560",63831,"col","",174.76,-38.11,"R15/f8034 - Waitapu Inlet, Kawhia Harbour",NA,"GS 1191; N73/f0034",1,"Toarcian","",182.7,174.1,18330,"gp_mid",73.98,-74.22,"806",178.4,"toarcian",10260,21.1567,-85.8919,39,1
