"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"64456",96842,"col","Watermark",150,-30.33,"DM Narrabri 1 Well, 689.4 m",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",137.08,-75.76,"801",257.035,1
"64457",96843,"col","Watermark",150,-30.33,"DM Narrabri 2 Well, 557.1 m",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",137.08,-75.76,"801",257.035,1
"64458",96844,"col","Pamboola",150,-30.33,"DM Narrabri DDH 1 Well, 646.6 m",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",137.08,-75.76,"801",257.035,1
"64459",96845,"col","Pamboola",150,-30.33,"DM Narrabri DDH 1 Well, 648.2 m",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",137.08,-75.76,"801",257.035,1
"64461",96847,"col","Watermark",150,-30.33,"DM Turrawan 1 Well, 339.4 m",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",137.08,-75.76,"801",257.035,1
"64469",96855,"col","Zechstein",6.547,51.494999,"Friedrich-Heinrich Colliery, Hoerstgen ventilation shaft 4, 280-282 m",NA,"",1,"Wuchiapingian","",259.9,254.17,33052,"gp_mid",26.84,24.53,"315",257.035,1
"64470",96856,"col","Zechstein",6.547,51.494999,"Friedrich-Heinrich Colliery, Hoerstgen ventilation shaft 4, 280-285 m",NA,"",12,"Wuchiapingian","",259.9,254.17,33052,"gp_mid",26.84,24.53,"315",257.035,1
"64552",97018,"col","Longtan",119.75,31,"Donggangjie, Changxing County",NA,"",1,"Wuchiapingian","",259.9,254.17,31822,"gp_mid",115.41,-9,"611",257.035,1
"64702",97204,"col","Karita",132.634995,34.610001,"Omata, Locality 6, Yachiyo-Town",NA,"",12,"Wuchiapingian","",259.9,254.17,33149,"gp_mid",126.05,1.78,"610",257.035,1
"64789",97262,"col","Longtan",105.75,26,"Chaobaocun S-1, Douluo, Zhenning County",NA,"",1,"Wuchiapingian","",259.9,254.17,31744,"gp_mid",104.89,-17.44,"611",257.035,1
"64790",97263,"col","Ford",-1.465,54.937,"Down Hill (New Quarry), Durham",NA,"",6,"Wuchiapingian","",259.9,254.17,27334,"gp_mid",21.06,27.32,"315",257.035,1
"64794",97267,"col","Zechstein",12.6,51.25,"Dromberg, Neunhof, Sachsen-Anhalt",NA,"",1,"Wuchiapingian","",259.9,254.17,27450,"gp_mid",30.97,24.99,"305",257.035,1
"64795",97268,"col","Black Alley",148.255005,-24.985001,"Dry Creek, Black Alley Peak",NA,"",2,"Wuchiapingian","",259.9,254.17,29742,"gp_mid",134.72,-70.23,"801",257.035,1
"64796",97269,"col","Peawaddy",148.300995,-25.013,"UQ L999, Dry Creek, Ingelara",NA,"",14,"Wuchiapingian","",259.9,254.17,15787,"gp_mid",134.83,-70.27,"801",257.035,1
"64797",97270,"col","Ingelara",148.300995,-25.013,"Dry Creek, lower sandstone unit, Ingelara",NA,"",8,"Wuchiapingian","",259.9,254.17,15787,"gp_mid",134.83,-70.27,"801",257.035,1
"64823",97300,"col","Longtan",119.555,30.985001,"Dushan Section, Longtan Fm, Guangde County",NA,"",3,"Wuchiapingian","",259.9,254.17,31822,"gp_mid",115.26,-9.08,"611",257.035,1
"65312",98028,"col","Longtan",105.067001,26.514999,"Lanba Section 0-S-T1, Shuicheng County",NA,"",1,"Wuchiapingian","",259.9,254.17,33906,"gp_mid",104.14,-17.07,"611",257.035,1
"65322",98051,"col","Longtan",104.5,25.950001,"Panxian County, Longtan Fm",NA,"",1,"Wuchiapingian","",259.9,254.17,33906,"gp_mid",103.74,-17.73,"611",257.035,1
"65341",98071,"col","Longtan",105.099998,26.030001,"Zhongying Section Bed 16 (QH3-4), Qinglong County",NA,"",3,"Wuchiapingian","",259.9,254.17,33906,"gp_mid",104.28,-17.54,"611",257.035,1
"65343",98073,"col","Longtan",105.099998,26.030001,"Zhongying H 503-17, Qinglong County",NA,"",1,"Wuchiapingian","",259.9,254.17,33906,"gp_mid",104.28,-17.54,"611",257.035,1
"65345",98075,"col","Longtan",107.900002,22.6,"Fusui County, Longtan Formation",NA,"",1,"Wuchiapingian","",259.9,254.17,33916,"gp_mid",107.75,-20.28,"611",257.035,1
"65346",98076,"col","Wujiaping",109.800003,23.299999,"Guixian County",NA,"",1,"Wuchiapingian","",259.9,254.17,33916,"gp_mid",109.34,-19.14,"611",257.035,1
"65348",98078,"col","Longtan",105.099998,26.030001,"Qinglong County",NA,"",8,"Wuchiapingian","",259.9,254.17,33916,"gp_mid",104.28,-17.54,"611",257.035,1
"67974",101461,"col","Longtan",119.699997,31.08,"Dameishan Section, Longtan Fm, Changxing County",NA,"",1,"Wuchiapingian","",259.9,254.17,34593,"gp_mid",115.34,-8.94,"611",257.035,1
"68034",101569,"col","Flat Top",149.883331,-24.168056,"UQ L3099, Baralaba-Rannes road",NA,"",19,"Wuchiapingian","",259.9,254.17,27376,"gp_mid",139.33,-69.63,"801",257.035,1
"68045",101580,"col","Peawaddy",148.25,-25,"UQ L239, Peawaddy Formation Unkown Locality",NA,"",1,"Wuchiapingian","",259.9,254.17,27373,"gp_mid",134.7,-70.25,"801",257.035,1
"68056",101591,"col","Kulinskaya",145.199997,61.299999,"Inya River, Upper Reaches, Okhotsk Massif",NA,"",1,"Wuchiapingian","",259.9,254.17,33434,"gp_mid",88.4,80.41,"401",257.035,1
"68339",101945,"col","",107.25,26.549999,"Guiding County, lower Upper Permian",NA,"",1,"Wuchiapingian","",259.9,254.17,34657,"gp_mid",106.12,-16.59,"611",257.035,1
"68347",101953,"col","Douling",112.400002,23.6,"Yuanjia, Upper Douling Fm, Jiahe County",NA,"",3,"Wuchiapingian","",259.9,254.17,34658,"gp_mid",111.66,-18.17,"611",257.035,1
"68504",102134,"col","",119,30.65,"Ning-kwo-hsien",NA,"Ningguo",5,"Wuchiapingian","",259.9,254.17,44782,"gp_mid",114.94,-9.56,"611",257.035,1
"68523",102153,"col","Khivach",149,61.279999,"Nel'koba River, middle course, Ayan-Yuryakh Anticlinorium",NA,"",1,"Wuchiapingian","",259.9,254.17,33439,"gp_mid",87.66,82.23,"401",257.035,1
"68561",102198,"col","Staratel",149.550003,61.669998,"Kolyma River, Outcrop 1, downstream of Bolshoi Siberdik Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27703,"gp_mid",84.49,82.44,"401",257.035,1
"68562",102199,"col","Staratel",149.550003,61.669998,"Kolyma River, Outcrop 6, right bank below Detrin River mouth",NA,"",3,"Wuchiapingian","",259.9,254.17,27703,"gp_mid",84.49,82.44,"401",257.035,1
"68586",102223,"col","Omchak",147.949997,61.349998,"Tenke River upper reaches, o.p. 43, Okhotsk Massif",NA,"",1,"Wuchiapingian","",259.9,254.17,33439,"gp_mid",87.52,81.73,"401",257.035,1
"68889",102736,"col","Peawaddy",148.255997,-24.805,"GSQ L1994, Rocky Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.82,-70.06,"801",257.035,1
"68890",102737,"col","Peawaddy",148.345001,-24.905001,"GSQ L1971, Sandy Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135,-70.17,"801",257.035,1
"68895",102742,"col","Peawaddy",148.315002,-24.959999,"GSQ L2006, Sandy Creek, Rewan Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.89,-70.22,"801",257.035,1
"68896",102743,"col","Peawaddy",148.315002,-24.959999,"GSQ L2005, Sandy Creek, Rewan Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.89,-70.22,"801",257.035,1
"68898",102745,"col","Peawaddy",148.347,-24.855,"GSQ L1999, Cabbage Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.03,-70.12,"801",257.035,1
"68900",102747,"col","Peawaddy",148.255997,-24.805,"GSQ L1993, Rocky Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.82,-70.06,"801",257.035,1
"68901",102748,"col","Peawaddy",148.255997,-24.805,"GSQ L1992, Rocky Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.82,-70.06,"801",257.035,1
"68903",102750,"col","Peawaddy",148.345001,-24.865,"GSQ L1977, Cabbage Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.02,-70.13,"801",257.035,1
"68904",102751,"col","Peawaddy",148.345001,-24.865,"GSQ L1976, Cabbage Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.02,-70.13,"801",257.035,1
"68905",102752,"col","Peawaddy",148.345001,-24.865,"GSQ L1975, Cabbage Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.02,-70.13,"801",257.035,1
"68908",102755,"col","Ingelara",148.289993,-24.983,"GSQ L2004, Sandy Creek Headwaters",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.82,-70.24,"801",257.035,1
"68909",102756,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 701.7-701.8 m depth (GSQ L2117)",NA,"",2,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69052",102938,"col","Flat Top",149.871002,-24.145,"GSQ D196, Kalewa Siding",NA,"",2,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",139.3,-69.6,"801",257.035,1
"69053",102939,"col","Flat Top",149.871002,-24.15,"GSQ D198, Kalewa Siding",NA,"",2,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",139.3,-69.61,"801",257.035,1
"69087",103031,"col","",149.5,-23.5,"GSQ D239, Bundaleer Station",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",138.55,-68.93,"801",257.035,1
"69140",103119,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 674.9-675.2 m depth (GSQ L2117)",NA,"",9,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69141",103120,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 675.8-676.0 m depth (GSQ L2117)",NA,"",7,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69142",103121,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 677.1-677.3 m depth (GSQ L2117)",NA,"",3,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69143",103122,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 678.8-679.1 m depth (GSQ L2117)",NA,"",7,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69144",103123,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 679.8-680.0 m depth (GSQ L2117)",NA,"",6,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69145",103124,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 680.9-681.2 m depth (GSQ L2117)",NA,"",9,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69146",103125,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 681.7-681.9 m depth (GSQ L2117)",NA,"",7,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69147",103126,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 682.7-682.8 m depth (GSQ L2117)",NA,"",6,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69148",103127,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 683.2-683.4 m depth (GSQ L2117)",NA,"",11,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69149",103128,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 684.6-684.8 m depth (GSQ L2117)",NA,"",12,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69150",103129,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 685.6-685.9 m depth (GSQ L2117)",NA,"",8,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69151",103130,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 686.2-686.4 m depth (GSQ L2117)",NA,"",6,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69152",103131,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 688.5-688.6 m depth (GSQ L2117)",NA,"",6,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69153",103132,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 689.3-689.6 m depth (GSQ L2117)",NA,"",9,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69154",103133,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 690.9-691.1 m depth (GSQ L2117)",NA,"",9,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69155",103134,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 691.7-691.8 m depth (GSQ L2117)",NA,"",5,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69156",103135,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 691.9-692.1 m depth (GSQ L2117)",NA,"",5,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69157",103136,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 693.2-693.4 m depth (GSQ L2117)",NA,"",8,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69158",103137,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 693.9-694.1 m depth (GSQ L2117)",NA,"",14,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69159",103138,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 695.8-696.0 m depth (GSQ L2117)",NA,"",8,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69160",103139,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 696.2-696.4 m depth (GSQ L2117)",NA,"",9,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69161",103140,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 697.0-697.1 m depth (GSQ L2117)",NA,"",7,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69162",103141,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 697.1-697.4 m depth (GSQ L2117)",NA,"",7,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69163",103142,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 701.7-701.8 m depth",NA,"",6,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69164",103143,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 702.0-702.1 m depth (GSQ L2117)",NA,"",7,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69165",103144,"col","Ingelara",148.300003,-25.33,"Eddystone 1 well, interval E, 702.2-702.3 m depth (GSQ L2117)",NA,"",2,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69166",103145,"col","Peawaddy",148.300003,-25.33,"Eddystone 1 well, interval F, 610.6-663.3 m depth",NA,"",10,"Wuchiapingian","",259.9,254.17,34854,"gp_mid",134.67,-70.58,"801",257.035,1
"69195",103174,"col","Flat Top",150.022995,-24.285,"GSQ D57, Ramsay Creek Crossing",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.66,-69.76,"801",257.035,1
"69196",103175,"col","Flat Top",150.028,-24.285,"GSQ D59, Ramsay Creek Crossing",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.67,-69.76,"801",257.035,1
"69199",103178,"col","Flat Top",149.889999,-24.264999,"GSQ D69, Mount Ramsay",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.31,-69.73,"801",257.035,1
"69209",103188,"col","Ingelara",148.302002,-25.013,"GSQ D91, Dry Creek, Ingelara",NA,"",2,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",134.83,-70.27,"801",257.035,1
"69210",103189,"col","Ingelara",148.302002,-25.013,"GSQ D92, Dry Creek, Ingelara",NA,"",2,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",134.83,-70.27,"801",257.035,1
"69229",103208,"col","Flat Top",149.949997,-24.34,"GSQ L1032, Wandoo Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.45,-69.81,"801",257.035,1
"69233",103212,"col","Ingelara",148.149994,-25,"GSQ L1130, Head of Sandy and Consuelo Creeks",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.44,-70.23,"801",257.035,1
"69259",103238,"col","Flat Top",149.880005,-24.16,"GSQ L1544, Kalewa-Kooemba Railway",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.32,-69.62,"801",257.035,1
"69276",103319,"col","Peawaddy",148.350006,-24.75,"GSQ L1576, AOE Bore Track, Rewan-Consuelo Road",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.09,-70.02,"801",257.035,1
"69311",103354,"col","Peawaddy",148.399994,-24.75,"GSQ L1914, Aldinga Park Homestead",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.22,-70.02,"801",257.035,1
"69312",103355,"col","Peawaddy",148.399994,-24.75,"GSQ L1915, Aldinga Park Homestead",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.22,-70.02,"801",257.035,1
"69321",103367,"col","Ingelara",148.294006,-25.006001,"GSQ L1921, Dry Creek, Ingelara Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.82,-70.26,"801",257.035,1
"69322",103368,"col","Ingelara",148.287994,-24.993,"GSQ L1927, Dry Creek, Ingelara",NA,"",8,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.81,-70.25,"801",257.035,1
"69323",103369,"col","Peawaddy",148.273499,-24.992001,"GSQ L1928, Dry Creek, Ingelara",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.77,-70.24,"801",257.035,1
"69324",103370,"col","Peawaddy",148.330002,-24.975,"GSQ L1929, Ingelara Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.93,-70.24,"801",257.035,1
"69325",103371,"col","Peawaddy",148.330002,-24.975,"GSQ L1930, Ingelara Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.93,-70.24,"801",257.035,1
"69363",103410,"col","Catherine",148.270004,-24.799999,"GSQ L1952, Rocky Creek, Aldinga Park Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.85,-70.05,"801",257.035,1
"69364",103411,"col","Peawaddy",148.255997,-24.799999,"GSQ L1953, Rocky Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.82,-70.05,"801",257.035,1
"69365",103412,"col","Ingelara",148.703003,-25.696501,"GSQ L1955, GSQ Taroom 11 Bore, 221-245 m",NA,"",7,"Wuchiapingian","",259.9,254.17,34897,"gp_mid",135.58,-71,"801",257.035,1
"69366",103413,"col","Ingelara",148.703003,-25.696501,"GSQ L2121, Taroom 11 Bore, 171-217 m",NA,"",6,"Wuchiapingian","",259.9,254.17,34897,"gp_mid",135.58,-71,"801",257.035,1
"69367",103414,"col","Ingelara",148.703003,-25.696501,"GSQ Taroom 11 Bore, 146 m",NA,"",1,"Wuchiapingian","",259.9,254.17,34897,"gp_mid",135.58,-71,"801",257.035,1
"69369",103416,"col","Peawaddy",148.328003,-24.98,"GSQ L1961, Ingelara Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.92,-70.24,"801",257.035,1
"69370",103417,"col","Peawaddy",148.345001,-24.905001,"GSQ L1966, Sandy Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135,-70.17,"801",257.035,1
"69371",103418,"col","Peawaddy",148.345001,-24.905001,"GSQ L1967, Sandy Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135,-70.17,"801",257.035,1
"69372",103419,"col","Peawaddy",148.345001,-24.905001,"GSQ L1968, Sandy Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135,-70.17,"801",257.035,1
"69373",103420,"col","Peawaddy",148.345001,-24.905001,"GSQ L1969, Sandy Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135,-70.17,"801",257.035,1
"69374",103421,"col","Peawaddy",148.345001,-24.905001,"GSQ L1970, Sandy Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135,-70.17,"801",257.035,1
"69376",103423,"col","Peawaddy",148.268997,-24.947001,"GSQ L1972, Consuelo Creek",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.78,-70.2,"801",257.035,1
"69384",103431,"col","Peawaddy",148.778,-25.209,"GSQ Taroom 10 Bore, 694 m",NA,"",3,"Wuchiapingian","",259.9,254.17,34898,"gp_mid",136.01,-70.53,"801",257.035,1
"69385",103432,"col","Peawaddy",148.778,-25.209,"GSQ Taroom 10 Bore, 742 m",NA,"",3,"Wuchiapingian","",259.9,254.17,34898,"gp_mid",136.01,-70.53,"801",257.035,1
"69439",103486,"col","",148.800003,-26.6,"GSQ L2231, AAO Sunnybank 1, Core 6, 2041-2041.8 m",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.39,-71.91,"801",257.035,1
"69451",103498,"col","Peawaddy",148.531006,-24.879999,"GSQ L458, Planet Warrinilla North 1, Core 12, 901-911.7 m",NA,"",2,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",135.5,-70.17,"801",257.035,1
"69473",103555,"col","Muggleton",148.75,-26.5,"GSQ L825, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69474",103556,"col","Muggleton",148.75,-26.5,"GSQ L829, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69475",103557,"col","Muggleton",148.75,-26.5,"GSQ L830, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69476",103558,"col","Muggleton",148.75,-26.5,"GSQ L831, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69477",103559,"col","Muggleton",148.75,-26.5,"GSQ L832, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69478",103560,"col","Muggleton",148.75,-26.5,"GSQ L833, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69479",103561,"col","Muggleton",148.75,-26.5,"GSQ L835, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69480",103562,"col","Muggleton",148.75,-26.5,"GSQ L836, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69481",103563,"col","Muggleton",148.75,-26.5,"GSQ L837, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69482",103564,"col","Muggleton",148.75,-26.5,"GSQ L838, Roma Shelf",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.3,-71.8,"801",257.035,1
"69718",103855,"col","Ingelara",148.300003,-25.011999,"UQ L1000, Dry Creek, Ingelara",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.83,-70.27,"801",257.035,1
"69719",103856,"col","Ingelara",148.311996,-25.013,"UQ L1020, Dry Creek, Ingelara",NA,"",1,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",134.86,-70.27,"801",257.035,1
"69765",103923,"col","Flat Top",149.876999,-24.16,"UQ L1859, Baralaba",NA,"",9,"Wuchiapingian","",259.9,254.17,23110,"gp_mid",139.31,-69.62,"801",257.035,1
"69795",103953,"col","Flat Top",149.899994,-24.16,"UQ L2127, Jerry Creek, Kalewa",NA,"",1,"Wuchiapingian","",259.9,254.17,27351,"gp_mid",139.37,-69.62,"801",257.035,1
"69798",103956,"col","Flat Top",149.882004,-24.167999,"UQ L2158, Kalewa Railway Siding",NA,"",1,"Wuchiapingian","",259.9,254.17,27351,"gp_mid",139.32,-69.63,"801",257.035,1
"69799",103957,"col","Flat Top",149.880005,-24.27,"UQ L2160, Ramsay Creek",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",139.29,-69.73,"801",257.035,1
"69800",103958,"col","Peawaddy",148.399994,-24.85,"UQ L2421, Reids Dome",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",135.17,-70.12,"801",257.035,1
"69863",104022,"col","Ingelara",148.292999,-25,"UQ L3098, Dry Creek, Ingelara",NA,"",1,"Wuchiapingian","",259.9,254.17,39464,"gp_mid",134.82,-70.25,"801",257.035,1
"69916",104754,"col","Poldarsa",45.619999,60.613998,"Isady Locality (Mutovino, PIN collection 3840)",NA,"",131,"Wuchiapingian","",259.9,254.17,35056,"gp_mid",47.22,40.26,"302",257.035,1
"70039",104917,"col","Peawaddy",148.300003,-24.98,"UQ L519, Rewan",NA,"",1,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.84,-70.24,"801",257.035,1
"70052",104930,"col","Peawaddy",148.315002,-24.959999,"UQ L998, Sandy Creek, Rewan Homestead",NA,"",2,"Wuchiapingian","",259.9,254.17,27370,"gp_mid",134.89,-70.22,"801",257.035,1
"70123",105015,"col","Peawaddy",148.300003,-24.98,"Rewan Homestead",NA,"",1,"Wuchiapingian","",259.9,254.17,27374,"gp_mid",134.84,-70.24,"801",257.035,1
"70246",105150,"col","Peawaddy",148.270004,-24.83,"Mount Serocold, Western Base",NA,"",1,"Wuchiapingian","",259.9,254.17,14254,"gp_mid",134.84,-70.08,"801",257.035,1
"70263",105167,"col","Shaiwa",106.150002,25.610001,"Shaiwa, Member 2, Beds 66-69",NA,"",1,"Wuchiapingian","",259.9,254.17,29962,"gp_mid",105.34,-17.74,"611",257.035,1
"70264",105168,"col","Shaiwa",106.150002,25.610001,"Shaiwa, Member 2, Beds 64-65",NA,"",1,"Wuchiapingian","",259.9,254.17,29962,"gp_mid",105.34,-17.74,"611",257.035,1
"70265",105169,"col","Shaiwa",106.150002,25.610001,"Shaiwa, Member 2, Beds 49-52",NA,"",2,"Wuchiapingian","",259.9,254.17,29962,"gp_mid",105.34,-17.74,"611",257.035,1
