"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"89416",129606,"col","",9.980278,51.485279,"Diemarden near Göttingen",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.55,30.15,"315",244.6,1
"89417",129607,"col","",8.954167,50.360558,"Niederheesten near Bad Meinberg",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.13,28.9,"315",244.6,1
"89418",129608,"col","",10.363333,51.05611,"Bischofroda",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.94,29.79,"305",244.6,1
"89421",129611,"col","",8.690833,49.324444,"Nussloch near Heidelberg",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.2,27.86,"305",244.6,1
"89422",129612,"col","",9.325833,49.177776,"Eberstadt",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.7,27.81,"305",244.6,1
"89424",129614,"col","",10.328333,51.209167,"Eigenrieden near Muehlhausen",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.87,29.93,"315",244.6,1
"89425",129615,"col","",10.328333,51.209167,"Rothenburg ob der Tauber ",NA,"",1,"Anisian","",247.2,242,41671,"gp_mid",28.87,29.93,"315",244.6,1
"90333",130793,"col","Hauptmuschelkalk",11.64,49.985558,"Quarry at the Bindlacher Berg, near Bayreuth",NA,"",3,"Anisian","",247.2,242,42288,"gp_mid",30.14,28.94,"305",244.6,1
"92985",134292,"col","",6.6275,50.28611,"Oberbettingen bei Hillesheim, Eifelosaurus holotype",NA,"",1,"Aegean","Bithynian",247.2,242,43192,"gp_mid",26.49,28.51,"315",244.6,1
"92990",134302,"col","Röt",8.592222,48.535,"Baugrube Kappler, Schillerstraße, Pfalzgrafenweiler",NA,"",4,"Aegean","Bithynian",247.2,242,43199,"gp_mid",28.33,27.07,"305",244.6,1
"92992",134304,"col","Röt",8.697222,48.606667,"Kössig quarry, Rotfelden",NA,"",3,"Aegean","Bithynian",247.2,242,43199,"gp_mid",28.39,27.16,"305",244.6,1
"93179",134498,"col","Solling",11.733333,51.799999,"Merkel's Quarry (upper), Bernburg",NA,"Trachelosaurus",2,"Aegean","",247.2,242,43246,"gp_mid",29.69,30.72,"315",244.6,1
"93180",134506,"col","Röt",8.416667,48.450001,"Dietersweiler bei Freudenstadt",NA,"",3,"Aegean","Bithynian",247.2,242,43247,"gp_mid",28.22,26.96,"305",244.6,1
"93270",134620,"col","",168.097748,-44.87912,"JDC 2183, Lake Gunn (D41/f7512)",NA,"",2,"Anisian","",247.2,242,44073,"gp_mid",137.28,-89.11,"807",244.6,1
"93271",134621,"col","Snowdon",168.042816,-45.127941,"OU 17118, Winton Peak (D42/f065)",NA,"",1,"Anisian","",247.2,242,43142,"gp_mid",123.05,-89.01,"807",244.6,1
"94335",135867,"col","Muschelkalk",17.049999,48.814999,"Mikultschitz, Upper Silesia (Geologischen Reichsanstalt coll)",NA,"Mikulice",1,"Anisian","",247.2,242,41867,"gp_mid",34.37,28.74,"305",244.6,1
"94341",135873,"col","",10.7,47.470001,"Ehrenbüchl near Reutte (München coll)",NA,"Ehenbichl",1,"Anisian","",247.2,242,41867,"gp_mid",30.14,26.35,"305",244.6,1
"94342",135874,"col","",10.71,47.474998,"Sintwag near Reutte (München coll)",NA,"",5,"Anisian","",247.2,242,41867,"gp_mid",30.14,26.36,"305",244.6,1
"94536",136176,"col","Muschelkalk",18.815001,50.485001,"Tarnowitz (MfN coll)",NA,"",1,"Anisian","",247.2,242,41867,"gp_mid",35.07,30.66,"305",244.6,1
"94589",136257,"col","Gogolin",19.027,50.369999,"Wojkowice, Cellular Limestones unit",NA,"",1,"Aegean","",247.2,242,43595,"gp_mid",35.26,30.59,"305",244.6,1
"94592",136260,"col","",12,47.709999,"Wendelsteingebiet",NA,"",2,"Anisian","",247.2,242,41867,"gp_mid",31.02,26.79,"305",244.6,1
"95025",136924,"col","",10.71,47.474998,"Sintwag near Reutte (Geologischen Reichsanstalt coll)",NA,"",1,"Anisian","",247.2,242,41867,"gp_mid",30.14,26.36,"305",244.6,1
"95655",137641,"col","Muschekalk",11.64,49.959999,"Laineck, near Bayreuth, Bavaria (BMNH)",NA,"",3,"Anisian","",247.2,242,43905,"gp_mid",30.15,28.92,"305",244.6,1
"95682",137679,"col","Muschelkalk",9.93,51.200001,"Meissner, Hessen (BMNH)",NA,"",1,"Anisian","",247.2,242,43905,"gp_mid",28.6,29.86,"315",244.6,1
"95685",137682,"col","Muschelkalk",11.62,50.009998,"Benk, Bavaria (BMNH)",NA,"",1,"Anisian","",247.2,242,43905,"gp_mid",30.12,28.96,"305",244.6,1
"95687",137684,"col","Muschelkalk",10.66,51.25,"Schlotheim, Gotha (BMNH)",NA,"",1,"Anisian","",247.2,242,43905,"gp_mid",29.09,30.02,"315",244.6,1
"95823",137823,"col","",104.235001,31.5,"Suishui ZF33, Anxian County",NA,"",2,"Anisian","",247.2,242,44075,"gp_mid",106.53,-4.64,"611",244.6,1
"95931",137933,"col","Blaa Mountain",-89.25,80.910004,"GSC 47580, Spath Creek, Ellesmere Island",NA,"",1,"Aegean","",247.2,242,11541,"gp_mid",3.92,55.35,"106",244.6,1
"96061",138068,"col","Gogolin",18.075832,50.483334,"Sacrau, near Goglin",NA,"Zakrzów",5,"Anisian","",247.2,242,44160,"gp_mid",34.55,30.52,"305",244.6,1
"96062",138069,"col","Röt",11.589167,50.926945,"Jenzig, near Jena",NA,"Hufeisen-Jenzig, Berg-Jenzig",3,"Bithynian","",247.2,242,44160,"gp_mid",29.84,29.85,"305",244.6,1
"96107",138114,"col","Jena",11.675,51.423611,"Esperstädt",NA,"Esperstedt",2,"Anisian","",247.2,242,44168,"gp_mid",29.76,30.34,"305",244.6,1
"96111",138118,"col","",10.420833,51.165833,"Oberdorla: Schaumkalk [?orbicularis layers], Lower Muschelkalk",NA,"",2,"Anisian","",247.2,242,44168,"gp_mid",28.95,29.9,"315",244.6,1
"96115",138122,"col","",11.968611,51.479721,"Halle/Saale",NA,"",1,"Anisian","",247.2,242,44168,"gp_mid",29.95,30.44,"305",244.6,1
"96116",138123,"col","Jena",11.767778,51.217499,"Freyburg",NA,"",10,"Anisian","",247.2,242,64860,"gp_mid",29.88,30.16,"305",244.6,1
"96127",138134,"col","",9.315556,49.474998,"Bödigheim",NA,"",1,"Anisian","",247.2,242,44175,"gp_mid",28.61,28.09,"305",244.6,1
"96128",138135,"col","",8.418056,48.464443,"Freudenstadt",NA,"",1,"Anisian","",247.2,242,44175,"gp_mid",28.22,26.98,"305",244.6,1
"96129",138136,"col","Hauptmuschelkalk",11.64,49.985558,"Bindlach, near Bayreuth (M. Wild collection)",NA,"",2,"Anisian","",247.2,242,44175,"gp_mid",30.14,28.94,"305",244.6,1
"96742",138797,"col","Muschelkalk",10.54,52.16,"Wolfenbüttel",NA,"",1,"Illyrian","",247.2,242,44471,"gp_mid",28.76,30.89,"315",244.6,1
"96743",138798,"col","Muschelkalk",11.6,51.380001,"Near Querfurt",NA,"",1,"Illyrian","",247.2,242,44471,"gp_mid",29.72,30.29,"305",244.6,1
"96744",138799,"col","Muschelkalk",10.49,50.985001,"Kindel near Eisenach",NA,"",1,"Illyrian","",247.2,242,44471,"gp_mid",29.05,29.74,"305",244.6,1
"96913",138972,"col","Samsonów",20.382,51.011002,"Palegi clay pit",NA,"",7,"Aegean","Bithynian",247.2,242,44661,"gp_mid",35.99,31.46,"305",244.6,1
"97285",139348,"col","Muschelkalk",9.938,51.612,"Grebenberg near Angerstein",NA,"",11,"Illyrian","",247.2,242,44799,"gp_mid",28.49,30.26,"315",244.6,1
"97688",139767,"col","Trochitenkalk",9.163,49.298,"K. Majer quarry in Gundelsheim",NA,"",1,"Illyrian","",247.2,242,44971,"gp_mid",28.55,27.9,"305",244.6,1
"97689",139768,"col","Meissner",9.53,49.349998,"Schöntal near Schwäbisch Hall",NA,"",1,"Illyrian","",247.2,242,44971,"gp_mid",28.8,28,"305",244.6,1
"97756",139836,"col","Meissner",9.71,49.279999,"Künzelsau-Garnberg quarry",NA,"",2,"Illyrian","",247.2,242,45012,"gp_mid",28.95,27.96,"305",244.6,1
"97777",139864,"col","",10.025,51.869999,"Gandersheim, Orbicularis-Schichten",NA,"",3,"Illyrian","",247.2,242,45039,"gp_mid",28.48,30.53,"315",244.6,1
"97778",139865,"col","",11.57,49.939999,"Bayreuth, upper Muschelkalk (Frankfurt coll)",NA,"",1,"Illyrian","",247.2,242,45039,"gp_mid",30.1,28.89,"305",244.6,1
"97782",139869,"col","Trochitenkalk",8.865,49.325001,"Quarries at Esselbronn station",NA,"",1,"Illyrian","",247.2,242,45039,"gp_mid",28.33,27.88,"305",244.6,1
"97783",139870,"col","",11.635,51.895,"Förderstedt near Staßfurt",NA,"",1,"Illyrian","",247.2,242,45039,"gp_mid",29.59,30.79,"315",244.6,1
"98381",140639,"col","Gres a Meules",7.265,48.830002,"Schoenbourg",NA,"",8,"Aegean","",247.2,242,33329,"gp_mid",27.3,27.17,"305",244.6,1
"98382",140640,"col","Grès à Voltzia",7.255,48.735001,"Lutzelbourg",NA,"",1,"Aegean","",247.2,242,33329,"gp_mid",27.31,27.08,"305",244.6,1
"98383",140641,"col","Grès à Voltzia",6.855,49.145,"Cocheren",NA,"",8,"Aegean","",247.2,242,33329,"gp_mid",26.93,27.42,"315",244.6,1
"100015",142616,"col","Pit",-122.305,40.77,"Silverthorne's ferry on Pit River",NA,"",1,"Illyrian","",247.2,242,8855,"gp_mid",-41.4,26.68,"101",244.6,1
"100069",142738,"col","Vossenveld",6.725833,51.968334,"Winterswijk quarry, layer 36",NA,"",1,"Anisian","",247.2,242,46322,"gp_mid",26.16,30.17,"315",244.6,1
"100576",143312,"col","Ermaying",112.166664,35.200001,"Wangwu, Jiyuan",NA,"Wangwushan",1,"Anisian","",247.2,242,46435,"gp_mid",116.47,12.53,"604",244.6,1
"100590",143450,"col","Ermaying",110.849998,39.433334,"Xilougou, Hazhen, Fugu",NA,"",1,"Anisian","",247.2,242,46469,"gp_mid",118.84,16.23,"604",244.6,1
"100685",143449,"col","Ermaying",110.966667,39.683334,"Buerdong, Jungar Qi (Zhuengeerqi)",NA,"Zhun ge er qi; Ordos Basin",1,"Anisian","",247.2,242,46467,"gp_mid",119.09,16.34,"604",244.6,1
"100688",143455,"col","Ermaying",110.75,38.483334,"Luojiatan, Shenmu",NA,"",1,"Anisian","",247.2,242,46469,"gp_mid",118.07,15.63,"604",244.6,1
"100698",143463,"col","Ermaying",111.133331,38.466667,"Xingxian",NA,"",1,"Anisian","",247.2,242,46469,"gp_mid",118.27,15.41,"604",244.6,1
"100701",143467,"col","Ermaying",113.01667,37.066666,"Hsiaotukou, Yinjiao, 5673, Wuhsiang-Yüshe area",NA,"Hsiao-tu-kou, Yinchiao, Yushe",1,"Anisian","",247.2,242,46483,"gp_mid",118.32,13.36,"604",244.6,1
"100703",143469,"col","Ermaying",112.866669,36.916668,"Shenghsi, Shihpi 5521, Wuhsiang-Yüshe area",NA,"",1,"Anisian","",247.2,242,46483,"gp_mid",118.13,13.34,"604",244.6,1
"100705",143471,"col","Ermaying",112.916664,36.900002,"Shihpi, 5522, Wuhsiang-Yüshe area",NA,"Shibi",1,"Anisian","",247.2,242,24259,"gp_mid",118.14,13.3,"604",244.6,1
"100734",143499,"col","Ermaying",112.866669,36.983334,"Lu-Tze-Yü, 5531, Wuhsiang-Yüshe area",NA,"Louzeyu, Lotseyu",2,"Anisian","",247.2,242,46499,"gp_mid",118.17,13.39,"604",244.6,1
"104645",148730,"col","Muschelkalk",2.235,41.799999,"Gorg Negre, Lleida (Lérida)",NA,"Centelles",4,"Anisian","",247.2,242,47729,"gp_mid",24.72,18.39,"304",244.6,1
"105216",149344,"col","Gevanim",34.816666,30.6,"Makhtech Ramon (HUJ collection)",NA,"Makhtesh Ramon",5,"Illyrian","",247.2,242,47799,"gp_mid",39.06,-3.36,"508",244.6,1
"105288",149465,"col","Muschekalk",11.64,49.959999,"Laineck, near Bayreuth",NA,"",3,"Anisian","",247.2,242,47881,"gp_mid",30.15,28.92,"305",244.6,1
"105289",149466,"col","Muschelkalk",11.62,50.009998,"Benk near Bayreuth",NA,"",3,"Anisian","",247.2,242,47881,"gp_mid",30.12,28.96,"305",244.6,1
"105291",149468,"col","Muschelkalk",9.96,51.540001,"Göttingen (Münster coll)",NA,"",1,"Anisian","",247.2,242,47881,"gp_mid",28.52,30.2,"315",244.6,1
"105292",149469,"col","Muschelkalk",11.6,50.924999,"Jena (Münster coll)",NA,"",1,"Anisian","",247.2,242,47881,"gp_mid",29.85,29.85,"305",244.6,1
"105348",149684,"col","Lukow",20.475,50.75,"Wolica, PMG, mu1",NA,"",1,"Bithynian","",247.2,242,47953,"gp_mid",36.15,31.23,"305",244.6,1
"105350",149686,"col","Gogolin",19.1,50.290001,"Sosnowiec, OS, mu1g1",NA,"",1,"Bithynian","",247.2,242,47953,"gp_mid",35.34,30.53,"305",244.6,1
"105352",149688,"col","Wolica",20.475,50.75,"Wolica, PMG, mu1w",NA,"",4,"Bithynian","",247.2,242,47953,"gp_mid",36.15,31.23,"305",244.6,1
"105353",149689,"col","Gogolin",19.035,50.365002,"Wojkowice, OS, mu1g2",NA,"",2,"Bithynian","",247.2,242,47953,"gp_mid",35.27,30.59,"305",244.6,1
"105354",149690,"col","Gorazdze",18.01,50.529999,"Górazdze, OS, mu2g",NA,"",1,"Pelsonian","",247.2,242,47953,"gp_mid",34.49,30.56,"305",244.6,1
"105355",149691,"col","Gogolin",19.280001,50.240002,"Szczakowa, OS, mu1g2",NA,"",1,"Bithynian","",247.2,242,47953,"gp_mid",35.49,30.52,"305",244.6,1
"106938",151505,"col","Jena",10.19,50.25,"Münnerstadt",NA,"",1,"Pelsonian","",247.2,242,8903,"gp_mid",29.03,28.98,"305",244.6,1
"107312",152024,"col","Qingyan",106.692001,26.344,"Yinshanpo KC252b, Qingyan",NA,"",1,"Pelsonian","",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107326",152026,"col","Qingyan",106.684998,26.344,"Yinshanpo KCh262, Qingyan",NA,"",5,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107327",152027,"col","Qingyan",106.684998,26.344,"Yinshanpo KC267c, Qingyan",NA,"",7,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107328",152033,"col","Qingyan",106.684998,26.344,"Yinshanpo KC267, Qingyan",NA,"",1,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107329",152028,"col","Qingyan",106.684998,26.344,"Yinshanpo KCh259b, Qingyan",NA,"",2,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107330",152029,"col","Qingyan",106.692001,26.344,"Yinshanpo KC257c, Qingyan",NA,"",1,"Pelsonian","",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107331",152030,"col","Qingyan",106.691002,26.348,"Sizishan KC275, Qingyan",NA,"",1,"Illyrian","",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107332",152031,"col","Qingyan",107.540001,26.639999,"FM-7, Machangping, Fuquan County",NA,"",5,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",109.68,-9.35,"611",244.6,1
"107333",152032,"col","Qingyan",106.684998,26.344,"Yinshanpo KC267b, Qingyan",NA,"",3,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107334",152034,"col","Qingyan",106.684998,26.344,"Qingyan ""Earth Science"" collection",NA,"",2,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107335",152035,"col","Qingyan",106.684998,26.344,"Yinshanpo KC261-delta, Qingyan",NA,"",1,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107338",152038,"col","Qingyan",106.684998,26.344,"Yinshanpo KC xC, Qingyan",NA,"",1,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"107339",152039,"col","Qingyan",106.684998,26.344,"Yinshanpo RC x, Qingyan",NA,"",1,"Pelsonian","Illyrian",247.2,242,48616,"gp_mid",108.93,-9.69,"611",244.6,1
"108287",153542,"col","Bromsgrove Sandstone",-2.076389,52.326389,"Bromsgrove Quarry",NA,"",8,"Anisian","",247.2,242,49640,"gp_mid",19.96,29.55,"315",244.6,1
"108658",154038,"col","Grès à Voltzia",7.44,48.639999,"quarry in Wasselonne",NA,"",1,"Anisian","",247.2,242,49925,"gp_mid",27.47,27.01,"305",244.6,1
"108793",154201,"col","Grès à Voltzia",7.2,48.035,"Sulzbach in Elsaß",NA,"",1,"Aegean","",247.2,242,50018,"gp_mid",27.44,26.38,"305",244.6,1
"109110",154566,"col","Voltzia Sandstone",7.200833,48.904446,"Adamswiller, coll. Grauvogel-Stamm",NA,"",1,"Bithynian","",247.2,242,50229,"gp_mid",27.23,27.24,"305",244.6,1
"109417",154986,"col","Marelb",28.778889,45.069168,"Sample 300, Uzum Bair hill",NA,"",16,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109418",154987,"col","Marelb",28.778889,45.069168,"Sample 301, Uzum Bair hill",NA,"",1,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109419",154988,"col","Marelb",28.778889,45.069168,"Sample 302, Uzum Bair hill",NA,"",6,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109420",154989,"col","Marelb",28.778889,45.069168,"Sample 303, Uzum Bair hill",NA,"",18,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109421",154990,"col","Marelb",28.778889,45.069168,"Sample 304, Uzum Bair hill",NA,"",12,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109422",154991,"col","Marelb",28.778889,45.069168,"Sample 305, Uzum Bair hill",NA,"",2,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109423",154992,"col","Marelb",28.778889,45.069168,"Sample 306, Uzum Bair hill",NA,"",14,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109424",154993,"col","Marelb",28.778889,45.069168,"Sample 307, Uzum Bair hill",NA,"",11,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109425",154994,"col","Marelb",28.778889,45.069168,"Sample 308, Uzum Bair hill",NA,"",2,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109426",154995,"col","Marelb",28.778889,45.069168,"Sample 309, Uzum Bair hill",NA,"",2,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109427",154996,"col","Marelb",28.778889,45.069168,"Sample 310, Uzum Bair hill",NA,"",17,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109428",154997,"col","Marelb",28.778889,45.069168,"Sample 311, Uzum Bair hill",NA,"",26,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109429",154998,"col","Marelb",28.778889,45.069168,"Sample 313, Uzum Bair hill",NA,"",29,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109430",154999,"col","Marelb",28.778889,45.069168,"Sample 314, Uzum Bair hill",NA,"",18,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109431",155000,"col","Marelb",28.778889,45.069168,"Sample 315, Uzum Bair hill",NA,"",6,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109432",155001,"col","Marelb",28.778889,45.069168,"Sample 316, Uzum Bair hill",NA,"",12,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109433",155002,"col","Marelb",28.778889,45.069168,"Sample 318, Uzum Bair hill",NA,"",14,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109434",155003,"col","Marelb",28.778889,45.069168,"Sample 319, Uzum Bair hill",NA,"",9,"Aegean","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109435",155004,"col","Marelb",28.778889,45.069168,"Sample 320, Uzum Bair hill",NA,"",26,"Bithynian","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109436",155005,"col","Marelb",28.778889,45.069168,"Sample 322, Uzum Bair hill",NA,"",15,"Bithynian","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109437",155006,"col","Marelb",28.778889,45.069168,"Sample 323, Uzum Bair hill",NA,"",5,"Bithynian","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109438",155007,"col","Marelb",28.778889,45.069168,"Sample 324, Uzum Bair hill",NA,"",11,"Bithynian","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"109439",155008,"col","Marelb",28.778889,45.069168,"Sample 325, Uzum Bair hill",NA,"",10,"Bithynian","",247.2,242,50532,"gp_mid",44.32,27.68,"302",244.6,1
"110959",157578,"col","Trochitenkalk",9.815,50.755001,"Eiterfeld-Leibolds near Fulda, sample MHI 2808/1",NA,"",2,"Illyrian","",247.2,242,52392,"gp_mid",28.63,29.41,"305",244.6,1
"112915",160525,"col","Trochitenkalk",10.008,49.199001,"Mistlau near Kirchberg an der Jagst, sample MHI 2080/5",NA,"",2,"Illyrian","",247.2,242,52392,"gp_mid",29.18,27.93,"305",244.6,1
"113489",161211,"col","Grès à Voltzia",7.235,48.82,"Bust-Hangviller, locality 238",NA,"",1,"Aegean","",247.2,242,52532,"gp_mid",27.28,27.16,"305",244.6,1
"118991",170251,"col","",28.860001,45.035,"Lung Hill, Agighiol, Dobrogea (Pelsonian)",NA,"",1,"Pelsonian","",247.2,242,55541,"gp_mid",44.39,27.67,"302",244.6,1
"118993",170256,"col","",28.655001,45.169998,"Pirpiriu Hill, Dobrogea",NA,"",4,"Illyrian","",247.2,242,55541,"gp_mid",44.18,27.75,"302",244.6,1
"118994",170257,"col","",28.77,45.189999,"Tulcii Mountain, Dobrogea",NA,"",2,"Pelsonian","",247.2,242,55541,"gp_mid",44.26,27.79,"302",244.6,1
"119806",171375,"col","Middle Buntsandstein",2.297222,41.769444,"Corral d’en Parera",NA,"",1,"Anisian","",247.2,242,55755,"gp_mid",24.75,18.34,"304",244.6,1
"121943",175694,"col","Röt",8.78,50.459999,"Gambach am Main",NA,"",2,"Bithynian","",247.2,242,57508,"gp_mid",27.98,28.98,"315",244.6,1
"122044",175801,"col","Baranów",20.865883,51.029785,"Baranów tracksite",NA,"",23,"Anisian","",247.2,242,57577,"gp_mid",36.33,31.58,"302",244.6,1
"126033",181726,"col","Dziewkowice and Karchowice",19.6,50.299999,"Triassic Stare Gliny cave fill: wall fauna",NA,"",4,"Pelsonian","",247.2,242,60426,"gp_mid",35.69,30.64,"305",244.6,1
"126034",181727,"col","Dziewkowice and Karchowice",19.6,50.299999,"Triassic Stare Gliny cave fill: weathered float",NA,"",2,"Pelsonian","",247.2,242,60426,"gp_mid",35.69,30.64,"305",244.6,1
"126035",181728,"col","Dziewkowice and Karchowice",19.6,50.299999,"Triassic Stare Gliny cave fill: outside cavern",NA,"",8,"Pelsonian","",247.2,242,60426,"gp_mid",35.69,30.64,"305",244.6,1
"126413",182564,"col","Muschelkalk",8.343056,47.819443,"Reiselfingen, Bonndorf",NA,"",1,"Anisian","",247.2,242,60739,"gp_mid",28.32,26.34,"305",244.6,1
"126415",182566,"col","Gevanim",34.790279,30.345833,"Wadi Ramon, Beneckeia beds",NA,"",1,"Pelsonian","",247.2,242,60741,"gp_mid",38.92,-3.58,"508",244.6,1
"128018",184946,"col","Keuper Waterstones",-1.082136,52.957241,"Colwick railway cutting",NA,"",1,"Anisian","",247.2,242,62033,"gp_mid",20.54,30.26,"315",244.6,1
"128116",185086,"col","",34.169998,44.91,"Quarry opposite Lozove, Salgir River",NA,"",1,"Illyrian","",247.2,242,62096,"gp_mid",48.42,28.9,"302",244.6,1
"128802",186039,"col","Keuper Waterstones",-1.349473,52.945992,"Dale Abbey tracksite",NA,"Stanton-by-Dale",1,"Anisian","",247.2,242,62424,"gp_mid",20.35,30.23,"315",244.6,1
"128920",186554,"col","Vossenveld",6.78,51.966,"Winterswijk Quarry, layer 37",NA,"",1,"Bithynian","",247.2,242,62536,"gp_mid",26.19,30.17,"315",244.6,1
"128921",186555,"col","Vossenveld",6.78,51.966,"Winterswijk Quarry, layer 43",NA,"",3,"Illyrian","",247.2,242,62536,"gp_mid",26.19,30.17,"315",244.6,1
"128922",186556,"col","Karlstadt",11.655,51.439999,"Esperstedt quarry",NA,"",1,"Illyrian","",247.2,242,62536,"gp_mid",29.74,30.36,"305",244.6,1
"129540",187349,"col","Calcaire à Entroques",7.1633,48.962601,"Karcher quarry, Lorentzen",NA,"",3,"Illyrian","",247.2,242,62855,"gp_mid",27.19,27.29,"305",244.6,1
"130274",189021,"col","Grès à Voltzia",7.175,48.720001,"Arzviller tracksite",NA,"",1,"Aegean","",247.2,242,63494,"gp_mid",27.26,27.05,"305",244.6,1
"133014",195194,"col","Karazin",131.922775,43.00528,"Inland Karazin Fm site",NA,"Paris Bay / Ussuri Bay watershed",7,"Anisian","",247.2,242,66433,"gp_mid",140.66,21.62,"628",244.6,1
"133246",195570,"col","",11.353889,52.088055,"Anarosaurus pumilio holotype locality",NA,"",1,"Anisian","",247.2,242,66570,"gp_mid",29.34,30.94,"315",244.6,1
"133247",195571,"col","",19,50.319721,"Michalkowice",NA,"",1,"Anisian","",247.2,242,66570,"gp_mid",35.26,30.54,"305",244.6,1
"133262",195613,"col","",18.947779,50.486942,"Żyglin Quarry",NA,"",1,"Anisian","",247.2,242,66592,"gp_mid",35.17,30.69,"305",244.6,1
"133587",196168,"col","Meissner",11.64,49.985558,"Bindlacher Berg",NA,"",3,"Illyrian","",247.2,242,66732,"gp_mid",30.14,28.94,"305",244.6,1
"133766",196513,"col","Osnabrück",8.3094,52.1007,"Riesberg, Borgholzhausen",NA,"",1,"Pelsonian","",247.2,242,66835,"gp_mid",27.22,30.51,"315",244.6,1
"133798",196545,"col","",8.504167,48.113335,"Kappel",NA,"",1,"Anisian","",247.2,242,30411,"gp_mid",28.37,26.65,"305",244.6,1
"133895",196670,"col","",8.478056,48.46722,"Aach, near Freudenstadt",NA,"",1,"Anisian","",247.2,242,34243,"gp_mid",28.26,26.99,"305",244.6,1
"133930",196743,"col","Karlstadt",11.290556,51.915001,"Heteborn Quarry",NA,"",1,"Pelsonian","",247.2,242,66990,"gp_mid",29.35,30.76,"315",244.6,1
"134008",196846,"col","Upper Buntsandstein",8.320833,47.667778,"Detzeln",NA,"",1,"Anisian","",247.2,242,67041,"gp_mid",28.34,26.19,"305",244.6,1
"134009",196847,"col","Upper Buntsandstein",9.751389,50.00222,"Gambach",NA,"",1,"Anisian","",247.2,242,67041,"gp_mid",28.79,28.67,"305",244.6,1
"134010",196848,"col","Upper Buntsandstein",8.733333,48.716667,"Calw",NA,"",2,"Anisian","",247.2,242,67041,"gp_mid",28.39,27.27,"305",244.6,1
"134250",197296,"col","Helsby Sandstone",-2.631944,53.341667,"Daresbury Quarry",NA,"",3,"Anisian","",247.2,242,68227,"gp_mid",19.4,30.5,"315",244.6,1
"134294",197349,"col","Ormskirk Sandstone",-3.227222,53.381668,"Hilbre Island, Dee Estuary",NA,"",4,"Anisian","",247.2,242,67304,"gp_mid",18.99,30.49,"315",244.6,1
