"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"25314",42050,"col","Maadi",31.23,29.85,"Sakkara (Giran El Ful Member, Maadi Formation), Egypt -Tawadros (2001)",NA,"Giran El Ful Member, Maadi Formation, Sakkara",1,"Bartonian","",41.3,38,11199,"gp_mid",32.8,18.33,"715",39.65,"bartonian",5453,24.7711,24.3624,14,1
"25315",42051,"col","Maadi",31.25,30.08,"Gebel Kibli el Ahram (Unit 5, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 5, Maadi Formation, Gebel Kibli el Ahram ",5,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25316",42052,"col","Maadi",31.25,30.08,"Gebel Kibli el Ahram (Unit 3, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 3, Maadi Formation, Gebel Kibli el Ahram ",6,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25317",42053,"col","Maadi",31.25,30.08,"Gebel Kibli el Ahram (Unit 2, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 2, Maadi Formation, Gebel Kibli el Ahram ",1,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25318",42054,"col","Maadi",31.25,30.08,"Gebel Kibli el Ahram (Unit 1, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 1, Maadi Formation, Gebel Kibli el Ahram ",8,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25319",42055,"col","Maadi",31.25,30.08,"Gebel Mokattam (Unit 7, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 7, Maadi Formation, Gebel Mokattam",1,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25320",42056,"col","Maadi",31.25,30.08,"Gebel Mokattam (Unit 4, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 4, Maadi Formation, Gebel Mokattam",1,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25321",42057,"col","Maadi",31.25,30.08,"Gebel Mokattam (Unit 6, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 6, Maadi Formation, Gebel Mokattam",2,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14,1
"25322",42058,"col","Saqqara Limestone",31.22,29.94,"Saqqara (Saqqara Limestone), Egypt -Tawadros (2001)",NA,"Saqqara Limestone, Saqqara",1,"Bartonian","",41.3,38,11199,"gp_mid",32.8,18.43,"715",39.65,"bartonian",5455,24.7711,24.3624,14,1
"25395",42134,"col","Zallah",17.83,28.83,"Zallah Oasis - Unit 2, Zallah Formation",NA,"",7,"Bartonian","",41.3,38,11199,"gp_mid",20.46,18.38,"715",39.65,"bartonian",5479,14.0706,24.6076,14,1
"25396",42135,"col","Zallah",17.83,28.83,"Zallah Oasis, Burolet - Unit 1, Zallah Formation",NA,"",2,"Bartonian","",41.3,38,11199,"gp_mid",20.46,18.38,"715",39.65,"bartonian",5479,14.0706,24.6076,14,1
"26137",180309,"col","Stone City",-96.54,30.63,"Bed A, Stone City Bluff",NA,"",1,"Bartonian","",41.3,38,59836,"gp_mid",-79.79,35.72,"101",39.65,"bartonian",5276,-88.5305,29.8933,14,1
"26177",43110,"col","Crockett",-96.37,30.67,"Crockett L1: Bryan, Brazos County, TX",NA,"",3,"Bartonian","",41.3,38,11405,"gp_mid",-79.61,35.74,"101",39.65,"bartonian",329,-88.5305,29.8933,14,1
"26178",43111,"col","Crockett",-96.32,30.67,"Crockett L2: Campbell's Creek, Brazos County, TX",NA,"",2,"Bartonian","",41.3,38,11405,"gp_mid",-79.55,35.72,"101",39.65,"bartonian",5718,-88.5305,29.8933,14,1
"26179",43112,"col","Crockett",-96.5,31.03,"Crockett L3: San Antonio-Nacogdoches, Robertson County, TX",NA,"",1,"Bartonian","",41.3,38,11405,"gp_mid",-79.66,36.11,"101",39.65,"bartonian",5719,-88.5305,29.8933,14,1
"26206",43135,"col","Stone City",-96.62,30.52,"Stone City: Brazos River, Burleson County, TX",NA,"",1,"Bartonian","",41.3,38,11405,"gp_mid",-79.9,35.62,"101",39.65,"bartonian",5727,-88.5305,29.8933,14,1
"28239",45626,"col","Giushi",31.28,30.04,"Gebel Mokattam, upper",NA,"Schweinfurth IV, Cairo, Egypt",6,"Bartonian","",41.3,38,11953,"gp_mid",32.86,18.52,"715",39.65,"bartonian",6400,24.7711,24.3624,14,1
"28422",45817,"col","",13.01,47.93,"St. Pankraz",NA,"",3,"Bartonian","",41.3,38,12165,"gp_mid",17.24,40.84,"305",39.65,"bartonian",6496,5.5882,42.7957,14,1
"30490",48096,"col","Gosport",-87.52,31.56,"US 84 east",NA,"",1,"Bartonian","",41.3,38,12879,"gp_mid",-70.27,35.15,"109",39.65,"bartonian",7151,-77.1208,31.453,14,1
"30552",48159,"col","Orizzonte di Roncà",11.29,45.81,"Monte Duello",NA,"Monte Zuello",15,"Bartonian","",41.3,38,36621,"gp_mid",17.37,36.45,"307",39.65,"bartonian",7173,10.2197,40.0805,14,1
"31326",49137,"col","",64.67,41,"Dzheroi 2",NA,"Dzheroi II",4,"Bartonian","",41.3,38,38167,"gp_mid",63.93,35.14,"402",39.65,"bartonian",7425,58.9066,41.7663,14,1
"31343",49152,"col","Shorym",51.65,44.57,"Ussak",NA,"",2,"Bartonian","",41.3,38,12996,"gp_mid",51.72,37.91,"402",39.65,"bartonian",7428,46.8085,45.9788,14,1
"31368",126059,"col","Shark River",-74.01,40.18,"Belmar",NA,"",1,"Bartonian","",41.3,38,40953,"gp_mid",-54.3,41.21,"109",39.65,"bartonian",7441,-65.2469,38.0357,14,1
"31377",126111,"col","",-126.47,49.39,"Hesquiat",NA,"Hesquiat Point",2,"Bartonian","",41.3,38,40955,"gp_mid",-108.33,58.17,"128",39.65,"bartonian",7446,-115.2212,51.2942,14,1
"31379",126109,"col","Nestucca",-124,45.05,"Salmon River at Cascade Head",NA,"",2,"Bartonian","",41.3,38,40955,"gp_mid",-102.39,51.29,"129",39.65,"bartonian",7448,-112.6878,46.001,14,1
"31759",49749,"col","",22.58,51.24,"Siemien section (2.60-3.30 m), Poland",NA,"2.60-3.30",9,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14,1
"31760",49751,"col","",22.58,51.24,"Siemien section (3.30-3.90 m), Poland",NA,"3.30-3.90",19,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14,1
"31761",49750,"col","",22.58,51.24,"Upper Eocene of Siemien-Luszawa region",NA,"",30,"Bartonian","",41.3,38,13352,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14,1
"31762",49752,"col","",22.58,51.24,"Siemien section (4.50-4.70 m), Poland",NA,"4.50-4.70",9,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14,1
"31763",49753,"col","",22.58,51.24,"Siemien section (4.70-4.90 m), Poland",NA,"4.70-4.90",2,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14,1
"31857",49882,"col","Avon Park",-82.65,29.01,"Florida Lime Works quarry",NA,"Dolime Minerals Quarry",53,"Bartonian","",41.3,38,12993,"gp_mid",-65.93,31.82,"109",39.65,"bartonian",7590,-73.7049,28.6626,14,1
"32029",50149,"col","Otaio Limonitic Greensand",170.93,-44.52,"S118/f520",NA,"GS 5304",13,"Bartonian","",41.3,38,13479,"gp_mid",-159.87,-46.07,"807",39.65,"bartonian",7650,-170.0259,-54.7007,14,1
"32033",50157,"col","Island Sandstone",171.54,-42.11,"S37/f577",NA,"GS 3608",3,"Bartonian","",41.3,38,13482,"gp_mid",-168.52,-49.57,"806",39.65,"bartonian",7652,-169.3768,-52.2307,14,1
"32115",50356,"col","Tortachilla Limestone",138.47,-35.13,"Christies Beach, Port Noarlunga section",NA,"",1,"Bartonian","",41.3,38,13527,"gp_mid",148.17,-55.13,"801",39.65,"bartonian",7682,132.899,-55.6255,14,1
"32117",50358,"col","Tortachilla Limestone",138.66,-34.88,"Campbelltown",NA,"",1,"Bartonian","",41.3,38,13527,"gp_mid",148.29,-54.84,"801",39.65,"bartonian",7683,132.899,-55.6255,14,1
"32119",50360,"col","Tortachilla Limestone",138.01,-34.3,"Northern Yorke Peninsula",NA,"",1,"Bartonian","",41.3,38,13527,"gp_mid",147.09,-54.45,"801",39.65,"bartonian",7684,132.899,-55.6255,14,1
"33686",52130,"col","Waihao",171.1,-44.16,"S102/f2 - Kakahu River, Canterbury",NA,"Collection #2588 (Hendy PhD); GS #163",4,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14,1
"33687",52131,"col","Waihao",171.1,-44.16,"S102/f3 - Kakahu River, Canterbury",NA,"Collection #2589 (Hendy PhD); GS #164",15,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14,1
"33766",52204,"col","Cowlitz",-122.96,46.4,"Turritella-Tivela assemblage - Cowlitz Formation",NA,"",72,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"33767",52205,"col","Cowlitz",-122.96,46.4,"Nuculana assemblage - Cowlitz Formation",NA,"",51,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"33768",52206,"col","Cowlitz",-122.96,46.4,"Pitar assemblage - Cowlitz Formation",NA,"",41,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"33769",52207,"col","Cowlitz",-122.96,46.4,"Turritella-Solena assemblage - Cowlitz Formation",NA,"",33,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"33770",52208,"col","Cowlitz",-122.96,46.4,"Acutostrea assemblage - Cowlitz Formation",NA,"",2,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"33771",52209,"col","Cowlitz",-122.96,46.4,"Corbicula assemblage - Cowlitz Formation",NA,"",2,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"37724",57735,"col","La Meseta",-56.66,-64.24,"S9, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.45,-62.42,"803",39.65,"bartonian",9089,-57.2879,-66.274,14,1
"37726",57737,"col","La Meseta",-56.66,-64.24,"S10, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.45,-62.42,"803",39.65,"bartonian",9089,-57.2879,-66.274,14,1
"37727",57738,"col","La Meseta",-56.67,-64.24,"S11, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.46,-62.43,"803",39.65,"bartonian",9091,-57.2879,-66.274,14,1
"37742",57753,"col","La Meseta",-56.61,-64.23,"S14, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.4,-62.42,"803",39.65,"bartonian",9096,-57.2879,-66.274,14,1
"37746",57757,"col","La Meseta",-56.59,-64.23,"S25, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.38,-62.43,"803",39.65,"bartonian",9100,-57.2879,-66.274,14,1
"37751",57762,"col","La Meseta",-56.66,-64.24,"Rocket Site, Seymour Island",NA,"Locality 5",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.45,-62.42,"803",39.65,"bartonian",9089,-57.2879,-66.274,14,1
"37917",57925,"col","Marianna",-85.22,30.77,"Chipola River, Ocala Fm.",NA,"Marianna",8,"Bartonian","",41.3,38,15585,"gp_mid",-68.11,33.99,"109",39.65,"bartonian",9140,-77.3954,28.9643,14,1
"39803",59977,"col","Leticia",-66.44,-54.45,"Punta Torcida",NA,"",1,"Bartonian","",41.3,38,17244,"gp_mid",-60.42,-55.24,"291",39.65,"bartonian",9595,-56.0851,-58.9301,14,1
"42452",63552,"col","La Meseta",-56.75,-64.25,"La Meseta Fm Telm 6",NA,"",46,"Bartonian","",41.3,38,18284,"gp_mid",-66.54,-62.43,"803",39.65,"bartonian",10225,-57.2879,-66.274,14,1
"43180",64730,"col","Tapui Glauconitic Sandstone",170.77,-44.88,"S127/f520 - Black Point [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS176, GS933, GS3894",38,"Bartonian","",41.3,38,18671,"gp_mid",-160.06,-46.42,"807",39.65,"bartonian",10408,-170.0259,-54.7007,14,1
"43181",64731,"col","Tapui Glauconitic Sandstone",170.76,-45.04,"S136/f575 - Kakanui River [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS3771",9,"Bartonian","",41.3,38,18671,"gp_mid",-160.08,-46.57,"807",39.65,"bartonian",10409,-170.0259,-54.7007,14,1
"43182",64732,"col","Tapui Glauconitic Sandstone",170.71,-45.01,"S136/f575 - Tapui Railway Tunnel [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS3883",13,"Bartonian","",41.3,38,18671,"gp_mid",-160.13,-46.55,"807",39.65,"bartonian",10410,-170.0259,-54.7007,14,1
"43189",64739,"col","Tapui Glauconitic Sandstone",170.65,-44.96,"S127/f578 - Pringle's Farm [Gardiner Mbr, Tapui Glauconitic Sst]",NA,"GS5658",27,"Bartonian","",41.3,38,18671,"gp_mid",-160.19,-46.5,"807",39.65,"bartonian",10412,-170.0259,-54.7007,14,1
"43197",64747,"col","Tapui Glauconitic Sandstone",170.9,-44.79,"S127/f555 - Waihao Downs [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5644",9,"Bartonian","",41.3,38,18671,"gp_mid",-159.91,-46.34,"807",39.65,"bartonian",10416,-170.0259,-54.7007,14,1
"43198",64748,"col","Tapui Glauconitic Sandstone",170.75,-44.95,"S127/f567 - McQuades Farm [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5650",5,"Bartonian","",41.3,38,18671,"gp_mid",-160.08,-46.49,"807",39.65,"bartonian",10417,-170.0259,-54.7007,14,1
"43199",64749,"col","Tapui Glauconitic Sandstone",170.75,-44.95,"S127/f568 - McQuades Farm [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5651",4,"Bartonian","",41.3,38,18671,"gp_mid",-160.08,-46.49,"807",39.65,"bartonian",10417,-170.0259,-54.7007,14,1
"43200",64750,"col","Tapui Glauconitic Sandstone",170.65,-44.96,"S127/f572 - Awamoko Creek [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5653",38,"Bartonian","",41.3,38,18671,"gp_mid",-160.19,-46.5,"807",39.65,"bartonian",10412,-170.0259,-54.7007,14,1
"43201",64751,"col","Tapui Glauconitic Sandstone",170.65,-44.96,"S127/f573 - Awamoko Creek [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5654",28,"Bartonian","",41.3,38,18671,"gp_mid",-160.19,-46.5,"807",39.65,"bartonian",10412,-170.0259,-54.7007,14,1
"43418",65159,"col","",15.42,-27.25,"Silica North",NA,"Sperrgebiet",21,"Bartonian","",41.3,38,47755,"gp_mid",10.98,-37.04,"701",39.65,"bartonian",10496,8.0742,-32.7196,14,1
"43501",65267,"col","",2.19,41.2,"Ripoll Parroquia",NA,"",2,"Bartonian","",41.3,38,18839,"gp_mid",7.5,34.94,"304",39.65,"bartonian",10537,-1.0989,37.7538,14,1
"45164",67587,"col","Waihao",171.1,-44.16,"S102/f5 - Kakahu River, Canterbury",NA,"Collection #3036 (Hendy PhD); GS #578",15,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14,1
"45165",67588,"col","Waihao",171.1,-44.16,"GS #2906 - Kakahu River, Canterbury",NA,"Collection #3037 (Hendy PhD)",19,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14,1
"45166",67589,"col","Waihao",171.1,-44.16,"S102/f500 - Bush Creek, Canterbury",NA,"Collection #3038 (Hendy PhD); GS #3233",17,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14,1
"45167",67590,"col","Waihao",171.05,-44.2,"S102/f517 - Opihi Rd, Canterbury",NA,"Collection #3039 (Hendy PhD); GS #3240",19,"Bartonian","",41.3,38,14008,"gp_mid",-159.73,-45.75,"807",39.65,"bartonian",10941,-170.0259,-54.7007,14,1
"47590",70903,"col","Akabira",142,43.5,"Akabira Formation, Ishikari Group",NA,"",25,"Bartonian","",41.3,38,23771,"gp_mid",135.53,50.4,"610",39.65,"bartonian",11635,140.2547,48.6565,14,1
"47591",70904,"col","Takane",142,43.5,"Takane Formation, Ishikari Group",NA,"",1,"Bartonian","",41.3,38,23771,"gp_mid",135.53,50.4,"610",39.65,"bartonian",11635,140.2547,48.6565,14,1
"47592",70905,"col","Hiragishi",142,43.5,"Hiragishi Formation, Ishikari Group",NA,"",11,"Bartonian","",41.3,38,23771,"gp_mid",135.53,50.4,"610",39.65,"bartonian",11635,140.2547,48.6565,14,1
"47593",70906,"col","Ashibetsu",142,43.5,"Ashibetsu Fm - Sorachi",NA,"",10,"Bartonian","",41.3,38,23771,"gp_mid",135.53,50.4,"610",39.65,"bartonian",11635,140.2547,48.6565,14,1
"48217",71821,"col","Stockletten",12.17,47.8,"Rohrdorf",NA,"",1,"Bartonian","",41.3,38,24270,"gp_mid",16.48,40.73,"305",39.65,"bartonian",11788,5.5882,42.7957,14,1
"49027",73638,"col","Guépelle",2.37,49.03,"Ophuiroidea, Sablière d'Ezanville, Bois Bleu, Auversien",NA,"",1,"Bartonian","",41.3,38,24697,"gp_mid",7.9,42.33,"305",39.65,"bartonian",12036,-1.7355,47.6486,14,1
"49028",73639,"col","Guépelle",2.4,49.02,"Ophuiroidea, Sablière du Plessis-Gassot, Auversien",NA,"",2,"Bartonian","",41.3,38,24697,"gp_mid",7.93,42.31,"305",39.65,"bartonian",12037,-1.7355,47.6486,14,1
"49091",73780,"col","Paracas",-75.64,-14.67,"Archaeocete Valley, Paracas, AV-15",NA,"",1,"Bartonian","",41.3,38,36484,"gp_mid",-64.4,-14.93,"201",39.65,"bartonian",12053,-66.5647,-19.2331,14,1
"50732",76569,"col","Fulra",68.8,23.4,"Fulra Fm",NA,"",1,"Bartonian","",41.3,38,25879,"gp_mid",68.7,5.03,"501",39.65,"bartonian",12530,58.9758,10.7348,14,1
"51125",77352,"col","Yegua",-96.65,30.53,"J. H. Giesenschlag property",NA,"",1,"Bartonian","",41.3,38,26179,"gp_mid",-79.93,35.64,"101",39.65,"bartonian",12644,-88.5305,29.8933,14,1
"51128",77358,"col","La Meseta",-56.69,-64.29,"Snow Hill, next to",NA,"",6,"Bartonian","",41.3,38,26183,"gp_mid",-66.49,-62.47,"803",39.65,"bartonian",12646,-57.2879,-66.274,14,1
"51902",78656,"col","Cowlitz",-123.42,46.33,"Nehalem River corals",NA,"",2,"Bartonian","",41.3,38,26445,"gp_mid",-101.51,52.53,"129",39.65,"bartonian",12896,-112.0929,48.4682,14,1
"52426",79674,"col","Mokattam",30.59,29.59,"Kamelpass",NA,"",8,"Bartonian","",41.3,38,29185,"gp_mid",32.2,18.11,"715",39.65,"bartonian",13035,24.7711,24.3624,14,1
"52427",79675,"col","",9.4,35.58,"Oued Kouki",NA,"",1,"Bartonian","",41.3,38,26771,"gp_mid",13.77,25.99,"714",39.65,"bartonian",13036,7.2063,29.8754,14,1
"52637",80171,"col","Soldado",-62.01,10.08,"Bed No. 6, Soldado Rock [Soldado Fm]",NA,"",1,"Bartonian","",41.3,38,26958,"gp_mid",-48.85,8.67,"201",39.65,"bartonian",13120,-56.1521,6.1463,14,1
"53162",81264,"col","Gosport Sand",-83.42,32.68,"GTw-1 Gosport",NA,"",8,"Bartonian","",41.3,38,124,"gp_mid",-65.82,35.55,"109",39.65,"bartonian",466,-73.4362,31.1517,14,1
"53164",81266,"col","Gosport Sand",-87.8,31.5,"ACl-4 Gosport",NA,"",170,"Bartonian","",41.3,38,124,"gp_mid",-70.57,35.14,"109",39.65,"bartonian",330,-77.1208,31.453,14,1
"53166",81275,"col","Gosport Sand",-87.58,31.57,"ACl-8 Gosport",NA,"",24,"Bartonian","",41.3,38,124,"gp_mid",-70.33,35.17,"109",39.65,"bartonian",13301,-77.1208,31.453,14,1
"53167",81278,"col","Gosport Sand",-87.57,31.53,"AMo-4 Gosport",NA,"",71,"Bartonian","",41.3,38,124,"gp_mid",-70.32,35.14,"109",39.65,"bartonian",13302,-77.1208,31.453,14,1
"53168",81279,"col","Gosport Sand",-87.57,31.53,"AMo-6 Gosport",NA,"",14,"Bartonian","",41.3,38,124,"gp_mid",-70.32,35.14,"109",39.65,"bartonian",13302,-77.1208,31.453,14,1
"53169",81282,"col","Gosport Sand",-87.93,31.13,"AWa-2 Gosport",NA,"",64,"Bartonian","",41.3,38,124,"gp_mid",-70.79,34.81,"109",39.65,"bartonian",13303,-77.3954,28.9643,14,1
"53474",81849,"col","",-95.78,31.12,"Leona - Cook Mountain Fm [Nautiloida]",NA,"",0,"Bartonian","",41.3,38,27587,"gp_mid",-78.88,36.08,"101",39.65,"bartonian",13439,-88.5305,29.8933,14,1
"53477",81852,"col","Cowlitz",-122.96,46.4,"Cowlitz River - Cowlitz Fm [Nautiloida]",NA,"",1,"Bartonian","",41.3,38,27587,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14,1
"53580",82031,"col","Pauji",-71.64,10.65,"Cañada Honda, Maracaibo",NA,"",1,"Bartonian","",41.3,38,27659,"gp_mid",-58.37,9.98,"203",39.65,"bartonian",13498,-64.779,4.9241,14,1
"53585",82040,"col","Giralia Calcarenite",114.05,-22.67,"GIR-1, Giralia-Cardabia Range",NA,"",1,"Bartonian","",41.3,38,18233,"gp_mid",111,-46.55,"801",39.65,"bartonian",13502,97.9057,-42.428,14,1
"53586",82039,"col","Giralia Calcarenite",114.05,-22.67,"GIR-2, Giralia-Cardabia Range",NA,"",3,"Bartonian","",41.3,38,18233,"gp_mid",111,-46.55,"801",39.65,"bartonian",13502,97.9057,-42.428,14,1
"53587",82041,"col","Giralia Calcarenite",114.2,-22.6,"GIR-3, Giralia-Cardabia Range",NA,"",1,"Bartonian","",41.3,38,18233,"gp_mid",111.2,-46.48,"801",39.65,"bartonian",13503,97.9057,-42.428,14,1
"54529",83251,"col","Gosport Sand",-87.52,31.54,"Claiborne Bluff, G. F. Harris collection",NA,"",7,"Bartonian","",41.3,38,27954,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14,1
"55094",84022,"col","Shark River",-74.17,40.2,"Farmingdale",NA,"Freehold and Squankum Company",12,"Bartonian","",41.3,38,13420,"gp_mid",-54.45,41.26,"109",39.65,"bartonian",13990,-65.2469,38.0357,14,1
"55394",84510,"col","Aydim",53.15,15.68,"Aydim",NA,"",1,"Bartonian","",41.3,38,28323,"gp_mid",NA,NA,"coordinates not computable using this model",39.65,"bartonian",14102,44.3143,5.4627,14,1
"55786",85002,"col","Borova",19,49.02,"Jaseno, patch reef",NA,"Reef 3903",4,"Bartonian","",41.3,38,28528,"gp_mid",24.89,37.62,"308",39.65,"bartonian",14220,12.6358,48.5802,14,1
"55787",85003,"col","Borova",18.38,48.67,"Skacany",NA,"",1,"Bartonian","",41.3,38,28529,"gp_mid",24.26,37.43,"308",39.65,"bartonian",14221,12.4346,43.6875,14,1
"57202",87139,"col","Cook Mountain",-97.15,30,"Smithville, loc. 1231, Wheelock Member",NA,"",3,"Bartonian","",41.3,38,29333,"gp_mid",-80.57,35.2,"101",39.65,"bartonian",14794,-88.5305,29.8933,14,1
"57205",87142,"col","Stone City",-96.54,30.63,"Brazos River, loc. 1279, topmost Stone City",NA,"",2,"Bartonian","",41.3,38,29333,"gp_mid",-79.79,35.72,"101",39.65,"bartonian",5276,-88.5305,29.8933,14,1
"57239",87177,"col","Gosport Sand",-87.5,31.53,"Claiborne Bluff, loc. 56",NA,"",3,"Bartonian","",41.3,38,29333,"gp_mid",-70.25,35.13,"109",39.65,"bartonian",14802,-77.1208,31.453,14,1
"57953",88091,"col","Claiborne Sand",-87.5,31.53,"Claiborne",NA,"",30,"Bartonian","",41.3,38,13490,"gp_mid",-70.25,35.13,"109",39.65,"bartonian",14802,-77.1208,31.453,14,1
"58127",88278,"col","",-75.17,9.75,"El Carmen, 6 mi. W of (Horizon F)",NA,"",48,"Bartonian","",41.3,38,29642,"gp_mid",-61.95,9.37,"203",39.65,"bartonian",15083,-68.9993,5.4215,14,1
"58129",88279,"col","",-75.17,9.75,"El Carmen, 6 mi. SW of (Horizon F)",NA,"",9,"Bartonian","",41.3,38,29642,"gp_mid",-61.95,9.37,"203",39.65,"bartonian",15083,-68.9993,5.4215,14,1
"58130",88280,"col","",-75.17,9.75,"Caracolí, 1 mi. N of (Horizon C)",NA,"",4,"Bartonian","",41.3,38,29642,"gp_mid",-61.95,9.37,"203",39.65,"bartonian",15083,-68.9993,5.4215,14,1
"58193",88341,"col","Drazinda",70.23,30.9,"Baher Dabh Shumali",NA,"",7,"Bartonian","",41.3,38,7933,"gp_mid",72,11.89,"501",39.65,"bartonian",15113,64.0062,17.3491,14,1
"58826",92237,"col","Cook Mountain",-96.39,30.9,"M 404",NA,"",7,"Bartonian","",41.3,38,11845,"gp_mid",-79.57,35.96,"101",39.65,"bartonian",15292,-88.5305,29.8933,14,1
"59123",89614,"col","Moodys Branch",-88.04,31.57,"St. Stephens Quarry, Moodys Branch Formation",NA,"Saint Stephens, Lone Star Cement Quarry",2,"Bartonian","",41.3,38,30048,"gp_mid",-70.8,35.25,"109",39.65,"bartonian",15393,-77.1208,31.453,14,1
"59124",89615,"col","Gosport Sand",-88.04,31.57,"St. Stephens Quarry, Gosport Sand Formation",NA,"Saint Stephens, Lone Star Cement Quarry",4,"Bartonian","",41.3,38,30048,"gp_mid",-70.8,35.25,"109",39.65,"bartonian",15393,-77.1208,31.453,14,1
"59243",90021,"col","Paracas",-75.64,-14.67,"Archaeocete Valley, Paracas, AV-17",NA,"",1,"Bartonian","",41.3,38,36484,"gp_mid",-64.4,-14.93,"201",39.65,"bartonian",12053,-66.5647,-19.2331,14,1
"59244",90022,"col","Paracas",-75.64,-14.67,"Archaeocete Valley, Paracas, AV-19",NA,"",1,"Bartonian","",41.3,38,36484,"gp_mid",-64.4,-14.93,"201",39.65,"bartonian",12053,-66.5647,-19.2331,14,1
"59487",90454,"col","Cook Mountain",-96.53,30.62,"PRI 727",NA,"",46,"Bartonian","",41.3,38,11845,"gp_mid",-79.79,35.71,"101",39.65,"bartonian",15561,-88.5305,29.8933,14,1
"59502",90469,"col","Lisbon",-87.5,31.53,"PRI 734",NA,"",98,"Bartonian","",41.3,38,11845,"gp_mid",-70.25,35.13,"109",39.65,"bartonian",14802,-77.1208,31.453,14,1
