"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"16598",135939,"col","Muree",151.464996,-32.904999,"0.75 miles WSW of Mulbring post office, Hunter Valley",NA,"",1,"Wordian","",268.8,265.1,42917,"gp_mid",166.55,-73.57,"801",1,266.95,"wordian",1
"22610",61751,"col","",55.93,28.129999,"Kuh-e-Gahkan, Zagros Mountains",NA,"",1,"Wordian","",268.8,265.1,17802,"gp_mid",52.1,-28.62,"503",1,266.95,"wordian",1
"22943",62320,"col","McGregor Creek",-119.916664,50.666668,"Locality A, east of Kamloops",NA,"",17,"Wordian","",268.8,265.1,18017,"gp_mid",-38.57,30.08,"127",1,266.95,"wordian",1
"23240",133336,"col","Gerringong",150.910004,-34.419998,"Wollongong Point, Illawarra (USNM coll)",NA,"",26,"Wordian","",268.8,265.1,20608,"gp_mid",167.27,-75.14,"801",1,266.95,"wordian",1
"23511",63371,"col","Khuff",57.689999,21.035,"Haushi Uplift OL1, Section 1",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23512",63372,"col","Khuff",57.689999,21.035,"Haushi Uplift OL2, Section 1",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23513",63373,"col","Khuff",57.689999,21.035,"Haushi Uplift OL3, Section 1",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23514",63374,"col","Khuff",57.689999,21.035,"Haushi Uplift OL4, Section 1",NA,"",5,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23515",63375,"col","Khuff",57.689999,21.035,"Haushi Uplift OL5, Section 1",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23516",63376,"col","Khuff",57.689999,21.035,"Haushi Uplift OL21, Section 1",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23517",63377,"col","Khuff",57.689999,21.035,"Haushi Uplift OL6, Section 1",NA,"",4,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23520",63422,"col","Khuff",57.689999,21.035,"Haushi Uplift OL23, Section 1",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23521",63423,"col","Khuff",57.689999,21.035,"Haushi Uplift OL7, Section 1",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23620",63768,"col","Khuff",57.667999,21.01,"Haushi Uplift OL12, Section 5",NA,"",4,"Wordian","",268.8,265.1,18222,"gp_mid",51.7,-35.91,"503",1,266.95,"wordian",1
"23621",63769,"col","Khuff",57.667999,21.01,"Haushi Uplift OL19, Section 5",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.7,-35.91,"503",1,266.95,"wordian",1
"23622",63770,"col","Khuff",57.667999,21.01,"Haushi Uplift OL20, Section 5",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.7,-35.91,"503",1,266.95,"wordian",1
"23623",63771,"col","Khuff",57.689999,21.035,"Haushi Uplift OL8, Section 1",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23624",63772,"col","Khuff",57.689999,21.035,"Haushi Uplift OL20, Section 1",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.73,-35.89,"503",1,266.95,"wordian",1
"23628",63776,"col","Khuff",57.695,21.035,"Haushi Uplift OL30, Section 7",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23629",63777,"col","Khuff",57.695,21.035,"Haushi Uplift OL26, Section 7",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23630",63778,"col","Khuff",57.695,21.035,"Haushi Uplift OL27, Section 7",NA,"",4,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23631",63779,"col","Khuff",57.695,21.035,"Haushi Uplift OL28, Section 7",NA,"",6,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23632",63780,"col","Khuff",57.695,21.035,"Haushi Uplift OL31, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23633",63781,"col","Khuff",57.695,21.035,"Haushi Uplift OL29, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23634",63782,"col","Khuff",57.695,21.035,"Haushi Uplift OL37, Section 7",NA,"",5,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23635",63783,"col","Khuff",57.695,21.035,"Haushi Uplift OL38, Section 7",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23636",63784,"col","Khuff",57.695,21.035,"Haushi Uplift OL39, Section 7",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23637",63785,"col","Khuff",57.695,21.035,"Haushi Uplift OL34, Section 7",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23638",63787,"col","Khuff",57.695,21.035,"Haushi Uplift OL40, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23639",63788,"col","Khuff",57.695,21.035,"Haushi Uplift OL41, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23640",63789,"col","Khuff",57.695,21.035,"Haushi Uplift OL47, Section 7",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23641",63790,"col","Khuff",57.695,21.035,"Haushi Uplift OL49, Section 7",NA,"",2,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23642",63791,"col","Khuff",57.695,21.035,"Haushi Uplift OL44, Section 7",NA,"",1,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23643",63792,"col","Khuff",57.695,21.035,"Haushi Uplift OL33, Section 7",NA,"",3,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
"23644",63793,"col","Khuff",57.695,21.035,"Haushi Uplift OL45, Section 7",NA,"",4,"Wordian","",268.8,265.1,18222,"gp_mid",51.74,-35.89,"503",1,266.95,"wordian",1
