"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"32400",80930,"col","Ladd",-117.683334,33.75,"Silverado Canyon Glycymeris-Astarte Association",NA,"Locality 12",7,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32401",80931,"col","Ladd",-117.683334,33.75,"Silverado Canyon Glycymeris-Astarte Association",NA,"Locality 11a",10,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32402",80932,"col","Ladd",-117.683334,33.75,"Silverado Canyon Glycymeris-Astarte Association",NA,"Locality 11b",5,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32403",80933,"col","Ladd",-117.683334,33.75,"Silverado Canyon Eriphyla-Limopsis Association",NA,"Locality 3",6,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32404",80934,"col","Ladd",-117.683334,33.75,"Silverado Canyon Turritella-Alaria Association",NA,"Locality 5",12,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32405",80935,"col","Ladd",-117.683334,33.75,"Silverado Canyon Cerithium-Parallelodon Association",NA,"Locality 14b",10,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32406",80936,"col","Ladd",-117.683334,33.75,"Silverado Canyon Cerithium-Parallelodon Association",NA,"Locality 14a",10,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32407",80937,"col","Ladd",-117.683334,33.75,"Silverado Canyon Cerithium-Parallelodon Association",NA,"Locality 14d",7,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32408",80938,"col","Ladd",-117.683334,33.75,"Silverado Canyon Cerithium-Parallelodon Association",NA,"Locality 14e",4,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32409",80939,"col","Ladd",-117.683334,33.75,"Silverado Canyon Cerithium-Parallelodon Association",NA,"Locality 14f",6,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"32410",80940,"col","Ladd",-117.683334,33.75,"Silverado Canyon Pseudoperna-Anchura Association",NA,"Locality 10",3,"Turonian","",93.9,89.8,27237,"gp_mid",-75.41,39.12,"105",1,91.85,"turonian"
"33129",82213,"col","Niobrara",-104.596947,36.353333,"USGS D11969, Section 1 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",6,"Turonian","",93.9,89.8,27708,"gp_mid",-63.68,43.1,"101",1,91.85,"turonian"
"33130",82214,"col","Niobrara",-104.596947,36.353333,"USGS D11970, Section 1 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",3,"Turonian","",93.9,89.8,27708,"gp_mid",-63.68,43.1,"101",1,91.85,"turonian"
"33131",82215,"col","Niobrara",-104.596947,36.353333,"USGS D12443, Section 1 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",1,"Turonian","",93.9,89.8,27708,"gp_mid",-63.68,43.1,"101",1,91.85,"turonian"
"33132",82216,"col","Niobrara",-104.596947,36.353333,"USGS D12442, Section 1 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",1,"Turonian","",93.9,89.8,27708,"gp_mid",-63.68,43.1,"101",1,91.85,"turonian"
"33133",82217,"col","Niobrara",-104.853058,36.368057,"USGS D11829, Section 2 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",1,"Turonian","",93.9,89.8,27708,"gp_mid",-63.96,43.16,"101",1,91.85,"turonian"
"33134",82218,"col","Niobrara",-104.853058,36.368057,"USGS D11828, Section 2 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",1,"Turonian","",93.9,89.8,27708,"gp_mid",-63.96,43.16,"101",1,91.85,"turonian"
"33135",82219,"col","Niobrara",-104.853058,36.368057,"USGS D11832, Section 3 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",1,"Turonian","",93.9,89.8,27708,"gp_mid",-63.96,43.16,"101",1,91.85,"turonian"
"33136",82220,"col","Niobrara",-104.400558,36.093613,"USGS D12524, Section 5 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",1,"Turonian","",93.9,89.8,27708,"gp_mid",-63.54,42.82,"101",1,91.85,"turonian"
"33137",82221,"col","Niobrara",-104.400558,36.093613,"USGS D12523, Section 5 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",3,"Turonian","",93.9,89.8,27708,"gp_mid",-63.54,42.82,"101",1,91.85,"turonian"
"33138",82222,"col","Niobrara",-104.400558,36.093613,"USGS D11836, Section 5 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",2,"Turonian","",93.9,89.8,27708,"gp_mid",-63.54,42.82,"101",1,91.85,"turonian"
"33139",82223,"col","Niobrara",-104.008888,36.821667,"USGS D11971, Section 7 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",2,"Turonian","",93.9,89.8,27708,"gp_mid",-62.92,43.46,"101",1,91.85,"turonian"
"33140",82224,"col","Niobrara",-104.358887,36.555,"USGS D11967, Section 8 [Fort Hays Limestone Mbr, Niobrara Fm]",NA,"",4,"Turonian","",93.9,89.8,27708,"gp_mid",-63.37,43.26,"101",1,91.85,"turonian"
"33938",83337,"col","Whisky Bay",-58,-63.75,"D.8228 [Brandy Bay Mbr, Whisky Bay Fm]",NA,"",3,"Turonian","",93.9,89.8,27983,"gp_mid",-43.89,-60.42,"803",1,91.85,"turonian"
"34229",83760,"col","Whisky Bay",-58,-63.75,"D.8634, James Ross Island [Whisky Bay Fm]",NA,"",3,"Turonian","",93.9,89.8,28083,"gp_mid",-43.89,-60.42,"803",1,91.85,"turonian"
"34390",209701,"col","",7.68,5.92,"Aka-Eze",NA,"",1,"Turonian","",93.9,89.8,72325,"gp_mid",8.02,-3.85,"701",1,91.85,"turonian"
"34802",84752,"col","",5.7,35.216667,"El Kantara",NA,"",3,"Turonian","",93.9,89.8,28439,"gp_mid",16.15,24.42,"714",1,91.85,"turonian"
"34816",84770,"col","Gornji Humac",16.216667,43.016666,"Polivalo Cape, Vis Island",NA,"",5,"Turonian","",93.9,89.8,28445,"gp_mid",26.82,30.4,"307",1,91.85,"turonian"
"35889",86680,"col","",46.483334,40.400002,"Agdzhakend",NA,"",2,"Turonian","",93.9,89.8,29186,"gp_mid",55.82,33.54,"511",1,91.85,"turonian"
"35890",86681,"col","",45.849998,40.25,"Agekhush",NA,"",1,"Turonian","",93.9,89.8,29186,"gp_mid",52.54,27.52,"512",1,91.85,"turonian"
"35892",86683,"col","",46.533333,39.383331,"Lepekheyranly",NA,"",4,"Turonian","",93.9,89.8,29186,"gp_mid",53.34,26.81,"512",1,91.85,"turonian"
"35933",86770,"col","",38.383331,48.849998,"Sekmenyevskiy Quarry, Donets Basin",NA,"",1,"Turonian","",93.9,89.8,29186,"gp_mid",48.26,41.83,"302",1,91.85,"turonian"
"35945",86782,"col","",-122.236664,40.637501,"CIT Loc. 1032 - Dry Creek [Member II]",NA,"LACMIP Loc. 10726",1,"Turonian","",93.9,89.8,29214,"gp_mid",-82.26,49.89,"101",1,91.85,"turonian"
"35947",86784,"col","",-122.39167,40.586666,"CIT Loc. 1190 - Dy Creek [Member II]",NA,"LACMIP Loc. 10728",2,"Turonian","",93.9,89.8,29214,"gp_mid",-82.46,49.86,"101",1,91.85,"turonian"
"35948",86785,"col","",-122.245003,40.65472,"CIT Loc. 1195 - Stinking Creek [Member I]",NA,"LACMIP Loc. 10778",4,"Turonian","",93.9,89.8,29214,"gp_mid",-82.27,49.91,"101",1,91.85,"turonian"
"35951",86788,"col","",-122.245003,40.65472,"CIT Loc. 1198 - Stinking Creek [Member I]",NA,"LACMIP Loc. 10879",1,"Turonian","",93.9,89.8,29214,"gp_mid",-82.27,49.91,"101",1,91.85,"turonian"
"35954",86791,"col","",-122.231392,40.539165,"CIT Loc. 10753 - Little Cow Creek [Member III]",NA,"",2,"Turonian","",93.9,89.8,29214,"gp_mid",-82.28,49.8,"101",1,91.85,"turonian"
"35972",86811,"col","",-122.555832,41.910278,"CAS Loc. 444A - Hornbrook",NA,"",0,"Turonian","",93.9,89.8,29214,"gp_mid",-82.31,51.19,"101",1,91.85,"turonian"
"35973",86812,"col","",-122.555832,41.910278,"CAS Loc. 444B - Hornbrook",NA,"",2,"Turonian","",93.9,89.8,29214,"gp_mid",-82.31,51.19,"101",1,91.85,"turonian"
"35975",86814,"col","",-122.818054,42.275276,"CAS Loc. 445A - Phoenix",NA,"",8,"Turonian","",93.9,89.8,29214,"gp_mid",-81,49.13,"129",1,91.85,"turonian"
"36548",87591,"col","Second White Speckled Shale",-120,55.883057,"Pouce Coupe River [Second White Speckled Shale]",NA,"",2,"Turonian","",93.9,89.8,29479,"gp_mid",-73.64,64.51,"101",1,91.85,"turonian"
"36637",87694,"col","Haida",-131.783051,53.049721,"GSC Loc. C-137638 [Shale Mbr, Haida Fm]",NA,"",1,"Turonian","",93.9,89.8,29494,"gp_mid",-90.52,58.01,"128",1,91.85,"turonian"
"36645",87702,"col","Skidgate",-131.999725,53.233055,"GSC Loc. 44715, Skidgate Inlet [Skidgate Fm]",NA,"",1,"Turonian","",93.9,89.8,29494,"gp_mid",-90.61,58.23,"128",1,91.85,"turonian"
"36684",87752,"col","Mancos Shale",-108.886665,40.762222,"USGS Loc. M11669, Vermilion Creek [Mancos Shale]",NA,"",1,"Turonian","",93.9,89.8,29509,"gp_mid",-67.06,48.11,"101",1,91.85,"turonian"
"36686",87754,"col","Mancos Shale",-108.886665,40.762222,"USGS Loc. M11668, Vermilion Creek [Mancos Shale]",NA,"USGS Loc. M11667",8,"Turonian","",93.9,89.8,29509,"gp_mid",-67.06,48.11,"101",1,91.85,"turonian"
"36774",87871,"col","Greenhorn",-98.200279,39.049999,"Lincoln Co. [Jetmore Mbr, Greenhorn Fm]",NA,"",1,"Turonian","",93.9,89.8,29532,"gp_mid",-56.02,44.63,"101",1,91.85,"turonian"
"36831",88002,"col","Greenhorn",-96.81694,42.516666,"USGS Loc. D10502, Dixon Co. [Greenhorn Fm]",NA,"",1,"Turonian","",93.9,89.8,29572,"gp_mid",-53.35,47.75,"101",1,91.85,"turonian"
"36838",88010,"col","",-95.94722,44.320278,"50-70 m, Minn. Dept. of Cons. water well, Camden State Park",NA,"",1,"Turonian","",93.9,89.8,29572,"gp_mid",-51.74,49.33,"101",1,91.85,"turonian"
"36841",88013,"col","",-96.150276,44.971943,"USGS Loc. D10420, Delano Quarry",NA,"",5,"Turonian","",93.9,89.8,29572,"gp_mid",-51.7,50,"101",1,91.85,"turonian"
"36842",88014,"col","",-95.892776,44.511391,"N of Ghent, Lyon Co.",NA,"",1,"Turonian","",93.9,89.8,29572,"gp_mid",-51.61,49.51,"101",1,91.85,"turonian"
"36846",88018,"col","",-93.06694,44.666668,"Near Minneapolis, Dakota Co.",NA,"",1,"Turonian","",93.9,89.8,29572,"gp_mid",-48.57,49.13,"101",1,91.85,"turonian"
"36848",88021,"col","",-95.892776,44.511391,"11 m, well near Marshall, Lyon Co.",NA,"",1,"Turonian","",93.9,89.8,29572,"gp_mid",-51.61,49.51,"101",1,91.85,"turonian"
"36942",88157,"col","Coñor",-78.151665,-6.870278,"Bed 53, Section 4 - Celendín [Coñor Fm]",NA,"",3,"Turonian","",93.9,89.8,15338,"gp_mid",-45.94,-6.92,"201",1,91.85,"turonian"
"37133",88380,"col","Carlile Shale",-103.852219,44.671391,"USGS Loc. 21195, Belle Fourche [Carlile Shale]",NA,"Loc. 4",0,"Turonian","",93.9,89.8,29675,"gp_mid",-60.14,51.09,"101",1,91.85,"turonian"
"37168",88415,"col","Carlile Shale",-103.550552,43.266666,"USGS Loc. D13834, Fall River Co. [Carlile Shale]",NA,"Loc. 16 (of Kennedy et al. 2001)",2,"Turonian","",93.9,89.8,29675,"gp_mid",-60.33,49.67,"101",1,91.85,"turonian"
"37176",88422,"col","Carlile Shale",-96.776665,42.921944,"USGS Loc. D12683, Brule Creek [Carlile Shale]",NA,"Loc. 20 (of Kennedy et al. 2001)",1,"Turonian","",93.9,89.8,29675,"gp_mid",-53.16,48.13,"101",1,91.85,"turonian"
"37601",88967,"col","",173.883331,-41.950001,"S35/557 Sawpit Gulley",NA,"",1,"Turonian","",93.9,89.8,29819,"gp_mid",-161.34,-78.33,"806",1,91.85,"turonian"
"37604",88976,"col","",173.516663,-41.950001,"GS 741 Upper Awatere Valley",NA,"",1,"Turonian","",93.9,89.8,29819,"gp_mid",-162.65,-78.38,"806",1,91.85,"turonian"
"40226",93874,"col","Middle Iser Shales",16.247499,49.99361,"Zárecká Lhota, Chocen",NA,"Ornithocheirus hlavatschi holotype, Chotzen",1,"Turonian","",93.9,89.8,31915,"gp_mid",28.79,43.19,"305",1,91.85,"turonian"
"40318",93976,"col","",-12.233333,28.083332,"Borehole S1 (83 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40319",93977,"col","",-12.233333,28.083332,"Borehole S1 (113 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40320",93978,"col","",-12.233333,28.083332,"Borehole S1 (132 m)",NA,"",3,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40321",93979,"col","",-12.233333,28.083332,"Borehole S1 (138 m)",NA,"",2,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40322",93980,"col","",-12.233333,28.083332,"Borehole S1 (139 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40323",93981,"col","",-12.233333,28.083332,"Borehole S1 (143 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40324",93982,"col","",-12.233333,28.083332,"Borehole S1 (144 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40325",93983,"col","",-12.233333,28.083332,"Borehole S1 (148 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40326",93984,"col","",-12.233333,28.083332,"Borehole S1 (149 m)",NA,"",2,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40327",93985,"col","",-12.233333,28.083332,"Borehole S1 (182 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40328",93986,"col","",-12.233333,28.083332,"Borehole S1 (185 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40329",93987,"col","",-12.233333,28.083332,"Borehole S1 (203 m)",NA,"",2,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40330",93988,"col","",-12.233333,28.083332,"Borehole S1 (210 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40331",93989,"col","",-12.233333,28.083332,"Borehole S1 (217 m)",NA,"",2,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40332",93990,"col","",-12.233333,28.083332,"Borehole S1 (221 m)",NA,"",1,"Turonian","",93.9,89.8,31942,"gp_mid",-2.24,23.49,"714",1,91.85,"turonian"
"40800",94687,"col","",142,44,"Obata locality 8, loc, ob. 0010 3p",NA,"",8,"Turonian","",93.9,89.8,32250,"gp_mid",142.75,51.33,"610",1,91.85,"turonian"
"40801",94688,"col","",142,44,"Obata locality 9",NA,"",12,"Turonian","",93.9,89.8,32250,"gp_mid",142.75,51.33,"610",1,91.85,"turonian"
"41831",95787,"col","Jaworki",20.266666,49.416668,"Kosarzyska Valley, Macelowa Marl",NA,"",8,"Turonian","",93.9,89.8,32536,"gp_mid",32.29,42.51,"305",1,91.85,"turonian"
"41941",95912,"col","",37.833332,56.083332,"Moscow Basin, borehole 112, sample 5",NA,"",13,"Turonian","",93.9,89.8,32571,"gp_mid",47.61,49.06,"302",1,91.85,"turonian"
"42007",95979,"col","",37.966667,56.166668,"Moscow Basin, borehole 104, sample 3",NA,"",2,"Turonian","",93.9,89.8,32571,"gp_mid",47.72,49.14,"302",1,91.85,"turonian"
"42015",95987,"col","",35.516666,54.583332,"Moscow Basin, borehole 71, samples 19-23",NA,"",3,"Turonian","",93.9,89.8,32571,"gp_mid",45.66,47.54,"302",1,91.85,"turonian"
"42018",95990,"col","",34.416668,53.466667,"Moscow Basin, borehole 27, samples 28, 29, 33",NA,"",11,"Turonian","",93.9,89.8,32571,"gp_mid",44.73,46.42,"302",1,91.85,"turonian"
"42025",95997,"col","",39.366669,56.200001,"Moscow Basin, borehole 151, sample 2",NA,"",3,"Turonian","",93.9,89.8,32571,"gp_mid",48.91,49.19,"302",1,91.85,"turonian"
"43827",98849,"col","",141.683334,44.049999,"Nanbu-no-sawa",NA,"",1,"Turonian","",93.9,89.8,34058,"gp_mid",142.37,51.31,"610",1,91.85,"turonian"
"44223",99338,"col","Cardium",-114.01667,49.333332,"southwest of Fish Lake",NA,"",1,"Turonian","",93.9,89.8,34154,"gp_mid",-69.74,57.27,"101",1,91.85,"turonian"
"46355",102712,"col","Carlile Shale",-98.599998,39.349998,"Medicine Peak",NA,"",1,"Turonian","",93.9,89.8,34803,"gp_mid",-56.34,44.99,"101",1,91.85,"turonian"
"46478",102878,"col","Carlile Shale",-99.254997,39.084721,"KUVP Ellis-6",NA,"",1,"Turonian","",93.9,89.8,34803,"gp_mid",-57.13,44.85,"101",1,91.85,"turonian"
"46479",102879,"col","Carlile Shale",-99.24472,39.081112,"KUVP Ellis-5",NA,"",13,"Turonian","",93.9,89.8,34803,"gp_mid",-57.12,44.85,"101",1,91.85,"turonian"
"46856",103446,"col","Ora",35.049999,30,"Gerofit Locality",NA,"",12,"Turonian","",93.9,89.8,34904,"gp_mid",39.04,12.3,"508",1,91.85,"turonian"
"46906",103501,"col","Ora",35.07,30.030001,"Qetura",NA,"",2,"Turonian","",93.9,89.8,34904,"gp_mid",39.07,12.32,"508",1,91.85,"turonian"
"47489",105001,"col","Raritan/Magothy",-74.366669,40.466667,"Linden Sand Pit, Sayreville",NA,"New Jersey amber",2,"Turonian","",93.9,89.8,5809,"gp_mid",-31.22,41.46,"101",1,91.85,"turonian"
"48215",106006,"col","Eagle Ford",-97.199997,31.583332,"Microfossils from plesiosaur specimen",NA,"",3,"Turonian","",93.9,89.8,35365,"gp_mid",-57.12,37.17,"101",1,91.85,"turonian"
"51733",110531,"col","""Scaphiten-Pläner""",10.15,52.150002,"Nettlingen",NA,"",29,"Turonian","",93.9,89.8,36375,"gp_mid",23.61,45.56,"315",1,91.85,"turonian"
"51734",110532,"col","""Scaphiten-Pläner""",11.05,51.900002,"Halberstadt",NA,"",10,"Turonian","",93.9,89.8,36375,"gp_mid",24.37,45.27,"315",1,91.85,"turonian"
"51735",110533,"col","""Cuvieri-Pläner""",10.25,52.066666,"Heere",NA,"",23,"Turonian","",93.9,89.8,36375,"gp_mid",23.69,45.47,"315",1,91.85,"turonian"
"51813",110617,"col","""Cuvieri-Pläner""",10.333333,52.133331,"Salder",NA,"",6,"Turonian","",93.9,89.8,36375,"gp_mid",23.76,45.54,"315",1,91.85,"turonian"
"52049",110895,"col","Raritan",-74.321945,40.465557,"White Oaks Pit (Old Crossman's Clay Pits)",NA,"New Jersey amber",149,"Turonian","",93.9,89.8,36433,"gp_mid",-31.18,41.45,"101",1,91.85,"turonian"
"52050",123114,"col","Raritan",-74.321945,40.465557,"Crossman's Pits, Sayreville",NA,"New Jersey amber",1,"Turonian","",93.9,89.8,39348,"gp_mid",-31.18,41.45,"101",1,91.85,"turonian"
"52121",110963,"col","""Cuvieri-Pläner""",10.316667,52.150002,"Windmühlenberg",NA,"",2,"Turonian","",93.9,89.8,36375,"gp_mid",23.75,45.55,"315",1,91.85,"turonian"
"52503",111401,"col","""Cuvieri-Pläner""",10.4,51.966667,"Dörnten",NA,"",5,"Turonian","",93.9,89.8,36477,"gp_mid",23.81,45.37,"315",1,91.85,"turonian"
"52517",111418,"col","""Brongniarti-Pläner""",10.55,51.966667,"Harlyberg, Vienenburg",NA,"",1,"Turonian","",93.9,89.8,36477,"gp_mid",23.94,45.36,"315",1,91.85,"turonian"
"52578",111532,"col","""Scaphiten-Pläner""",17.950001,50.666668,"Opole",NA,"",10,"Turonian","",93.9,89.8,36477,"gp_mid",30.32,43.81,"305",1,91.85,"turonian"
"55738",116293,"col","Coleraine",-93.576111,47.505554,"Mesabi Iron Range",NA,"Teleorhinus mesabiensis type locality",1,"Turonian","",93.9,89.8,33421,"gp_mid",-47.89,51.96,"101",1,91.85,"turonian"
"57104",117995,"col","",-100.010002,26.389999,"Marlstones of Vallecillo Quarries, near Vallecillo village",NA,"",1,"Turonian","",93.9,89.8,37941,"gp_mid",-61.32,32.56,"101",1,91.85,"turonian"
"60766",123409,"col","Mancos Shale",-111.966667,37.599998,"Henrieville",NA,"",1,"Turonian","",93.9,89.8,39438,"gp_mid",-71.4,45.49,"101",1,91.85,"turonian"
"61295",124293,"col","Raritan",-74.321945,40.465557,"Old Crossman's Clay Pits, Cornell coll",NA,"",1,"Turonian","",93.9,89.8,40063,"gp_mid",-31.18,41.45,"101",1,91.85,"turonian"
"68755",135681,"col","La Luna",-69.759109,10.168556,"Pozo Guapo",NA,"",5,"Turonian","",93.9,89.8,43397,"gp_mid",-37.84,8.78,"203",1,91.85,"turonian"
"69698",137362,"col","",-17.096666,14.765556,"Bassin du Sénégal, Turonien",NA,"Zone a Gabonella levis",16,"Turonian","",93.9,89.8,43937,"gp_mid",NA,NA,"coordinates not computable using this model",1,91.85,"turonian"
"70044",137836,"col","Chico",-122.256386,40.651669,"Salt Creek (SC 1922)",NA,"",1,"Turonian","",93.9,89.8,44083,"gp_mid",-82.28,49.91,"101",1,91.85,"turonian"
"70409",138297,"col","Oerlinghausen",10.29,52.139999,"Braunschweig-Broitzem (Allopleuron locality)",NA,"",1,"Turonian","",93.9,89.8,44226,"gp_mid",23.73,45.54,"315",1,91.85,"turonian"
"70482",138420,"col","Abu Qada",33.502777,28.805555,"Wadi Feiran, Mukattab, horizon 7",NA,"",9,"Turonian","",93.9,89.8,44300,"gp_mid",37.38,11.52,"508",1,91.85,"turonian"
"70483",138421,"col","Wata",33.502777,28.805555,"Wadi Feiran, Mukattab, horizon 8",NA,"",9,"Turonian","",93.9,89.8,44300,"gp_mid",37.38,11.52,"508",1,91.85,"turonian"
"71963",140628,"col","Lewes Nodular Chalk",-2.161667,51.253613,"Portland Cement Co. Quarry, Beggar's Knoll",NA,"",13,"Turonian","",93.9,89.8,45551,"gp_mid",12.67,45.3,"315",1,91.85,"turonian"
"72228",140953,"col","Abu Roash",31.078056,30.062778,"El Midawara section, Abu Roash, Unit 2",NA,"",16,"Turonian","",93.9,89.8,45771,"gp_mid",36.09,13.2,"715",1,91.85,"turonian"
"72229",140954,"col","Abu Roash",31.078056,30.062778,"El Midawara section, Abu Roash, Unit 3",NA,"",25,"Turonian","",93.9,89.8,45771,"gp_mid",36.09,13.2,"715",1,91.85,"turonian"
"72921",141946,"col","",0.11,47.619999,"Saint-Martin des Bois",NA,"Mosasaur locality",1,"Turonian","",93.9,89.8,46107,"gp_mid",14.23,41.55,"305",1,91.85,"turonian"
"73058",142091,"col","Eagle Ford",-93.181114,31.96611,"Natchitoches parish, in well of Amerada Petroleum Company, Wafer No. 1...",NA,"...depth 3165-3168 feet",2,"Turonian","",93.9,89.8,45555,"gp_mid",-52.84,36.82,"101",1,91.85,"turonian"
"73064",142104,"col","Benton",-114.278893,50.673889,"Turner valley, southern Alberta",NA,"",1,"Turonian","",93.9,89.8,45555,"gp_mid",-69.44,58.61,"101",1,91.85,"turonian"
"73065",142105,"col","Carlile",-103.636948,44.459999,"Near Whitewood",NA,"",1,"Turonian","",93.9,89.8,45555,"gp_mid",-59.98,50.84,"101",1,91.85,"turonian"
"73147",142210,"col","Abu Roash",29,29," Ghazalat-1 well, 4c",NA,"",28,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73148",142211,"col","Abu Roash",29,29," Ghazalat-1 well, 4b",NA,"",27,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73149",142212,"col","Abu Roash",29,29," Ghazalat-1 well, 4b",NA,"",27,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73150",142213,"col","Abu Roash",29,29," Ghazalat-1 well, 4a",NA,"",23,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73151",142214,"col","Abu Roash",29,29," Ghazalat-1 well, 3b",NA,"",19,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73152",142215,"col","Abu Roash",29,29," Ghazalat-1 well, 3a",NA,"",17,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73153",142216,"col","Abu Roash",29,29," Ghazalat-1 well, 2b",NA,"",2,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73154",142217,"col","Abu Roash",29,29," Ghazalat-1 well, 2a",NA,"",1,"Turonian","",93.9,89.8,46190,"gp_mid",34.03,12.6,"715",1,91.85,"turonian"
"73421",142743,"col","Ojinaga",-104.771385,30.2125,"84km northwest of Ojinaga",NA,"Mosasaur locality",1,"Turonian","",93.9,89.8,46323,"gp_mid",-65.45,37.11,"101",1,91.85,"turonian"
"74424",144201,"col","Pinodiga",11.202222,10.038611,"Kumo-6 Borehole, Turonian",NA,"",19,"Turonian","",93.9,89.8,46625,"gp_mid",12.62,-1.03,"714",1,91.85,"turonian"
"77018",148308,"col","",33.666668,29,"Sinai, zone , section VI",NA,"",4,"Turonian","",93.9,89.8,47578,"gp_mid",37.58,11.67,"508",1,91.85,"turonian"
"78773",150613,"col","Abu Qada",34.450001,30.366667,"Gebel Areif El-Naqa, Abu Qada Fm",NA,"",5,"Turonian","",93.9,89.8,48157,"gp_mid",38.63,12.79,"508",1,91.85,"turonian"
"79482",151606,"col","",31.066668,30.049999,"El-Hassana section, Abu Roash",NA,"",3,"Turonian","",93.9,89.8,48448,"gp_mid",36.08,13.19,"715",1,91.85,"turonian"
"80354",153466,"col","Tupuangi",-176.169006,-44.262001,"Tupuangi-07, Pitt Island",NA,"",1,"Turonian","",93.9,89.8,49548,"gp_mid",-95.21,-74.34,"807",1,91.85,"turonian"
"80439",153685,"col","",-3.77,42.810001,"Escalada (Burgos)",NA,"",1,"Turonian","",93.9,89.8,49761,"gp_mid",10.99,36.28,"304",1,91.85,"turonian"
"80966",154978,"col","Wadi As Sir",35.564445,29.928333,"Section 5, Ras En Naqb area, Wadi As Sir Fm.",NA,"",2,"Turonian","",93.9,89.8,50461,"gp_mid",38.59,10.85,"503",1,91.85,"turonian"
"81118",155192,"col","",15.89,50.310001,"Vlkov near Smirice",NA,"",1,"Turonian","",93.9,89.8,50341,"gp_mid",28.49,43.52,"305",1,91.85,"turonian"
