"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"122314",176218,"col","Wuk Wuk Marl",147.491669,-37.798611,"PL3054 - Skinner's. Mitchell River bank, about 12 km west of Bairnsdale",NA,"",3,"Langhian","",15.97,13.82,18301,"gp_mid",151.26,-45.56,"801",14.895
"122357",176281,"col","Fyansford",144.34166,-38.174999,"PL 3040 - Belmont Shaft, 60 ft up section",NA,"",1,"Langhian","",15.97,13.82,57935,"gp_mid",147.8,-46.28,"801",14.895
"122374",176298,"col","Gellibrand",146.083328,-36.575001,"PL3043 Kennedy Creek cutting",NA,"",2,"Langhian","",15.97,13.82,18301,"gp_mid",149.44,-44.51,"801",14.895
"122375",176299,"col","Port Campbell Limestone",141.933334,-37.724998,"Clifton Bank",NA,"Muddy Creek",7,"Langhian","",15.97,13.82,18301,"gp_mid",144.99,-46.09,"801",14.895
"122376",176300,"col","Cadell Marl",139.686111,-34.049999,"PL3084 - south of Morgan",NA,"",1,"Langhian","",15.97,13.82,18301,"gp_mid",141.85,-42.65,"801",14.895
"122377",176301,"col","Cadell Marl",139.674438,-34.099998,"Murray River cliff, 4 miles downstream from Morgan",NA,"",3,"Langhian","",15.97,13.82,18301,"gp_mid",141.85,-42.7,"801",14.895
"122469",176416,"col","Cadell Marl",139.683334,-34.087502,"Murray River cliff, 6 kilometers south of Morgan",NA,"",2,"Langhian","",15.97,13.82,58044,"gp_mid",141.85,-42.69,"801",14.895
"122470",176417,"col","Cadell Marl",139.683334,-34.086109,"Murray River cliff, ravine 5.9 kilometers south of Morgan",NA,"",1,"Langhian","",15.97,13.82,58044,"gp_mid",141.85,-42.69,"801",14.895
"122471",176418,"col","Cadell Marl",139.683334,-34.08889,"Murray River cliff, amphitheater 6+ kilometers south of Morgan",NA,"",1,"Langhian","",15.97,13.82,58044,"gp_mid",141.85,-42.69,"801",14.895
"122570",176558,"col","Higashi-lnnai",137.174438,37.49472,"Locality No. 30. Road side cutting near Koeiji Temple, Otani, Suzu City",NA,"",23,"Langhian","",15.97,13.82,58160,"gp_mid",134.61,37.25,"610",14.895
"122755",176772,"col","Fyansford",143.986664,-38.051666,"Red Bluff",NA,"",1,"Langhian","",15.97,13.82,58317,"gp_mid",147.37,-46.2,"801",14.895
"123351",177710,"col","Fyansford",144.280563,-38.092499,"Batesford Quarry, Portland Cement Ltd",NA,"",1,"Langhian","",15.97,13.82,58797,"gp_mid",147.71,-46.21,"801",14.895
"123512",178112,"col","Baldissero",7.758333,45.033333,"Villa Allason, Torvino Hills",NA,"",127,"Langhian","",15.97,13.82,58924,"gp_mid",10.47,41.61,"307",14.895
"123513",178116,"col","Baldissero",7.708333,45.016666,"Villa Allason, Torvino Hills",NA,"",136,"Langhian","",15.97,13.82,58924,"gp_mid",10.43,41.59,"307",14.895
"123515",178114,"col","Baldissero",7.745833,45.033333,"Villa Forzano, Torvino Hills",NA,"",97,"Langhian","",15.97,13.82,58924,"gp_mid",10.46,41.61,"307",14.895
"123559",178161,"col","",17.235277,43.970833,"WGS84. Sample 090709  4. NW slope of a Fatelj hill",NA,"Vatelj",11,"Langhian","",15.97,13.82,58969,"gp_mid",19.29,40.08,"307",14.895
"123694",178322,"col","Baldissero",7.816667,45.066666,"Baldissero, Collines de Turin",NA,"",7,"Langhian","",15.97,13.82,58437,"gp_mid",10.53,41.64,"307",14.895
"123759",178467,"col","Reinbek Stuffe",6.616667,51.766666,"Dingden Schicht 1",NA,"",21,"Langhian","",15.97,13.82,59042,"gp_mid",8.99,49.04,"315",14.895
"123760",178468,"col","Reinbek Stuffe",6.616667,51.766666,"Dingden Schicht 2",NA,"",29,"Langhian","",15.97,13.82,59042,"gp_mid",8.99,49.04,"315",14.895
"123761",178469,"col","Reinbek Stuffe",6.616667,51.766666,"Dingden Schicht 3",NA,"",12,"Langhian","",15.97,13.82,59042,"gp_mid",8.99,49.04,"315",14.895
"123810",178522,"col","Baldissero",7.716667,45.049999,"Rio della Batteria, Val Salice, Calli Torinesi",NA,"",4,"Langhian","",15.97,13.82,59065,"gp_mid",10.44,41.63,"307",14.895
"123954",178668,"col","Gunsburger Sandstone",10.274444,48.454445,"Gunsburg turtle",NA,"",1,"Langhian","",15.97,13.82,58591,"gp_mid",12.26,45.63,"305",14.895
"124634",179580,"col","Gran Bajo del Gualicho",-65.25,-40.383331,"Gran Bajo del Gualicho, Top Layers",NA,"",11,"Langhian","",15.97,13.82,59467,"gp_mid",-62.74,-39.89,"291",14.895
"124635",179581,"col","",0.73,47.110001,"Bossée",NA,"",68,"Langhian","",15.97,13.82,58437,"gp_mid",3.1,44.55,"305",14.895
"124754",179713,"col","Tawun",113.10833,-7.1375,"Loc 26^10 im Suden von Lodan",NA,"",6,"Langhian","",15.97,13.82,59426,"gp_mid",117.71,-7.86,"620",14.895
"124881",179842,"col","Port Campbell Limestone",141.936005,-37.743,"Muddy Creek (AUGD collection)",NA,"",1,"Langhian","",15.97,13.82,13527,"gp_mid",145,-46.1,"801",14.895
"124887",179848,"col","Kimachi",133.035004,35.43,"Iwayamae, Tamatsukuri-town, Yatsuka-gun",NA,"",1,"Langhian","",15.97,13.82,59662,"gp_mid",130.63,35.02,"610",14.895
"124890",179851,"col","Shimo",135.509995,35.514999,"Ogurui, Takahama, Fukui Prefecture",NA,"",1,"Langhian","",15.97,13.82,59662,"gp_mid",133.08,35.21,"610",14.895
"124892",179853,"col","Togane",132.119995,34.939999,"Senjojiki of Togane, near Hamada, Iwami Province, Shimane Prefecture",NA,"",1,"Langhian","",15.97,13.82,59667,"gp_mid",129.75,34.49,"610",14.895
"124901",179862,"col","",-1.26,43.625,"Saint-Jean-de-Marsacq (NHM Bordeaux collection)",NA,"",1,"Langhian","",15.97,13.82,59706,"gp_mid",0.98,41.14,"305",14.895
"124905",179866,"col","",-1.315,43.610001,"Saubrigues (Bordeaux collection)",NA,"",2,"Langhian","",15.97,13.82,59706,"gp_mid",0.93,41.12,"305",14.895
"124906",179867,"col","",131.834,34.662998,"Northeast of Dasai Shrine, Masuda City",NA,"",1,"Langhian","",15.97,13.82,59672,"gp_mid",129.48,34.2,"610",14.895
"124907",179868,"col","Itabashi",133.035995,34.856499,"Road cliff at Shinjo-cho, Shobara City",NA,"",8,"Langhian","",15.97,13.82,59673,"gp_mid",130.66,34.44,"610",14.895
"124908",179869,"col","Itabashi",133.016006,34.864498,"Saijo River, 4-chome, Higashihonmachi",NA,"",8,"Langhian","",15.97,13.82,59673,"gp_mid",130.64,34.45,"610",14.895
"124909",179870,"col","Kadoyama",131.035995,34.380501,"West end of Kakebuchi, Yuya-cho, Yamaguchi Prefecture",NA,"",1,"Langhian","",15.97,13.82,59674,"gp_mid",128.71,33.88,"610",14.895
"124910",179871,"col","Weissenegg",15.562,46.743,"Perlmooser Zementwerk, Retznei (Lechmann collection)",NA,"",1,"Langhian","",15.97,13.82,59675,"gp_mid",17.96,42.92,"308",14.895
"124911",179872,"col","Weissenegg",15.562,46.743,"Perlmooser Zementwerk, Retznei (Englmaier collection)",NA,"",1,"Langhian","",15.97,13.82,59675,"gp_mid",17.96,42.92,"308",14.895
"124984",179944,"col","",144.942993,-37.785999,"Flemington",NA,"",1,"Langhian","",15.97,13.82,57704,"gp_mid",148.4,-45.83,"801",14.895
"124987",179947,"col","Fyansford",145.026993,-38.243,"Balcombe Bay (Cudmore collection)",NA,"",2,"Langhian","",15.97,13.82,59709,"gp_mid",148.58,-46.27,"801",14.895
"124988",179948,"col","Port Campbell Limestone",141.936005,-37.743,"Muddy Creek, lower bed (Chapman collection)",NA,"",3,"Langhian","",15.97,13.82,59709,"gp_mid",145,-46.1,"801",14.895
"124989",179949,"col","",139.675003,-34.049999,"Murray Cliffs, white polyzoal limestone",NA,"",1,"Langhian","",15.97,13.82,59709,"gp_mid",141.84,-42.65,"801",14.895
"124993",179953,"col","",139.690002,-34.040001,"Nor'west Bend, Murray River",NA,"",1,"Langhian","",15.97,13.82,59709,"gp_mid",141.85,-42.64,"801",14.895
"124995",179955,"col","Fyanford",145.070007,-38.189999,"Grice's Creek, Port Phillip (Kershaw collection)",NA,"",1,"Langhian","",15.97,13.82,59709,"gp_mid",148.62,-46.22,"801",14.895
"124996",179956,"col","Fyansford",145.026993,-38.243,"Balcombe Bay (Kershaw collection)",NA,"",1,"Langhian","",15.97,13.82,59709,"gp_mid",148.58,-46.27,"801",14.895
"124997",179957,"col","Port Campbell Limestone",141.933334,-37.724998,"Clifton Bank, Muddy Creek (lower blue marls)",NA,"",5,"Langhian","",15.97,13.82,59709,"gp_mid",144.99,-46.09,"801",14.895
"124998",179958,"col","Port Campbell Limestone",141.933334,-37.724998,"Clifton Bank, Muddy Creek (Dennant collection)",NA,"",6,"Langhian","",15.97,13.82,38987,"gp_mid",144.99,-46.09,"801",14.895
"125021",180100,"col","Port Campbell Limestone",141.936005,-37.743,"Muddy Creek (Tenison-Woods collection)",NA,"",2,"Langhian","",15.97,13.82,26424,"gp_mid",145,-46.1,"801",14.895
"125022",180101,"col","Port Campbell Limestone",141.936005,-37.743,"Muddy Creek (F.A. Singleton collection)",NA,"",1,"Langhian","",15.97,13.82,59647,"gp_mid",145,-46.1,"801",14.895
"125023",180102,"col","Port Campbell Limestone",141.936005,-37.743,"Muddy Creek (UWA collection)",NA,"",1,"Langhian","",15.97,13.82,59647,"gp_mid",145,-46.1,"801",14.895
"125025",180104,"col","Port Campbell Limestone",141.933334,-37.724998,"Clifton Bank, Muddy Creek (NZGS collection)",NA,"",1,"Langhian","",15.97,13.82,59708,"gp_mid",144.99,-46.09,"801",14.895
"125041",180122,"col","",145.112,-37.972,"Sewer between Braeside and corner of Boundary and Centre Dandenong roads",NA,"",1,"Langhian","",15.97,13.82,59708,"gp_mid",148.62,-46,"801",14.895
"125067",180192,"col","Detritic-Carbonated Unit of Subirats",1.807222,41.415279,"Els Casots",NA,"Subirats; Cal Sutxet farmhouse",2,"Langhian","",15.97,13.82,59811,"gp_mid",3.8,38.83,"304",14.895
"125135",180409,"col","Güines",-81.581001,23.058001,"Yumurí Gorge near Matanzas",NA,"",1,"Langhian","",15.97,13.82,59868,"gp_mid",-76.13,25.14,"206",14.895
"125182",180455,"col","Baldissero",7.76,45.049999,"Collina di Torino (CAS collection)",NA,"",1,"Langhian","",15.97,13.82,54367,"gp_mid",10.48,41.62,"307",14.895
"125703",181113,"col","",0.66,43.880001,"Castelnau-d'Arbieu",NA,"",2,"Langhian","",15.97,13.82,60047,"gp_mid",2.84,41.33,"305",14.895
"125744",181267,"col","Yoshino",133.96666,35.049999,"Tsuyama, KA-T2 locality",NA,"",1,"Langhian","",15.97,13.82,60261,"gp_mid",131.58,34.68,"610",14.895
"129327",187022,"col","",-160.885834,55.514442,"northwest corner of Cape Aliaksin",NA,"USGS M2132",1,"Langhian","",15.97,13.82,62716,"gp_mid",-159.52,59.78,"125",14.895
"129516",187324,"col","Calvert",-76.83139,38.163334,"Stratford Hall, Langhian, Zones 15A-B",NA,"",75,"Langhian","",15.97,13.82,62831,"gp_mid",-69.78,39.85,"109",14.895
"129528",187337,"col","",-3.656111,40.387222,"Vallecas",NA,"",2,"Langhian","",15.97,13.82,60876,"gp_mid",-1.52,37.98,"304",14.895
"129532",187341,"col","",-3.736944,40.433613,"Puente de los Franceses",NA,"",2,"Langhian","",15.97,13.82,60876,"gp_mid",-1.59,38.03,"304",14.895
"129929",188087,"col","Argun",36.470001,45.450001,"Malyi Kamyshlak, Kerch, Crimea (PIN collection 4204)",NA,"",3,"Langhian","",15.97,13.82,63111,"gp_mid",37,42.31,"302",14.895
"130168",188758,"col","Okoppezawa",143.774994,42.825001,"Okoppezawa River",NA,"",1,"Langhian","",15.97,13.82,67285,"gp_mid",140.8,42.86,"609",14.895
"130982",190376,"col","Castilletes",-71.339996,11.908889,"STRI Loc. 390093 (Castilletes Fm)",NA,"Makaraipao",6,"Langhian","",15.97,13.82,64033,"gp_mid",-66.78,12.58,"203",14.895
"131273",190756,"col","Akaura",136.955002,37.044998,"Nanao girls higher school, Kasima-gun",NA,"",6,"Langhian","",15.97,13.82,64049,"gp_mid",134.42,36.8,"610",14.895
"131274",190757,"col","Akaura",136.953003,37.037998,"Iwaya, Kasima-gun",NA,"",5,"Langhian","",15.97,13.82,64049,"gp_mid",134.42,36.79,"610",14.895
"131275",190758,"col","Akaura",136.960007,37.064999,"Osugi-saki, Kasima-gun",NA,"",2,"Langhian","",15.97,13.82,64049,"gp_mid",134.42,36.82,"610",14.895
"131276",190759,"col","Suenomatsuyama",141.300003,40.279999,"Hukuoka, Ninohe-gun (upper zone)",NA,"",4,"Langhian","",15.97,13.82,64049,"gp_mid",138.52,40.21,"610",14.895
"131277",190760,"col","Suenomatsuyama",141.300003,40.279999,"Hukuoka, Ninohe-gun (middle zone)",NA,"",2,"Langhian","",15.97,13.82,64049,"gp_mid",138.52,40.21,"610",14.895
"131278",190761,"col","Suenomatsuyama",141.300003,40.279999,"Hukuoka, Ninohe-gun (lower zone)",NA,"",3,"Langhian","",15.97,13.82,64049,"gp_mid",138.52,40.21,"610",14.895
"131282",190765,"col","Moniwa",140.759995,38.215,"Akaisi, Natori-gun",NA,"",1,"Langhian","",15.97,13.82,64049,"gp_mid",138.13,38.13,"610",14.895
"131283",190766,"col","Moniwa",140.779999,38.23,"Moniwa, Natori-gun",NA,"",2,"Langhian","",15.97,13.82,64049,"gp_mid",138.15,38.14,"610",14.895
"131284",190767,"col","Moniwa",140.850006,38.195,"Kumanodo, Natori-gun",NA,"",3,"Langhian","",15.97,13.82,64049,"gp_mid",138.22,38.11,"610",14.895
"131285",190768,"col","Yanagawa",140.619995,37.849998,"Yanagawa-mati, Date-gun",NA,"",1,"Langhian","",15.97,13.82,64049,"gp_mid",138.02,37.76,"610",14.895
"131401",190938,"col","Eibiswald",15.264444,46.686111,"Grossradl quarry",NA,"Großradl, Feisternitz",2,"Langhian","",15.97,13.82,64244,"gp_mid",17.68,42.88,"307",14.895
"131403",190940,"col","Eibiswald",15.266667,46.716667,"Pölfing-Brunn",NA,"Poelfing-Brunn",1,"Langhian","",15.97,13.82,64244,"gp_mid",17.68,42.91,"307",14.895
"131408",190946,"col","",11.959167,48.979721,"Viehhausen",NA,"",5,"Langhian","",15.97,13.82,64285,"gp_mid",13.88,46.12,"305",14.895
"131786",191884,"col","Map",138.197006,9.559,"Sample 14-d, Yap",NA,"",11,"Langhian","",15.97,13.82,64756,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"132931",194975,"col","",36.283333,45.466667,"Skelya, Kerch Peninsula",NA,"Reef 4202",7,"Langhian","",15.97,13.82,66282,"gp_mid",36.82,42.32,"302",14.895
"132940",194987,"col","",38.716667,44.766666,"Belaya River",NA,"Reef 4207",5,"Langhian","",15.97,13.82,66282,"gp_mid",39.13,41.62,"302",14.895
"134246",197289,"col","Temblor",-118.912178,35.465393,"Sharktooth Hill",19542,"UCMP 1292, UCMP V2401, UCMP V6323, UCMP V6843, UCMP V69169, UCMP V71013",9,"Langhian","",15.97,13.82,48954,"gp_mid",-111.48,38.58,"130",14.895
"134313",197409,"col","Upper Globigerina Limestone",14.215,36.060001,"Ras Ta Pinu, Gozo",NA,"",3,"Langhian","",15.97,13.82,67265,"gp_mid",NA,NA,"coordinates not computable using this model",14.895
"134507",197691,"col","Cerro Boleadoras",-71.622498,-47,"Cerro Boleadoras",NA,"CB-025",1,"Langhian","",15.97,13.82,67409,"gp_mid",-69.46,-46.28,"291",14.895
"134508",197692,"col","Cerro Boleadoras",-70.216393,-39.754444,"Estancia Collón Cura",NA,"ECC-012",3,"Langhian","",15.97,13.82,67409,"gp_mid",-67.63,-39.09,"291",14.895
"135623",200097,"col","",-3.766667,40.405277,"Casa de Campo",NA,"Arroyo de los Meaques",1,"Langhian","",15.97,13.82,68085,"gp_mid",-1.62,38,"304",14.895
"135689",200393,"col","",-4.486165,48.390755,"Brest, Langhian",NA,"",1,"Langhian","",15.97,13.82,34893,"gp_mid",-1.79,46.01,"305",14.895
"136275",201690,"col","Astoria",-124.057617,44.720394,"Beverly Beach State Park",NA,"",36,"Langhian","",15.97,13.82,61619,"gp_mid",-116.66,47.91,"129",14.895
"136805",202381,"col","Shikiya",135.775833,33.465,"Sugano-hama",NA,"",1,"Langhian","",15.97,13.82,60608,"gp_mid",133.48,33.17,"610",14.895
"136855",202448,"col","",133.436111,34.991669,"Nishikata",NA,"BIH-3",1,"Langhian","",15.97,13.82,41705,"gp_mid",131.05,34.6,"610",14.895
"136865",202462,"col","Toyoda",131.829163,34.716667,"Okuda",NA,"MSD-1",3,"Langhian","",15.97,13.82,41705,"gp_mid",129.47,34.25,"610",14.895
"137595",203317,"col","Moniwa",140.815002,38.220001,"West of Hagurodai Residences",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.19,38.13,"610",14.895
"137596",203318,"col","Moniwa",140.807999,38.223,"Northwest of Nihon-Daira, Sendai City",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.18,38.14,"610",14.895
"137597",203319,"col","Moniwa",140.798004,38.217999,"Hitokita, along the Natori River",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.17,38.13,"610",14.895
"137598",203320,"col","Moniwa",140.802994,38.224998,"Northwest of Hitokita",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.17,38.14,"610",14.895
"137599",203321,"col","Moniwa",140.770004,38.23,"Middle course of the Kumanosawa, west of Hongo",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.14,38.14,"610",14.895
"137600",203322,"col","Moniwa",140.757996,38.214001,"Bed of Natori River at Kita-Akaishi",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.13,38.13,"610",14.895
"137601",203323,"col","Moniwa",140.787003,38.216999,"South of Oide Bridge crossing, Natori River",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.16,38.13,"610",14.895
"137602",203324,"col","Moniwa",140.813995,38.219002,"Souitheast of Nihon-Daira, Sendai City",NA,"",1,"Langhian","",15.97,13.82,69723,"gp_mid",138.19,38.13,"610",14.895
"138115",204306,"col","",144.318909,-38.135471,"Orphanage Hill",NA,"Geelong",2,"Langhian","",15.97,13.82,61651,"gp_mid",147.76,-46.24,"801",14.895
"138277",204584,"col","",139.673996,-34.029999,"Swan Reach, Murray River",NA,"",1,"Langhian","",15.97,13.82,70170,"gp_mid",141.84,-42.63,"801",14.895
"138733",205187,"col","Upper Freshwater Molasse",10.098889,48.172222,"Untereichen-Altenstadt 565m",NA,"UA 565m",43,"Langhian","",15.97,13.82,70404,"gp_mid",12.08,45.36,"305",14.895
"139412",206039,"col","Angastaco",-65.694168,-25.603056,"Angastaco Fm in southern Calchaqui Valley",NA,"",2,"Langhian","",15.97,13.82,70685,"gp_mid",-62.47,-25.1,"201",14.895
"139693",206393,"col","Round Mountain Silt",-118.802444,35.430103,"LSJU loc. 2121 [Round Mountain Silt]",NA,"",77,"Langhian","",15.97,13.82,70924,"gp_mid",-111.37,38.55,"130",14.895
"139704",206404,"col","Round Mountain Silt",-118.802444,35.430103,"LSJU loc. 2641 - Barker's Ranch [Round Mountain Silt]",NA,"",5,"Langhian","",15.97,13.82,70924,"gp_mid",-111.37,38.55,"130",14.895
"139705",206405,"col","Round Mountain Silt",-118.858871,35.451832,"LSJU loc. 2122 [Round Mountain Silt]",NA,"",0,"Langhian","",15.97,13.82,70924,"gp_mid",-111.43,38.57,"130",14.895
"140021",207008,"col","Calvert",-76.847778,38.166389,"Stratford Bluffs, Zone 11",NA,"Stratford Cliffs",1,"Langhian","",15.97,13.82,71212,"gp_mid",-69.79,39.86,"109",14.895
"140076",207107,"col","Tudela",-1.373333,42.016388,"Pico del Fraile 2 (PF2)",NA,"",5,"Langhian","",15.97,13.82,71300,"gp_mid",0.78,39.53,"304",14.895
"140077",207108,"col","Topanga Canyon",-118.637863,34.125019,"LACMIP 31511",NA,"",1,"Langhian","",15.97,13.82,71301,"gp_mid",-111.91,36.72,"105",14.895
"140078",207109,"col","Topanga Canyon",-118.639999,34.119999,"LACMIP 31503",NA,"",2,"Langhian","",15.97,13.82,71301,"gp_mid",-111.91,36.71,"105",14.895
"142181",210156,"col","",16.450832,47.858612,"Kreide Quarry",NA,"",1,"Langhian","",15.97,13.82,72471,"gp_mid",18.89,43.99,"308",14.895
"142546",210666,"col","Xiaolongtan",104.283333,23.35,"Dashidong Village, Wenshan City",NA,"",2,"Langhian","",15.97,13.82,72711,"gp_mid",104.23,21.27,"611",14.895
"142928",211381,"col","Nazareno",-65.616669,-21.666668,"Nazareno (area 2)",NA,"6 km northwest of Arenales",1,"Langhian","",15.97,13.82,73043,"gp_mid",-62.23,-21.17,"201",14.895
"143071",211561,"col","Collón Cura",-70.231392,-40.848888,"Puesto Namur",NA,"20 km North of Comallo",1,"Langhian","",15.97,13.82,73114,"gp_mid",-67.7,-40.18,"291",14.895
