"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"141797",209669,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 3g",NA,"",5,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141798",209670,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed 4f",NA,"",1,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141799",209671,"col","Mungo River",9.49,4.48,"Mungo River, profil V, bed f",NA,"",1,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.17,"701",88.05,"coniacian",37266,6.9599,-5.5039,23
"141800",209672,"col","Mungo River",9.49,4.47,"Mungo River, profil VI, bed o",NA,"",2,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.18,"701",88.05,"coniacian",37267,6.9599,-5.5039,23
"141801",209673,"col","Mungo River",9.49,4.46,"Mungo River, profil VII",NA,"",2,"Coniacian","",89.8,86.3,72318,"gp_mid",9.08,-7.19,"701",88.05,"coniacian",37268,6.9599,-5.5039,23
"141805",209677,"col","Mungo River",9.49,4.5,"Below Balangi (Esch collection)",NA,"",9,"Coniacian","",89.8,86.3,72319,"gp_mid",9.09,-7.15,"701",88.05,"coniacian",37265,6.9599,-5.5039,23
"141806",209678,"col","Mungo River",9.49,4.5,"Balangi (Esch collection)",NA,"",6,"Coniacian","",89.8,86.3,72319,"gp_mid",9.09,-7.15,"701",88.05,"coniacian",37265,6.9599,-5.5039,23
"141809",209681,"col","Mungo River",9.49,4.52,"Wohltmannbank, above Diki (Coniacian)",NA,"",7,"Coniacian","",89.8,86.3,36129,"gp_mid",9.1,-7.13,"701",88.05,"coniacian",37270,6.9599,-5.5039,23
"141810",209682,"col","Mungo River",9.49,4.52,"Elephantenbank (Coniacian)",NA,"",1,"Coniacian","",89.8,86.3,36129,"gp_mid",9.1,-7.13,"701",88.05,"coniacian",37270,6.9599,-5.5039,23
"141818",209689,"col","Mungo River",9.49,4.5,"Outcrop 64, Mungo River",NA,"",5,"Coniacian","",89.8,86.3,72321,"gp_mid",9.09,-7.15,"701",88.05,"coniacian",37265,6.9599,-5.5039,23
"141819",209690,"col","Mungo River",9.5,4.49,"Outcrop 61, Mungo River",NA,"",15,"Coniacian","",89.8,86.3,72321,"gp_mid",9.09,-7.16,"701",88.05,"coniacian",37272,6.9599,-5.5039,23
"141820",209691,"col","Mungo River",9.48,4.47,"Outcrop 49, Mungo River",NA,"",7,"Coniacian","",89.8,86.3,72321,"gp_mid",9.07,-7.17,"701",88.05,"coniacian",37273,6.9599,-5.5039,23
"141821",209692,"col","Mungo River",9.49,4.46,"Outcrop 47, Mungo River",NA,"",25,"Coniacian","",89.8,86.3,72321,"gp_mid",9.08,-7.19,"701",88.05,"coniacian",37268,6.9599,-5.5039,23
"141822",209693,"col","Mungo River",9.48,4.47,"Outcrop 50, Mungo River",NA,"",4,"Coniacian","",89.8,86.3,72321,"gp_mid",9.07,-7.17,"701",88.05,"coniacian",37273,6.9599,-5.5039,23
"141825",209696,"col","Awgu Limestone",7.47,6.1,"Awgu-Lengwe road",NA,"",1,"Coniacian","",89.8,86.3,72325,"gp_mid",7.64,-5.03,"701",88.05,"coniacian",37274,3.2846,-4.7581,23
"141831",209705,"col","",7.48,6.08,"Uzuli River",NA,"",1,"Coniacian","",89.8,86.3,72325,"gp_mid",7.64,-5.04,"701",88.05,"coniacian",37277,3.2846,-4.7581,23
"142733",210976,"col","Mata Amarilla",-71.09,-49.76,"Tres Lagos 1",NA,"3LAG1",4,"Coniacian","",89.8,86.3,72842,"gp_mid",-44.65,-50.6,"291",88.05,"coniacian",37456,-43.7663,-54.0759,23
"142734",210977,"col","Mata Amarilla",-71.13,-49.62,"Tres Lagos 2",NA,"3LAG2",4,"Coniacian","",89.8,86.3,72842,"gp_mid",-44.67,-50.46,"291",88.05,"coniacian",37457,-43.7663,-54.0759,23
"143974",212907,"col","",-54.1,71.65,"Firefjeld, Svartenhuk Peninsula",NA,"",1,"Coniacian","",89.8,86.3,23598,"gp_mid",-1.8,62.55,"102",88.05,"coniacian",37793,-16.8938,63.0887,23
"144306",213383,"col","Hibernian Greensand",-5.91,54.95,"Minnis North Mudflow",NA,"",26,"Coniacian","",89.8,86.3,73639,"gp_mid",8.95,47.6,"313",88.05,"coniacian",37859,-3.3875,48.8974,23
"144600",213766,"col","",-1.12,43.68,"DSO -19, Tercis-les-Bains",NA,"",1,"Coniacian","",89.8,86.3,10432,"gp_mid",11.4,36.05,"305",88.05,"coniacian",37909,4.8795,35.6909,23
"144604",213770,"col","",-1.11,43.68,"MS -20, Tercis-les-Bains",NA,"",1,"Coniacian","",89.8,86.3,10432,"gp_mid",11.4,36.05,"305",88.05,"coniacian",37912,4.8795,35.6909,23
