"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"21142",36353,"col","",39.412498,-9.356944,"Cox - 73 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.37,-34.5,"701",164.8
"21144",36355,"col","",39.393055,-9.294444,"Cox - 75 (S.E. Tanganyika)",NA,"",3,"Callovian","",166.1,163.5,9748,"gp_mid",30.38,-34.44,"701",164.8
"21145",36356,"col","",39.386391,-9.289722,"Cox - 76 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.37,-34.43,"701",164.8
"21151",36362,"col","",39.41111,-9.392222,"Cox - 82 (S.E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.35,-34.53,"701",164.8
"21191",36408,"col","",38.318611,-6.8125,"Cox - 98 (E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.38,-31.73,"701",164.8
"21192",36409,"col","",38.333332,-6.816667,"Cox - 99 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.4,-31.74,"701",164.8
"21193",36410,"col","",38.337502,-6.816667,"Cox - 100 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.4,-31.75,"701",164.8
"21194",36411,"col","",38.366669,-6.816667,"Cox - 101 (E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.43,-31.76,"701",164.8
"21195",36412,"col","",38.349998,-6.816667,"Cox - 102 (E. Tanganyika)",NA,"",3,"Callovian","",166.1,163.5,9748,"gp_mid",30.41,-31.75,"701",164.8
"21196",36413,"col","",38.333332,-6.5,"Cox - 103 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.54,-31.45,"701",164.8
"21198",36415,"col","",38.363056,-6.368611,"Cox - 105 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.64,-31.34,"701",164.8
"21199",36416,"col","",38.333332,-6.5,"Cox - 106 (E. Tanganyika)",NA,"",7,"Callovian","",166.1,163.5,9748,"gp_mid",30.54,-31.45,"701",164.8
"21200",36417,"col","",38.391666,-6.329167,"Cox - 107 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.68,-31.32,"701",164.8
"21201",36418,"col","",38.393612,-6.291667,"Cox - 108 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.7,-31.28,"701",164.8
"21208",36430,"col","",38.652779,-5.754167,"Cox - 115 (N.E. Tanganyika)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",31.22,-30.89,"701",164.8
"21212",36434,"col","",39.050835,-5.077222,"Cox - 119 (N.E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.08,-29.76,"709",164.8
"21213",36435,"col","",39.056946,-5.061667,"Cox - 120 (N.E. Tanganyika)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",30.09,-29.75,"709",164.8
"21219",36444,"col","",39.733334,-3.616667,"Cox - 126 (Coastal District)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",31.39,-28.62,"709",164.8
"21235",36461,"col","",41.016666,4.05,"Cox - 133 (N.E. Kenya)",NA,"",11,"Callovian","",166.1,163.5,9748,"gp_mid",35.47,-21.78,"709",164.8
"21236",36462,"col","",41.016666,4.05,"Cox - 134 (N.E. Kenya)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",35.47,-21.78,"709",164.8
"21237",36463,"col","",41.025002,4.05,"Cox - 135 (N.E. Kenya)",NA,"",3,"Callovian","",166.1,163.5,9748,"gp_mid",35.48,-21.78,"709",164.8
"21238",36464,"col","",41.033333,3.966667,"Cox - 136 (N.E. Kenya)",NA,"",3,"Callovian","",166.1,163.5,9748,"gp_mid",35.46,-21.87,"709",164.8
"21239",36465,"col","",41.033333,3.983333,"Cox - 137 (N.E. Kenya)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",35.47,-21.85,"709",164.8
"21240",36466,"col","",41.083332,3.983333,"Cox - 138 (N.E. Kenya)",NA,"",8,"Callovian","",166.1,163.5,9748,"gp_mid",35.52,-21.87,"709",164.8
"21241",36467,"col","",41,3.883333,"Cox - 139 (N.E. Kenya)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",35.4,-21.93,"709",164.8
"21242",36468,"col","",41.033333,3.9,"Cox - 140 (N.E. Kenya)",NA,"",23,"Callovian","",166.1,163.5,9748,"gp_mid",35.44,-21.93,"709",164.8
