"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"4302",23857,"col","Kalchreuth",11.127778,49.548611,"Assotiation 2 Probe 11",NA,"Levipleura blainvillei-Kalchreuthia frankei-Cylindrobullina domeria",19,"Late Pliensbachian","",189.6,183,6774,"gp_mid",25.78,41.2,"305",1,186.3,"pliensbachian"
"4303",23858,"col","Kalchreuth",11.127778,49.548611,"Assotiation 2 Probe 6",NA,"Levipleura blainvillei-Kalchreuthia frankei-cylindrobullina domeria",38,"Late Pliensbachian","",189.6,183,6774,"gp_mid",25.78,41.2,"305",1,186.3,"pliensbachian"
"4304",23859,"col","Kalchreuth",11.127778,49.548611,"Assotiation 2, Probe 8",NA,"Levipleura blainvillei-Kalchreuthia frankei-Cylindrobullina domeria",30,"Late Pliensbachian","",189.6,183,6774,"gp_mid",25.78,41.2,"305",1,186.3,"pliensbachian"
"4305",23860,"col","Kalchreuth",11.127778,49.548611,"Assotiation 2 Probe 9",NA,"Levipleura blainvillei-Kalchreuthia frankei-Cylindrobullina domeria",40,"Late Pliensbachian","",189.6,183,6774,"gp_mid",25.78,41.2,"305",1,186.3,"pliensbachian"
"4456",24564,"col","",12,46,"Veneto",NA,"",35,"Pliensbachian","",190.8,182.7,6908,"gp_mid",31.99,30.93,"307",1,186.75,"pliensbachian"
"4575",25502,"col","Amaltheenton",11.127778,49.548611,"Kalchreuth",NA,"",17,"Spinatum","",189.6,183,7130,"gp_mid",25.78,41.2,"305",1,186.3,"pliensbachian"
"5194",28839,"col","",-2,50,"Bridport Subprovince",NA,"",24,"Late Pliensbachian","",189.6,183,7909,"gp_mid",15.31,38.49,"305",1,186.3,"pliensbachian"
"5195",28842,"col","",-2,50,"Ilminster Subprovince",NA,"",26,"Late Pliensbachian","",189.6,183,7909,"gp_mid",15.31,38.49,"305",1,186.3,"pliensbachian"
"5196",28844,"col","",-2,51,"Gloucester Subprovince",NA,"",21,"Late Pliensbachian","",189.6,183,7909,"gp_mid",14.87,39.42,"315",1,186.3,"pliensbachian"
"5197",28845,"col","",-1,52,"Banbury Subprovince",NA,"",18,"Late Pliensbachian","",189.6,183,7909,"gp_mid",15.17,40.58,"315",1,186.3,"pliensbachian"
"5199",28847,"col","",0,52,"Tilton Subprovince",NA,"",15,"Late Pliensbachian","",189.6,183,7909,"gp_mid",15.93,40.8,"315",1,186.3,"pliensbachian"
"5401",31130,"col","Cleveland Ironstone",-0.566667,54.450001,"Staithes & Hawsker Bottoms, Cleveland Basin, North Yorkshire",NA,"",5,"Pliensbachian","",190.8,182.7,8436,"gp_mid",13.53,42.98,"315",1,186.75,"pliensbachian"
"5768",32015,"col","",13.033333,54.116669,"Echinoderms, Upper Pliensbachian, Grimmen",NA,"",4,"Late Pliensbachian","",189.6,183,8587,"gp_mid",24.66,45.84,"315",1,186.3,"pliensbachian"
"6012",32726,"col","Maude",-132,53,"Queen Charlotte Islands, B.C., Maude Formation (Locality 534)",NA,"",22,"Early Pliensbachian","",189.6,183,8790,"gp_mid",-76.91,37.24,"128",1,186.3,"pliensbachian"
"6035",32749,"col","Maude",-132,53,"Queen Charlotte Islands, B.C. Maude Formation (Locality 537)",NA,"",18,"Early Pliensbachian","",189.6,183,8790,"gp_mid",-76.91,37.24,"128",1,186.3,"pliensbachian"
"6037",32751,"col","Maude",-132,53,"Queen Charlotte Islands, B.C., Maude Formation (Locality 532)",NA,"",9,"Early Pliensbachian","",189.6,183,8792,"gp_mid",-76.91,37.24,"128",1,186.3,"pliensbachian"
"6062",32777,"col","Sandilands",-131.552216,52.764721,"Kunga Island (A01), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6063",32778,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A02-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6064",32780,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A03-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6065",32781,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A04-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6066",32782,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A05-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6067",32784,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A06-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6068",32785,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A07-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6069",32786,"col","Ghost Creek",-131.552216,52.764721,"Kunga Island (A08-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6070",32788,"col","Fannin",-131.552216,52.764721,"Kunga Island (A09-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6071",32789,"col","Fannin",-131.552216,52.764721,"Kunga Island (A10-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.54,35.73,"128",1,188.15,"pliensbachian"
"6073",32790,"col","Fannin",-131.552216,52.764721,"Kunga Island (A11-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Pliensbachian","",190.8,182.7,8795,"gp_mid",-77.11,36.33,"128",1,186.75,"pliensbachian"
"6075",32794,"col","Fannin",-131.552216,52.764721,"Kunga Island (A12-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.68,36.93,"128",1,186.2,"pliensbachian"
"6077",32796,"col","Fannin",-131.552216,52.764721,"Kunga Island (A13-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.68,36.93,"128",1,186.2,"pliensbachian"
"6080",32800,"col","Ghost Creek",-131.880005,53.034168,"Louise Island (B01-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Imlayi","",189.6,186.7,8795,"gp_mid",-77.67,36.05,"128",1,188.15,"pliensbachian"
"6082",32802,"col","Ghost Creek",-131.880005,53.034168,"Louise Island (B2-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Jamesoni","",189.6,183,8795,"gp_mid",-76.81,37.25,"128",1,186.3,"pliensbachian"
"6084",32804,"col","Ghost Creek",-131.880005,52.034168,"Louise Island (BT1-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",4,"Imlayi","",189.6,186.7,8795,"gp_mid",NA,NA,"coordinates not computable using this model",1,188.15,"pliensbachian"
"6086",32806,"col","Fannin",-131.880005,52.034168,"Louise Island (B03-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",NA,NA,"coordinates not computable using this model",1,188.15,"pliensbachian"
"6088",32809,"col","Fannin",-131.880005,52.034168,"Louise Island (B04-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",4,"Whiteavesi","",189.6,186.7,8795,"gp_mid",NA,NA,"coordinates not computable using this model",1,188.15,"pliensbachian"
"6091",32812,"col","Fannin",-131.880005,52.034168,"Louise Islands (B05-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Kunae","",185.7,184.1,8795,"gp_mid",NA,NA,"coordinates not computable using this model",1,184.9,"pliensbachian"
"6092",32814,"col","Fannin",-131.880005,53.034168,"Louise Islands, (B06-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Spinatum","",189.6,183,8795,"gp_mid",-76.81,37.25,"128",1,186.3,"pliensbachian"
"6099",32827,"col","Ghost Creek",-131.934723,53.048058,"Cumshewa Inlet (CT1-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Imlayi","",189.6,186.7,8795,"gp_mid",-77.7,36.07,"128",1,188.15,"pliensbachian"
"6100",32828,"col","Ghost Creek",-131.934723,53.048058,"Cumshewa Inlet (C01-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Imlayi","",189.6,186.7,8795,"gp_mid",-77.7,36.07,"128",1,188.15,"pliensbachian"
"6101",32829,"col","Ghost Creek",-131.934723,53.048058,"Cumshewa Inlet (CT2-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.7,36.07,"128",1,188.15,"pliensbachian"
"6102",32830,"col","Fannin",-131.934723,53.048058,"Cumshewa Inlet (C02-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.7,36.07,"128",1,188.15,"pliensbachian"
"6103",32831,"col","Fannin",-131.934723,53.048058,"Cumshewa Inlet (C03-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.84,37.27,"128",1,186.2,"pliensbachian"
"6104",32833,"col","Fannin",-131.934723,53.048058,"Cumshewa Inlet (C04-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Margaritatus","",189.6,183,8795,"gp_mid",-76.84,37.27,"128",1,186.3,"pliensbachian"
"6105",32834,"col","Fannin",-131.934723,53.048058,"Cumshewa Inlet (C05-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Spinatum","",189.6,183,8795,"gp_mid",-76.84,37.27,"128",1,186.3,"pliensbachian"
"6110",32839,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D01-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Imlayi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6112",32841,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D02-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6113",32842,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D03-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6114",32843,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D04-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Ibex","",189.6,183,8795,"gp_mid",-76.85,37.42,"128",1,186.3,"pliensbachian"
"6116",32845,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D05-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6117",32846,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D06-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6118",32847,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D07-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",5,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6119",32848,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D08-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",5,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6120",32849,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D09-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Ibex","",189.6,183,8795,"gp_mid",-76.85,37.42,"128",1,186.3,"pliensbachian"
"6121",32850,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D10-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6122",32852,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D11-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6123",32853,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D12-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.71,36.22,"128",1,188.15,"pliensbachian"
"6124",32854,"col","Ghost Creek",-132.016663,53.183334,"Whiteaves Bay (D13-Ghost Creek Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.85,37.42,"128",1,186.2,"pliensbachian"
"6125",32855,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D14-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.85,37.42,"128",1,186.2,"pliensbachian"
"6126",32856,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D15-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.85,37.42,"128",1,186.2,"pliensbachian"
"6127",32857,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D16-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.85,37.42,"128",1,186.2,"pliensbachian"
"6128",32858,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D17-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.85,37.42,"128",1,186.2,"pliensbachian"
"6129",32859,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D18-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",2,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.85,37.42,"128",1,186.2,"pliensbachian"
"6130",32860,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D19-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Kunae","",185.7,184.1,8795,"gp_mid",-76.41,38.02,"128",1,184.9,"pliensbachian"
"6131",32861,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D20-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",8,"Kunae","",185.7,184.1,8795,"gp_mid",-76.41,38.02,"128",1,184.9,"pliensbachian"
"6132",32862,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D21-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Kunae","",185.7,184.1,8795,"gp_mid",-76.41,38.02,"128",1,184.9,"pliensbachian"
"6133",32863,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D22-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Kunae","",185.7,184.1,8795,"gp_mid",-76.41,38.02,"128",1,184.9,"pliensbachian"
"6134",32864,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D23-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Kunae","",185.7,184.1,8795,"gp_mid",-76.41,38.02,"128",1,184.9,"pliensbachian"
"6135",32865,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (DT1-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",4,"Kunae","",185.7,184.1,8795,"gp_mid",-76.41,38.02,"128",1,184.9,"pliensbachian"
"6136",32866,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (DT2-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",5,"Spinatum","",189.6,183,8795,"gp_mid",-76.85,37.42,"128",1,186.3,"pliensbachian"
"6137",32867,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D24-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",6,"Spinatum","",189.6,183,8795,"gp_mid",-76.85,37.42,"128",1,186.3,"pliensbachian"
"6138",32868,"col","Fannin",-132.016663,53.183334,"Whiteaves Bay (D25-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",3,"Spinatum","",189.6,183,8795,"gp_mid",-76.85,37.42,"128",1,186.3,"pliensbachian"
"6270",33111,"col","Fannin",-132.266663,53.375,"Road 19 Quarry (F01-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Whiteavesi","",189.6,186.7,8795,"gp_mid",-77.81,36.45,"128",1,188.15,"pliensbachian"
"6271",33112,"col","Fannin",-132.266663,53.375,"Road 19 Quarry (FT1-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",8,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.95,37.65,"128",1,186.2,"pliensbachian"
"6272",33113,"col","Fannin",-132.266663,53.375,"Road 19 Quarry (F02-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",5,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.95,37.65,"128",1,186.2,"pliensbachian"
"6273",33114,"col","Fannin",-132.266663,53.375,"Road 19 Quarry (F03-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.95,37.65,"128",1,186.2,"pliensbachian"
"6274",33115,"col","Fannin",-132.266663,53.375,"Road 19 Quarry (F04-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.95,37.65,"128",1,186.2,"pliensbachian"
"6275",33116,"col","Fannin",-132.266663,53.375,"Road 19 Quarry (F05-Fannin Fm), Queen Charlotte Islands, B.C.",NA,"",1,"Freboldi","",186.7,185.7,8795,"gp_mid",-76.95,37.65,"128",1,186.2,"pliensbachian"
