"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"28779",46250,"col","",8.92,47.33,"Chümiwisli, Fischenthal, Zürich",NA,"",1,"MN 6","",13.65,12.75,12335,"gp_mid",10.65,44.94,"305",13.2,"serravallian",6652,4.7605,46.5291,7
"28781",46252,"col","",8.92,47.33,"Rechboden, Fischenthal, Zürich",NA,"",3,"MN 6","",13.65,12.75,12335,"gp_mid",10.65,44.94,"305",13.2,"serravallian",6652,4.7605,46.5291,7
"28800",46272,"col","",8,47,"Rümikon, Zürich (Aargau)",NA,"",10,"MN 6","",13.65,12.75,12335,"gp_mid",9.76,44.62,"305",13.2,"serravallian",6655,4.7605,46.5291,7
"28801",46273,"col","",8.85,47.43,"Schauenberg-Langriet, Turbenthal, Zürich",NA,"",15,"MN 6","",13.65,12.75,12335,"gp_mid",10.59,45.04,"305",13.2,"serravallian",6656,4.7605,46.5291,7
"28815",46287,"col","",8.85,47.27,"Ornberg-Dürnten, Zürich (""Assemblage""-Zone)",NA,"",15,"MN 6","",13.65,12.75,12335,"gp_mid",10.58,44.87,"305",13.2,"serravallian",6648,4.7605,46.5291,7
"30022",47619,"col","",43.02,42.07,"Kvaliti Village",NA,"",1,"Serravallian","",13.82,11.62,16816,"gp_mid",43.2,39.35,"511",12.72,"serravallian",7039,38.422,42.412,7
"30023",47620,"col","",44.05,40.08,"Armavir at Akhtamar",NA,"",4,"Serravallian","",13.82,11.62,12757,"gp_mid",43.31,35.85,"512",12.72,"serravallian",7040,42.2021,39.8171,7
"30465",48070,"col","",36.71,45.21,"Taman Peninsula",NA,"Halbinsel Taman",5,"Serravallian","",13.82,11.62,12863,"gp_mid",37.15,42.49,"302",12.72,"serravallian",7137,34.5492,44.8047,7
"30818",48439,"col","Khalagai",110.2,53.15,"Togay locality, Ol'khon Island, Lake Baikal",NA,"Togai, Tagai, Olhon Island, Olkhon Island, Lake Baykal,",6,"Serravallian","",13.82,11.62,43512,"gp_mid",107.21,52.24,"401",12.72,"serravallian",7259,106.4742,53.9642,7
"31013",48656,"col","Salsomaggiore",10.03,44.73,"Visiano",NA,"",21,"Serravallian","",13.82,11.62,12984,"gp_mid",12.28,41.64,"307",12.72,"serravallian",7332,10.1098,43.4628,7
"31532",49401,"col","",10.33,44.42,"Santa Maria del Piano",NA,"",1,"Serravallian","",13.82,11.62,13196,"gp_mid",12.54,41.31,"307",12.72,"serravallian",7497,10.1098,43.4628,7
"31593",49517,"col","",11.08,48.38,"Laimering 3",NA,"",5,"MN 6","",13.65,12.75,11712,"gp_mid",12.77,45.94,"305",13.2,"serravallian",6392,8.4437,46.6152,7
"31596",49521,"col","",10.49,48.85,"Goldberg, close to Nördlingen",NA,"",8,"MN 6","",13.65,12.75,13262,"gp_mid",12.22,46.42,"305",13.2,"serravallian",7514,8.311,49.1136,7
"31597",49522,"col","",10.49,48.85,"Steinberg, close to Nördlingen",NA,"",7,"MN 6","",13.65,12.75,13262,"gp_mid",12.22,46.42,"305",13.2,"serravallian",7514,8.311,49.1136,7
"31644",49578,"col","",8.6,47.38,"Sagentobel, Zürich Canton",NA,"",4,"MN 6","",13.65,12.75,11712,"gp_mid",10.35,44.99,"305",13.2,"serravallian",7546,4.7605,46.5291,7
"31718",49685,"col","",48.28,42.12,"Derbent",NA,"",5,"Serravallian","",13.82,11.62,13627,"gp_mid",48.26,39.43,"402",12.72,"serravallian",7556,45.9186,42.6239,7
"33011",51386,"col","Port Campbell Limestone",143.12,-38.67,"Gibson's Steps",NA,"",1,"Serravallian","",13.82,11.62,13672,"gp_mid",145.9,-46.06,"801",12.72,"serravallian",7881,140.6143,-43.7908,7
"33021",51396,"col","Fyansford",144.4,-38.1,"Corio Bay, North Shore",NA,"",1,"Serravallian","",13.82,11.62,13672,"gp_mid",147.24,-45.38,"801",12.72,"serravallian",7888,144.7288,-43.6766,7
"33307",51716,"col","Calvert",-76.51,38.52,"Locality 402 (Calvert Beach Mbr, Calvert Fm)",NA,"Scientists Cliffs",4,"Serravallian","",13.82,11.62,13777,"gp_mid",-70.42,40.04,"109",12.72,"serravallian",7967,-72.2418,36.6048,7
"33316",51725,"col","Choptank",-76.54,38.42,"Locality 413 (Drumcliff Mbr, Choptank Fm)",NA,"",2,"Serravallian","",13.82,11.62,13777,"gp_mid",-70.46,39.94,"109",12.72,"serravallian",7970,-72.2418,36.6048,7
"33317",51726,"col","Choptank",-76.41,38.32,"Locality 412 (Drumcliff Mbr, Choptank Fm)",NA,"Patuxent River",2,"Serravallian","",13.82,11.62,13777,"gp_mid",-70.33,39.83,"109",12.72,"serravallian",7971,-72.2418,36.6048,7
"33626",52069,"col","",18.92,47.37,"Erd",NA,"Ki",2,"Serravallian","",13.82,11.62,12301,"gp_mid",20.86,43.95,"308",12.72,"serravallian",4010,15.8278,46.7984,7
"33728",52167,"col","Gatun",-79.81,9.34,"Woodring Loc. 135 - Sabanita [lower Gatun Fm]",NA,"USGS 17690",4,"Serravallian","",13.82,11.62,11306,"gp_mid",-76.62,10.57,"230",12.72,"serravallian",8074,-81.1781,9.2212,7
"35181",53672,"col","",-9.18,38.45,"Penedo Norte",NA,"Bicas beach",2,"Serravallian","",13.82,11.62,14477,"gp_mid",-7.28,36.57,"304",12.72,"serravallian",8561,-9.5784,36.1882,7
"35404",53894,"col","Glimmerton",10.56,53.52,"Grosse-Pampau",NA,"Gross Pampau",9,"Serravallian","",13.82,11.62,27024,"gp_mid",12.53,51.09,"315",12.72,"serravallian",8608,8.1642,51.6119,7
"35641",54169,"col","",-9.19,38.67,"Palença de Baixo",NA,"Almada",1,"Serravallian","",13.82,11.62,14646,"gp_mid",-7.27,36.8,"304",12.72,"serravallian",8656,-9.5784,36.1882,7
"35643",54171,"col","",-9.23,38.65,"Costa de Caparica",NA,"Fonte de Pipa",5,"Serravallian","",13.82,11.62,14646,"gp_mid",-7.32,36.77,"304",12.72,"serravallian",8658,-9.5784,36.1882,7
"35644",54172,"col","",-9.11,38.1,"Ceramica Dias Coelho",NA,"",3,"Serravallian","",13.82,11.62,14646,"gp_mid",-7.23,36.22,"304",12.72,"serravallian",8659,-9.5784,36.1882,7
"35645",54173,"col","",-9.12,38.75,"Quinta do Alfundao",NA,"",1,"Serravallian","",13.82,11.62,14646,"gp_mid",-7.21,36.87,"304",12.72,"serravallian",8660,-9.6483,38.6876,7
"36013",55599,"col","Parana",-60.23,-31.38,"Parana, Pueblo Brugo to Diamante, Parana Fm.",NA,"",24,"Serravallian","",13.82,11.62,15016,"gp_mid",-57.83,-31.03,"202",12.72,"serravallian",8785,-57.7042,-33.9831,7
"36698",56462,"col","",16.42,47.74,"Borbolya",NA,"Walbersdorf Brickyard",3,"Serravallian","",13.82,11.62,24217,"gp_mid",18.54,44.4,"308",12.72,"serravallian",8878,12.1327,46.7051,7
"36830",56694,"col","Leitha",16.63,47.81,"Szentmargita",NA,"St. Margarethen, Roman Quarry, St. Margaret",20,"Serravallian","",13.82,11.62,15276,"gp_mid",18.74,44.46,"308",12.72,"serravallian",8908,12.1327,46.7051,7
"36854",56738,"col","",41.94,44.41,"Belomechetskaia",NA,"Belomechetskaya",50,"MN 6","",13.65,12.75,15296,"gp_mid",42.16,41.69,"302",13.2,"serravallian",8921,38.287,44.9101,7
"36982",56951,"col","Haraichi",138.98,36.25,"Nakajima",NA,"Yoshii",2,"Serravallian","",13.82,11.62,15356,"gp_mid",136.69,35.97,"610",12.72,"serravallian",8957,136.7549,39.6235,7
"37128",57114,"col","Calvert",-77.44,37.54,"Third and Fourth Streets",NA,"",6,"Serravallian","",13.82,11.62,12636,"gp_mid",-71.47,39.12,"109",12.72,"serravallian",9015,-75.9478,36.717,7
"37766",57777,"col","Rosarito Beach",-116.78,32.1,"Mesa Los Indios",NA,"",6,"Serravallian","",13.82,11.62,12691,"gp_mid",NA,NA,"coordinates not computable using this model",12.72,"serravallian",9111,-110.6452,30.2515,7
"38376",58455,"col","Villavieja",-75.17,3.33,"UCMP V4533",NA,"Hacienda San Jose; V-4533",3,"Laventan","",13.8,11.8,16578,"gp_mid",-71.56,4.12,"201",12.8,"serravallian",9243,-73.0392,0.936,7
"38380",58459,"col","",16.94,48.15,"Hainburg An Der Donau",NA,"",1,"Serravallian","",13.82,11.62,16582,"gp_mid",19.06,44.79,"308",12.72,"serravallian",9247,15.8278,46.7984,7
"38690",186621,"col","La Victoria",-75.16,3.27,"Duke locality 8",NA,"",2,"Laventan","",13.8,11.8,62566,"gp_mid",-71.56,4.05,"201",12.8,"serravallian",9357,-73.0392,0.936,7
"38834",58914,"col","Kozard",18.12,46.19,"Kovacsszenaja",NA,"",1,"Serravallian","",13.82,11.62,16675,"gp_mid",20.04,42.79,"308",12.72,"serravallian",9378,17.3836,43.1425,7
"38899",58983,"col","",17.98,48.2,"Bonanza site",NA,"Stockerau limestone quarry, Devínska Nová Ves [= Neudorf a. d. March]",84,"Serravallian","",13.82,11.62,23390,"gp_mid",20.03,44.81,"308",12.72,"serravallian",9395,15.8278,46.7984,7
"38903",58987,"col","Temblor",-118.92,35.46,"LACM 1557",NA,"UCMP V-6323, LACM 1625, UCMP V-6324, UCMP V-6843, UCMP V-68131, LACM 7116, UCMP V-69169",5,"Serravallian","",13.82,11.62,16736,"gp_mid",-112.59,38.22,"130",12.72,"serravallian",9399,-114.3969,32.6447,7
"39087",59179,"col","Aoki",137.89,36.18,"Aso",NA,"Sittako",11,"Serravallian","",13.82,11.62,15356,"gp_mid",135.61,35.87,"610",12.72,"serravallian",9448,139.2701,30.9616,7
"39089",59181,"col","Tsurushi",138.24,38.03,"Do-no-kama",NA,"",7,"Serravallian","",13.82,11.62,16919,"gp_mid",135.86,37.73,"610",12.72,"serravallian",9450,136.7549,39.6235,7
"39090",59182,"col","Aoki",137.9,36.3,"Kashiwa-zawa",NA,"Toyoshina-cho",1,"Serravallian","",13.82,11.62,16919,"gp_mid",135.61,35.99,"610",12.72,"serravallian",9451,136.7549,39.6235,7
"39947",60238,"col","",37.53,47.12,"Gnilozubovo",NA,"Gnylozubovo, Bobrinets",1,"Serravallian","",13.82,11.62,60839,"gp_mid",37.94,44.39,"302",12.72,"serravallian",9631,34.4032,47.3026,7
"39948",60240,"col","",35.03,49.48,"Grigoryevka",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",35.57,46.76,"302",12.72,"serravallian",9632,30.5158,49.696,7
"39949",60241,"col","",27.17,49.97,"Gritsev (marine)",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",28.12,47.29,"302",12.72,"serravallian",9633,23.0851,49.4918,7
"39951",60243,"col","",34.4,47.49,"Kamenka-Dneprovskaya",NA,"",1,"Serravallian","",13.82,11.62,60839,"gp_mid",34.96,44.77,"302",12.72,"serravallian",9635,30.6741,47.1982,7
"39952",60244,"col","",36.38,45.2,"Tobechnik",NA,"Uzunlar, Ossovinu, Kyz-Aul, Kamysh-Burun",4,"Serravallian","",13.82,11.62,17253,"gp_mid",36.84,42.47,"302",12.72,"serravallian",9636,34.5492,44.8047,7
"39953",60246,"col","",32.79,46.93,"Kirovo",NA,"",2,"Serravallian","",13.82,11.62,17253,"gp_mid",33.42,44.22,"302",12.72,"serravallian",9637,30.6741,47.1982,7
"39955",60248,"col","",36.4,45.46,"Mount Mitridat",NA,"",2,"Serravallian","",13.82,11.62,17253,"gp_mid",36.86,42.73,"302",12.72,"serravallian",9639,34.5492,44.8047,7
"39956",60249,"col","",34.42,46.97,"Novoaleksandrovka",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",34.98,44.25,"302",12.72,"serravallian",9640,30.6741,47.1982,7
"39957",60250,"col","",33.91,47.55,"Novovorontsovka",NA,"",2,"Serravallian","",13.82,11.62,17253,"gp_mid",34.5,44.83,"302",12.72,"serravallian",9641,30.6741,47.1982,7
"39960",60253,"col","",33.96,49.48,"Suchaya Kalina",NA,"",2,"Serravallian","",13.82,11.62,17253,"gp_mid",34.55,46.76,"302",12.72,"serravallian",9643,30.5158,49.696,7
"39961",60254,"col","",32.49,45.35,"Olenevka",NA,"Tarchankut, Cape Tarkhan",4,"Serravallian","",13.82,11.62,17253,"gp_mid",33.12,42.63,"302",12.72,"serravallian",9644,30.8182,44.7002,7
"39963",60256,"col","",33.01,46.78,"Tyagnika",NA,"",19,"Serravallian","",13.82,11.62,17253,"gp_mid",33.63,44.06,"302",12.72,"serravallian",9645,30.6741,47.1982,7
"39964",60257,"col","",35.26,47.39,"Vasilyevka",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",35.78,44.67,"302",12.72,"serravallian",9646,30.6741,47.1982,7
"39965",60258,"col","",33.95,47.18,"Velikaya Lepeticha",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",34.53,44.46,"302",12.72,"serravallian",9647,30.6741,47.1982,7
"39967",60260,"col","",37.63,47.12,"Maryupol",NA,"Zhdanov, Mariupol'",1,"Serravallian","",13.82,11.62,17253,"gp_mid",38.03,44.4,"302",12.72,"serravallian",9648,34.4032,47.3026,7
"39970",60263,"col","",34.93,48.53,"Zheltokamenka",NA,"",17,"Serravallian","",13.82,11.62,24838,"gp_mid",35.47,45.81,"302",12.72,"serravallian",9649,30.6741,47.1982,7
"39972",60265,"col","",33.97,47.38,"Zolotaya Balka",NA,"",2,"Serravallian","",13.82,11.62,17253,"gp_mid",34.55,44.66,"302",12.72,"serravallian",9650,30.6741,47.1982,7
"39973",60266,"col","",28.77,47.09,"Gidigich",NA,"Gidigish, Gidignitsy, Ghidighici",1,"Serravallian","",13.82,11.62,17253,"gp_mid",29.59,44.4,"302",12.72,"serravallian",9651,26.9522,47.0951,7
"39976",60269,"col","",31.2,47.07,"Kayiry",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",31.91,44.36,"302",12.72,"serravallian",9653,26.9522,47.0951,7
"39977",60270,"col","",29.11,47.31,"Kuchiyery",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",29.92,44.61,"302",12.72,"serravallian",9654,26.9522,47.0951,7
"39978",60271,"col","",29.63,46.85,"Tiraspol",NA,"",9,"Serravallian","",13.82,11.62,17253,"gp_mid",30.41,44.15,"302",12.72,"serravallian",9655,26.9522,47.0951,7
"39979",60272,"col","",42,47.7,"Tsymlyansk",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",42.19,44.98,"302",12.72,"serravallian",9656,38.1397,47.4081,7
"39980",60273,"col","",49.5,40.53,"Perekishkyul, Miocene",NA,"",3,"Serravallian","",13.82,11.62,12757,"gp_mid",49.45,37.85,"402",12.72,"serravallian",9657,46.0437,40.1257,7
"39981",60274,"col","",57.77,50.88,"Ude",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",57.1,48.31,"302",12.72,"serravallian",9658,53.0002,50.3279,7
"39982",60275,"col","",13.23,48.03,"Heilegenstadt",NA,"",1,"Serravallian","",13.82,11.62,17253,"gp_mid",14.8,45.54,"305",12.72,"serravallian",9659,12.1327,46.7051,7
"39987",60280,"col","",28.07,44.09,"Dobrogea",NA,"Adamclici, Andincata, Cavarna, Ciobanita, Credinta, South Dobrogea, Constanza, Varna, Urluia, Sipote, Plopeni, Credinta, Casicea, Cotu Vaii",7,"Serravallian","",13.82,11.62,26985,"gp_mid",29.3,40.42,"308",12.72,"serravallian",9661,23.3759,44.4957,7
"40073",60376,"col","Choptank",-76.57,38.39,"Jones Wharf, Zone 17-18",NA,"Drumcliff",37,"Serravallian","",13.82,11.62,15352,"gp_mid",-70.5,39.91,"109",12.72,"serravallian",9682,-72.2418,36.6048,7
"41000",61376,"col","",20.72,49.6,"Kamienica Nawojowska, Nowy Sacz Basin, Polish Carpathians",NA,"",2,"Badenian","",13.65,12.7,17681,"gp_mid",21.99,46.99,"305",13.175,"serravallian",9908,19.3811,49.3929,7
"43207",64781,"col","",-75.23,3.84,"Ortega",NA,"",1,"Laventan","",13.8,11.8,14028,"gp_mid",-71.61,4.63,"203",12.8,"serravallian",10419,-74.1344,3.1865,7
"44027",65919,"col","",-9.1,38.85,"Santa Iria da Azoia",NA,"",1,"MN 6","",13.65,12.75,18869,"gp_mid",-7.18,36.97,"304",13.2,"serravallian",10628,-9.6483,38.6876,7
"44028",65920,"col","",-9.12,38.72,"Barreiro da Vila Dias",NA,"",1,"MN 6","",13.65,12.75,18869,"gp_mid",-7.2,36.84,"304",13.2,"serravallian",10629,-9.5784,36.1882,7
"44029",65921,"col","",-9.16,38.77,"Xabregas",NA,"",1,"MN 6","",13.65,12.75,18869,"gp_mid",-7.24,36.89,"304",13.2,"serravallian",10630,-9.6483,38.6876,7
"44030",65922,"col","",-9.11,38.76,"Quinta do Desembargador",NA,"",1,"MN 6","",13.65,12.75,18869,"gp_mid",-7.2,36.88,"304",13.2,"serravallian",10631,-9.6483,38.6876,7
"44041",65934,"col","",-9.12,38.72,"Vale de Chelas",NA,"",1,"MN 6","",13.65,12.75,18869,"gp_mid",-7.2,36.85,"304",13.2,"serravallian",10629,-9.5784,36.1882,7
"44064",65957,"col","Lagos Portimao",-8.67,37.1,"Lagos",NA,"Praia do Canavial",1,"Serravallian","",13.82,11.62,18869,"gp_mid",-6.86,35.21,"304",12.72,"serravallian",10645,-9.5784,36.1882,7
"44129",66064,"col","",50.8,44.41,"Manguishlak",NA,"Mangyshlak, Uira-Tam, Kyrk-Kysiak",2,"Serravallian","",13.82,11.62,18919,"gp_mid",50.63,41.75,"402",12.72,"serravallian",10658,49.5416,45.2275,7
"45524",68118,"col","",19.7,47.92,"Hasznos",NA,"",20,"MN 6","",13.65,12.75,19521,"gp_mid",21.63,44.47,"308",13.2,"serravallian",11049,15.8278,46.7984,7
"45646",68263,"col","Coquimbo",-71.5,-30.33,"Tongoy area, Coquimbo Formation, Unit 3",NA,"",7,"Serravallian","",13.82,11.62,19640,"gp_mid",-68.98,-29.64,"291",12.72,"serravallian",11083,-69.1644,-31.5538,7
"46319",68970,"col","Shoal River",-86.17,30.63,"AMNH Loc. 988 - Shell Bluff [Shoal River Fm]",NA,"",62,"Serravallian","",13.82,11.62,19909,"gp_mid",-81,32.76,"109",12.72,"serravallian",11262,-83.7222,29.4568,7
"46715",69711,"col","",17.02,48.2,"Zapfe's fissures",NA,"Neudorf-Spalte, Stockerau limestone quarry, Devínska Nová Ves [= Neudorf a. d. March]",59,"MN 6","",13.65,12.75,23390,"gp_mid",19.13,44.84,"308",13.2,"serravallian",11428,15.8278,46.7984,7
"46720",69716,"col","",17.01,48.2,"Dubravska hlavica",NA,"",3,"Serravallian","",13.82,11.62,23390,"gp_mid",19.12,44.84,"308",12.72,"serravallian",11429,15.8278,46.7984,7
"46929",70048,"col","",24.55,43.48,"Bivolare reef, Pleven, NW Bulgaria",NA,"Reef 1624",17,"Badenian","",13.65,12.7,23516,"gp_mid",25.95,39.9,"308",13.175,"serravallian",11487,23.5031,41.9974,7
"46930",70049,"col","",23.37,43.45,"Okhrid reef, Montana, NW Bulgaria",NA,"Reef 1625",5,"Badenian","",13.65,12.7,23516,"gp_mid",24.83,39.9,"308",13.175,"serravallian",11488,19.7882,41.8982,7
"47234",70509,"col","",26.46,46.43,"Janezeva Gorca",NA,"Bizeljsko",8,"Badenian","",13.65,12.7,23681,"gp_mid",27.38,43.75,"302",13.175,"serravallian",11545,23.2373,46.9938,7
"47271",70546,"col","Choptank",-76.44,38.44,"Calvert Cliffs Nuclear Power Plant, Zone 17",NA,"",60,"Serravallian","",13.82,11.62,23667,"gp_mid",-70.36,39.95,"109",12.72,"serravallian",11558,-72.2418,36.6048,7
"47272",71816,"col","Choptank",-76.51,38.52,"Scientists Cliffs, Zone 17-18",NA,"",1,"Serravallian","",13.82,11.62,24251,"gp_mid",-70.42,40.04,"109",12.72,"serravallian",7967,-72.2418,36.6048,7
"47294",70569,"col","",26.42,49,"Medobory region (Ternopil-Kamyanets-Podilskyy), serpulid-microbialite buildups",NA,"Reef 825",20,"Serravallian","",13.82,11.62,23686,"gp_mid",27.39,46.33,"302",12.72,"serravallian",11568,23.0851,49.4918,7
"47295",70570,"col","",27.15,47.95,"Ripiceni, Prut Valley, serpulid-microbialite mud-mounds, Moldavia",NA,"Reef 3575",8,"Serravallian","",13.82,11.62,23687,"gp_mid",28.07,45.27,"302",12.72,"serravallian",11569,23.2373,46.9938,7
"47300",70575,"col","",22.68,47.13,"Plopis Mountains, Simleu Basin, Salaj",NA,"Reef 3576",20,"Serravallian","",13.82,11.62,23692,"gp_mid",24.38,43.6,"308",12.72,"serravallian",11571,19.5293,46.8948,7
"47331",70617,"col","",23.3,45.17,"Schela, serpulid-microbial bioherms, S Carpathians, Gorj",NA,"Reef 3577",8,"Serravallian","",13.82,11.62,23692,"gp_mid",24.85,41.62,"308",12.72,"serravallian",11578,19.6643,44.3966,7
"47332",70618,"col","",27.22,47.82,"North Moldavian Platform, Prut Valley, serpulid-microbialite bioherms, Moldavia",NA,"Reef 3575",9,"Serravallian","",13.82,11.62,23692,"gp_mid",28.13,45.14,"302",12.72,"serravallian",11579,23.2373,46.9938,7
"47383",70683,"col","",22.18,50.77,"Roztocze Hills, serpulid-microbialite reefs, Lublin Upland",NA,"Reef 676",30,"Serravallian","",13.82,11.62,23715,"gp_mid",23.41,48.14,"302",12.72,"serravallian",11588,19.3811,49.3929,7
"47518",70830,"col","Choptank",-76.52,38.53,"Parker Creek, south, Zone 17",NA,"",31,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.05,"109",12.72,"serravallian",11604,-72.2418,36.6048,7
"47519",70831,"col","Choptank",-76.52,38.53,"Parker Creek, south, Zone 17",NA,"",1,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.05,"109",12.72,"serravallian",11604,-72.2418,36.6048,7
"47520",70832,"col","Choptank",-76.52,38.53,"Parker Creek, south, Zone 19",NA,"",16,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.05,"109",12.72,"serravallian",11604,-72.2418,36.6048,7
"47521",70833,"col","Choptank",-76.52,38.53,"Parker Creek, south, Zone 20",NA,"",0,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.05,"109",12.72,"serravallian",11604,-72.2418,36.6048,7
"47526",70838,"col","Calvert",-76.51,38.5,"Governor Run, Zone 17",NA,"",5,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.02,"109",12.72,"serravallian",11605,-72.2418,36.6048,7
"47527",70840,"col","Calvert",-76.51,38.5,"Governor Run, Zone 19",NA,"",0,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.02,"109",12.72,"serravallian",11605,-72.2418,36.6048,7
"47528",70841,"col","Calvert",-76.51,38.5,"Governor Run, Zone 20",NA,"",0,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,40.02,"109",12.72,"serravallian",11605,-72.2418,36.6048,7
"47530",70843,"col","Calvert",-76.48,38.47,"Governor Run, south, Zone 17",NA,"Calvert Beach north, Matoaka Cottages",6,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.4,39.99,"109",12.72,"serravallian",11607,-72.2418,36.6048,7
"47531",70844,"col","Calvert",-76.46,38.45,"Flag Ponds, Zone 17",NA,"",19,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.38,39.97,"109",12.72,"serravallian",11608,-72.2418,36.6048,7
"47532",70845,"col","Calvert",-76.46,38.45,"Flag Ponds, Zone 18",NA,"",6,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.38,39.97,"109",12.72,"serravallian",11608,-72.2418,36.6048,7
"47533",70846,"col","Calvert",-76.46,38.45,"Flag Ponds, Zone 19",NA,"",30,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.38,39.97,"109",12.72,"serravallian",11608,-72.2418,36.6048,7
"47534",70847,"col","Calvert",-76.46,38.45,"Flag Ponds, Zone 20",NA,"",3,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.38,39.97,"109",12.72,"serravallian",11608,-72.2418,36.6048,7
"47535",70848,"col","Calvert",-76.46,38.45,"Flag Ponds, Zone 21",NA,"",1,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.38,39.97,"109",12.72,"serravallian",11608,-72.2418,36.6048,7
"47541",70854,"col","Choptank",-76.5,38.38,"Saint Leonard Creek, Zone 17",NA,"St. Leonards Creek",9,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.42,39.9,"109",12.72,"serravallian",11612,-72.2418,36.6048,7
"47542",70855,"col","Choptank",-76.57,38.39,"Jones Wharf, Zone 19",NA,"Drumcliff",12,"Serravallian","",13.82,11.62,23697,"gp_mid",-70.5,39.91,"109",12.72,"serravallian",9682,-72.2418,36.6048,7
"47543",70856,"col","Choptank",-76.02,38.73,"Boston Cliffs",NA,"",16,"Serravallian","",13.82,11.62,23697,"gp_mid",-69.89,40.22,"109",12.72,"serravallian",11613,-72.2418,36.6048,7
"47780",71105,"col","",103.42,35.58,"Laogou",NA,"",12,"MN 6","",13.65,12.75,23812,"gp_mid",101.55,34.24,"604",13.2,"serravallian",11677,102.8904,36.5632,7
"48005",71440,"col","Manchar",67.83,26.33,"Bhagothoro (Intermediate Level)",NA,"Manchar",7,"Serravallian","",13.82,11.62,24155,"gp_mid",68.85,19.95,"501",12.72,"serravallian",11726,64.8044,23.9388,7
"48012",71447,"col","Manchar",67.83,26.33,"Bhagothoro (Yale-GSP Locality 5)",NA,"Manchar",3,"Serravallian","",13.82,11.62,24155,"gp_mid",68.85,19.95,"501",12.72,"serravallian",11726,64.8044,23.9388,7
"48013",71448,"col","Manchar",67.83,26.33,"Bhagothoro (Yale-GSP Locality 4)",NA,"Manchar",6,"Serravallian","",13.82,11.62,24155,"gp_mid",68.85,19.95,"501",12.72,"serravallian",11726,64.8044,23.9388,7
"48014",71449,"col","Manchar",67.83,26.33,"Bhagothoro (Yale-GSP Locality 6)",NA,"Manchar",9,"Serravallian","",13.82,11.62,24155,"gp_mid",68.85,19.95,"501",12.72,"serravallian",11726,64.8044,23.9388,7
"48015",71450,"col","Manchar",67.83,26.33,"Bhagothoro (Yale-GSP Locality 15)",NA,"Manchar",12,"Serravallian","",13.82,11.62,24155,"gp_mid",68.85,19.95,"501",12.72,"serravallian",11726,64.8044,23.9388,7
"48016",71451,"col","Manchar",67.83,26.33,"Bhagothoro (Yale-GSP Locality 16)",NA,"Manchar",10,"Serravallian","",13.82,11.62,24155,"gp_mid",68.85,19.95,"501",12.72,"serravallian",11726,64.8044,23.9388,7
"48109",71638,"col","Choptank",-76.48,38.36,"Hellen Creek, Zone 19",NA,"",4,"Serravallian","",13.82,11.62,16985,"gp_mid",-70.4,39.87,"109",12.72,"serravallian",11755,-72.2418,36.6048,7
"48110",71639,"col","Choptank",-76.48,38.36,"Hellen Creek, Zone 20",NA,"",2,"Serravallian","",13.82,11.62,16985,"gp_mid",-70.4,39.87,"109",12.72,"serravallian",11755,-72.2418,36.6048,7
"48113",71643,"col","Choptank",-76.8,38.17,"Haulover Inlet, Zone 19",NA,"",8,"Serravallian","",13.82,11.62,16985,"gp_mid",-70.75,39.71,"109",12.72,"serravallian",11758,-72.2418,36.6048,7
"48212",71815,"col","Choptank",-76.43,38.43,"South of Camp Conoy Road, Zone 19",NA,"",2,"Serravallian","",13.82,11.62,24251,"gp_mid",-70.35,39.94,"109",12.72,"serravallian",4450,-72.2418,36.6048,7
"48213",71817,"col","Choptank",-76.87,38.17,"Horsehead Cliffs, Zone 17-18",NA,"Westmoreland State Park\r\n",3,"Serravallian","",13.82,11.62,24251,"gp_mid",-70.82,39.71,"109",12.72,"serravallian",11785,-72.2418,36.6048,7
